Date_Hour,Beat,BlockRange,StreetName,OffenseType,Premise,NumOffenses,Hour,day,weekday,month,year,block,address,tup_add
2012-05-18 23:00:00,10H30,3500-3599,LEELAND,Aggravated Assault,road/street/sidewalk,1,23,18,Friday,May,2012,3550,3550 LEELAND,"((29.7387003, -95.3454758), '3550 Leeland St, Houston, TX 77003, USA')"
2012-05-19 04:00:00,10H30,2300-2399,CONGRESS,Burglary,misc. business (non-specific),1,4,19,Saturday,May,2012,2350,2350 CONGRESS,"((29.7549236, -95.3491525), '2350 Congress Ave, Houston, TX 77003, USA')"
2012-05-19 13:00:00,10H30,3100-3199,POLK,Theft,other/unknown,1,13,19,Saturday,May,2012,3150,3150 POLK,"((29.7430184, -95.3485319), '3150 Polk St, Houston, TX 77003, USA')"
2012-05-19 18:00:00,10H30,2100-2199,WALKER,Auto Theft,commercial parking lot/garage,1,18,19,Saturday,May,2012,2150,2150 WALKER,"((29.75175, -95.3544501), '2150 Walker St, Houston, TX 77003, USA')"
2012-05-20 00:00:00,10H30,1700-1799,ENNIS,Theft,other parking lot,1,0,20,Sunday,May,2012,1750,1750 ENNIS,"((29.7410944, -95.3522058), '1750 Ennis St, Houston, TX 77003, USA')"
2012-05-20 18:00:00,10H30,2000-2099,PEASE,Theft,service/gas station,1,18,20,Sunday,May,2012,2050,2050 PEASE,"((29.7462897, -95.36005740000002), '2050 Pease St, Houston, TX 77003, USA')"
2012-05-22 08:00:00,10H30,1600-1699,SAMPSON,Theft,residence/house,1,8,22,Tuesday,May,2012,1650,1650 SAMPSON,"((29.7396153, -95.3484932), '1650 Sampson St, Houston, TX 77003, USA')"
2012-05-23 13:00:00,10H30,400-499,DOWLING,Theft,other/unknown,1,13,23,Wednesday,May,2012,450,450 DOWLING,"((29.753877, -95.3496449), '450 Emancipation Ave, Houston, TX 77003, USA')"
2012-05-25 17:00:00,10H30,2100-2199,CAPITOL,Theft,apartment parking lot,1,17,25,Friday,May,2012,2150,2150 CAPITOL,"((29.7528252, -95.35350799999999), '2150 Capitol St, Houston, TX 77003, USA')"
2012-05-26 00:00:00,10H30,3000-3099,POLK,Theft,construction site,1,0,26,Saturday,May,2012,3050,3050 POLK,"((29.7436993, -95.349361), '3050 Polk St, Houston, TX 77003, USA')"
2012-05-26 06:00:00,10H30,200-299,CHARTRES,Theft,other parking lot,1,6,26,Saturday,May,2012,250,250 CHARTRES,"((29.756319, -95.35272529999999), '250 Chartres St, Houston, TX 77002, USA')"
2012-05-26 15:00:00,10H30,1700-1799,SCOTT,Aggravated Assault,residence/house,2,15,26,Saturday,May,2012,1750,1750 SCOTT,"((29.7382757, -95.3465828), '1750 Scott St, Houston, TX 77003, USA')"
2012-05-27 12:00:00,10H30,1000-1099,ST EMANUEL,Theft,strip business center parking lot,1,12,27,Sunday,May,2012,1050,1050 ST EMANUEL,"((29.7506861, -95.3561113), '1050 St Emanuel St, Houston, TX 77003, USA')"
2012-05-28 01:00:00,10H30,3400-3499,DALLAS,Burglary,construction site,1,1,28,Monday,May,2012,3450,3450 DALLAS,"((29.7584223, -95.40566559999999), '3450 W Dallas St, Houston, TX 77019, USA')"
2012-05-29 03:00:00,10H30,600-699,ST EMANUEL,Theft,apartment parking lot,1,3,29,Tuesday,May,2012,650,650 ST EMANUEL,"((29.7538189, -95.3537307), '650 St Emanuel St, Houston, TX 77003, USA')"
2012-05-29 18:00:00,10H30,1100-1199,HUTCHINS,Theft,other/unknown,1,18,29,Tuesday,May,2012,1150,1150 HUTCHINS,"((29.74973889999999, -95.35571139999999), '1150 Hutchins St, Houston, TX 77003, USA')"
2012-05-30 01:00:00,10H30,2300-2399,MCKINNEY,Theft,apartment parking lot,1,1,30,Wednesday,May,2012,2350,2350 MCKINNEY,"((29.7496549, -95.3532726), '2350 McKinney St, Houston, TX 77003, USA')"
2012-05-30 17:00:00,10H30,800-899,PAIGE,Theft,road/street/sidewalk,1,17,30,Wednesday,May,2012,850,850 PAIGE,"((29.7481685, -95.3481888), '850 Paige St, Houston, TX 77003, USA')"
2012-06-01 02:00:00,10H30,2300-2399,LAMAR,Burglary,warehouse,1,2,1,Friday,Jun,2012,2350,2350 LAMAR,"((29.7488639, -95.3537793), '2350 Lamar St, Houston, TX 77003, USA')"
2012-06-01 12:00:00,10H30,2000-2099,CONGRESS,Robbery,road/street/sidewalk,1,12,1,Friday,Jun,2012,2050,2050 CONGRESS,"((29.756494, -95.3516652), '2050 Congress Ave, Houston, TX 77002, USA')"
2012-06-01 17:00:00,10H30,1900-1999,DOWLING,Aggravated Assault,road/street/sidewalk,1,17,1,Friday,Jun,2012,1950,1950 DOWLING,"((29.7429705, -95.3582662), '1950 Emancipation Ave, Houston, TX 77003, USA')"
2012-06-03 14:00:00,10H30,1800-1899,CHARTRES,Aggravated Assault,road/street/sidewalk,1,14,3,Sunday,Jun,2012,1850,1850 CHARTRES,"((29.7454524, -95.3613768), '1850 Chartres St, Houston, TX 77003, USA')"
2012-06-03 18:00:00,10H30,1700-1799,ST EMANUEL,Burglary,warehouse,1,18,3,Sunday,Jun,2012,1750,1750 ST EMANUEL,"((29.7456506, -95.3599268), '1750 St Emanuel St, Houston, TX 77003, USA')"
2012-06-03 19:00:00,10H30,2200-2299,LEELAND,Theft,driveway,1,19,3,Sunday,Jun,2012,2250,2250 LEELAND,"((29.7455574, -95.35791990000001), '2250 Leeland St, Houston, TX 77003, USA')"
2012-06-04 20:00:00,10H30,2400-2499,HARRISBURG,Theft,bus stop,1,20,4,Monday,Jun,2012,2450,2450 HARRISBURG,"((29.7531278, -95.3487123), '2450 Harrisburg Blvd, Houston, TX 77003, USA')"
2012-06-05 21:00:00,10H30,1900-1999,SCOTT,Theft,other parking lot,1,21,5,Tuesday,Jun,2012,1950,1950 SCOTT,"((29.7364039, -95.3471288), '1950 Scott St, Houston, TX 77003, USA')"
2012-06-05 23:00:00,10H30,2200-2299,MCKINNEY,Theft,commercial parking lot/garage,1,23,5,Tuesday,Jun,2012,2250,2250 MCKINNEY,"((29.750029, -95.35416699999999), '2250 McKinney St, Houston, TX 77003, USA')"
2012-06-06 07:00:00,10H30,2300-2399,PEASE,Theft,convenience store parking lot,1,7,6,Wednesday,Jun,2012,2350,2350 PEASE,"((29.7442227, -95.35780989999999), '2350 Pease St, Houston, TX 77003, USA')"
2012-06-06 14:00:00,10H30,2600-2699,RUSK,Auto Theft,construction site,2,14,6,Wednesday,Jun,2012,2650,2650 RUSK,"((29.7494591, -95.349586), '2650 Rusk St, Houston, TX 77003, USA')"
2012-06-07 19:00:00,10H30,2100-2199,TEXAS,Auto Theft,apartment parking lot,1,19,7,Thursday,Jun,2012,2150,2150 TEXAS,"((29.7540067, -95.3529071), '2150 Texas St, Houston, TX 77003, USA')"
2012-06-08 12:00:00,10H30,1600-1699,ST CHARLES,Theft,residence/house,1,12,8,Friday,Jun,2012,1650,1650 ST CHARLES,"((29.7443888, -95.35619799999999), '1650 St Charles St, Houston, TX 77003, USA')"
2012-06-16 09:00:00,10H30,3300-3399,MCKINNEY,Aggravated Assault,bus station,1,9,16,Saturday,Jun,2012,3350,3350 MCKINNEY,"((29.7444679, -95.3445847), '3350 McKinney St, Houston, TX 77003, USA')"
2012-06-16 17:00:00,10H30,3500-3599,GULF,Theft,service/gas station,1,17,16,Saturday,Jun,2012,3550,3550 GULF,"((29.6961263, -95.28912539999999), '3550 Gulf Fwy, Houston, TX 77087, USA')"
2012-06-17 06:00:00,10H30,400-499,DOWLING,Theft,other/unknown,1,6,17,Sunday,Jun,2012,450,450 DOWLING,"((29.753877, -95.3496449), '450 Emancipation Ave, Houston, TX 77003, USA')"
2012-06-17 12:00:00,10H30,2300-2399,PEASE,Theft,convenience store,1,12,17,Sunday,Jun,2012,2350,2350 PEASE,"((29.7442227, -95.35780989999999), '2350 Pease St, Houston, TX 77003, USA')"
2012-06-19 18:00:00,10H30,1900-1999,RUSK,Theft,other parking lot,1,18,19,Tuesday,Jun,2012,1950,1950 RUSK,"((29.7535368, -95.3555889), '1950 Rusk St, Houston, TX 77003, USA')"
2012-06-21 21:00:00,10H30,3500-3599,GULF,Theft,service/gas station,1,21,21,Thursday,Jun,2012,3550,3550 GULF,"((29.6961263, -95.28912539999999), '3550 Gulf Fwy, Houston, TX 77087, USA')"
2012-06-22 07:00:00,10H30,1100-1199,LIVE OAK,Theft,road/street/sidewalk,1,7,22,Friday,Jun,2012,1150,1150 LIVE OAK,"((29.7475788, -95.352486), '1150 Live Oak St, Houston, TX 77003, USA')"
2012-06-23 19:00:00,10H30,2300-2399,PRESTON,Theft,road/street/sidewalk,1,19,23,Saturday,Jun,2012,2350,2350 PRESTON,"((29.7545129, -95.349772), '2350 Preston St, Houston, TX 77003, USA')"
2012-06-24 23:00:00,10H30,2200-2299,TEXAS,Auto Theft,apartment parking lot,1,23,24,Sunday,Jun,2012,2250,2250 TEXAS,"((29.7529365, -95.3518819), '2250 Texas St, Houston, TX 77003, USA')"
2012-06-25 20:00:00,10H30,2000-2099,COMMERCE,Auto Theft,commercial parking lot/garage,1,20,25,Monday,Jun,2012,2050,2050 COMMERCE,"((29.7578815, -95.35042209999999), '2050 Commerce St, Houston, TX 77002, USA')"
2012-06-26 08:00:00,10H30,3100-3199,MCKINNEY,Theft,other parking lot,1,8,26,Tuesday,Jun,2012,3150,3150 MCKINNEY,"((29.7452523, -95.3463879), '3150 McKinney St, Houston, TX 77003, USA')"
2012-06-26 11:00:00,10H30,2700-2799,LEELAND,Theft,condominium,1,11,26,Tuesday,Jun,2012,2750,2750 LEELAND,"((29.7429566, -95.35351399999999), '2750 Leeland St, Houston, TX 77003, USA')"
2012-06-27 00:00:00,10H30,2100-2199,CAPITOL,Theft,other/unknown,1,0,27,Wednesday,Jun,2012,2150,2150 CAPITOL,"((29.7528252, -95.35350799999999), '2150 Capitol St, Houston, TX 77003, USA')"
2012-06-27 21:00:00,10H30,800-899,ST EMANUEL,Theft,bar/night club parking lot,1,21,27,Wednesday,Jun,2012,850,850 ST EMANUEL,"((29.7524653, -95.35478769999999), '850 St Emanuel St, Houston, TX 77003, USA')"
2012-06-28 01:00:00,10H30,1000-1099,ST EMANUEL,Theft,commercial parking lot/garage,1,1,28,Thursday,Jun,2012,1050,1050 ST EMANUEL,"((29.7506861, -95.3561113), '1050 St Emanuel St, Houston, TX 77003, USA')"
2012-06-28 07:00:00,10H30,400-499,DOWLING,Theft,other/unknown,1,7,28,Thursday,Jun,2012,450,450 DOWLING,"((29.753877, -95.3496449), '450 Emancipation Ave, Houston, TX 77003, USA')"
2012-06-29 01:00:00,10H30,1400-1499,PAIGE,Theft,road/street/sidewalk,1,1,29,Friday,Jun,2012,1450,1450 PAIGE,"((29.74362769999999, -95.35142030000002), '1450 Paige St, Houston, TX 77003, USA')"
2012-07-01 19:00:00,10H30,1100-1199,ST EMANUEL,Theft,road/street/sidewalk,1,19,1,Sunday,Jul,2012,1150,1150 ST EMANUEL,"((29.7501373, -95.3563816), '1150 St Emanuel St, Houston, TX 77003, USA')"
2012-07-02 23:00:00,10H30,1400-1499,PAIGE,Theft,road/street/sidewalk,1,23,2,Monday,Jul,2012,1450,1450 PAIGE,"((29.74362769999999, -95.35142030000002), '1450 Paige St, Houston, TX 77003, USA')"
2012-07-03 18:00:00,10H30,2500-2599,DALLAS,Theft,road/street/sidewalk,1,18,3,Tuesday,Jul,2012,2550,2550 DALLAS,"((29.747435, -95.352828), '2550 Dallas St, Houston, TX 77003, USA')"
2012-07-03 19:00:00,10H30,2200-2299,LAMAR,Theft,commercial parking lot/garage,1,19,3,Tuesday,Jul,2012,2250,2250 LAMAR,"((29.7498568, -95.3549511), '2250 Lamar St, Houston, TX 77003, USA')"
2012-07-04 04:00:00,10H30,1800-1899,SAMPSON,Burglary,elementary school,1,4,4,Wednesday,Jul,2012,1850,1850 SAMPSON,"((29.73842939999999, -95.34922309999999), '1850 Sampson St, Houston, TX 77003, USA')"
2012-07-04 12:00:00,10H30,2700-2799,WALKER,Theft,stadium/sprts arena/race track,1,12,4,Wednesday,Jul,2012,2750,2750 WALKER,"((29.7504628, -95.3523431), '2750 Walker St, Houston, TX 77003, USA')"
2012-07-04 22:00:00,10H30,1800-1899,SCOTT,Aggravated Assault,road/street/sidewalk,1,22,4,Wednesday,Jul,2012,1850,1850 SCOTT,"((29.7375752, -95.3468015), '1850 Scott St, Houston, TX 77003, USA')"
2012-07-08 02:00:00,10H30,2500-2599,DALLAS,Theft,road/street/sidewalk,1,2,8,Sunday,Jul,2012,2550,2550 DALLAS,"((29.747435, -95.352828), '2550 Dallas St, Houston, TX 77003, USA')"
2012-07-08 08:00:00,10H30,1300-1399,PAIGE,Theft,road/street/sidewalk,1,8,8,Sunday,Jul,2012,1350,1350 PAIGE,"((29.7445303, -95.3511376), '1350 Paige St, Houston, TX 77003, USA')"
2012-07-08 17:00:00,10H30,3400-3499,POLK,Aggravated Assault,residence/house,1,17,8,Sunday,Jul,2012,3450,3450 POLK,"((29.7416934, -95.3453812), '3450 Polk St, Houston, TX 77003, USA')"
2012-07-10 20:00:00,10H30,400-499,DOWLING,Theft,specialty store (non-specific),1,20,10,Tuesday,Jul,2012,450,450 DOWLING,"((29.753877, -95.3496449), '450 Emancipation Ave, Houston, TX 77003, USA')"
2012-07-12 22:00:00,10H30,800-899,ST EMANUEL,Theft,strip business center parking lot,1,22,12,Thursday,Jul,2012,850,850 ST EMANUEL,"((29.7524653, -95.35478769999999), '850 St Emanuel St, Houston, TX 77003, USA')"
2012-07-14 06:00:00,10H30,2900-2999,MCKINNEY,Theft,construction site,1,6,14,Saturday,Jul,2012,2950,2950 MCKINNEY,"((29.7463207, -95.3482399), '2950 McKinney St, Houston, TX 77003, USA')"
2012-07-15 04:00:00,10H30,2000-2099,LEELAND,Aggravated Assault,bar/night club parking lot,1,4,15,Sunday,Jul,2012,2050,2050 LEELAND,"((29.7466075, -95.3593348), '2050 Leeland St, Houston, TX 77003, USA')"
2012-07-15 05:00:00,10H30,2800-2899,RUSK,Theft,residence/house,1,5,15,Sunday,Jul,2012,2850,2850 RUSK,"((29.7485248, -95.3477135), '2850 Rusk St, Houston, TX 77003, USA')"
2012-07-15 17:00:00,10H30,1700-1799,ENNIS,Theft,other/unknown,1,17,15,Sunday,Jul,2012,1750,1750 ENNIS,"((29.7410944, -95.3522058), '1750 Ennis St, Houston, TX 77003, USA')"
2012-07-15 19:00:00,10H30,2000-2099,FRANKLIN,Auto Theft,commercial parking lot/garage,1,19,15,Sunday,Jul,2012,2050,2050 FRANKLIN,"((29.7572002, -95.3509864), '2050 Franklin St, Houston, TX 77002, USA')"
2012-07-16 00:00:00,10H30,1900-1999,CONGRESS,Theft,other/unknown,1,0,16,Monday,Jul,2012,1950,1950 CONGRESS,"((29.75725, -95.3526208), '1950 Congress Ave, Houston, TX 77002, USA')"
2012-07-16 21:00:00,10H30,2100-2199,CAPITOL,Theft,road/street/sidewalk,1,21,16,Monday,Jul,2012,2150,2150 CAPITOL,"((29.7528252, -95.35350799999999), '2150 Capitol St, Houston, TX 77003, USA')"
2012-07-16 23:00:00,10H30,400-499,DOWLING,Theft,other/unknown,1,23,16,Monday,Jul,2012,450,450 DOWLING,"((29.753877, -95.3496449), '450 Emancipation Ave, Houston, TX 77003, USA')"
2012-07-17 21:00:00,10H30,1500-1599,PALMER,Auto Theft,road/street/sidewalk,1,21,17,Tuesday,Jul,2012,1550,1550 PALMER,"((29.7418989, -95.350653), '1550 Palmer St, Houston, TX 77003, USA')"
2012-07-18 00:00:00,10H30,2600-2699,CLAY,Theft,residence/house,1,0,18,Wednesday,Jul,2012,2650,2650 CLAY,"((29.7553956, -95.4054494), '2650 W Clay St, Houston, TX 77019, USA')"
2012-07-18 07:00:00,10H30,3500-3599,GULF,Aggravated Assault,service/gas station,1,7,18,Wednesday,Jul,2012,3550,3550 GULF,"((29.6961263, -95.28912539999999), '3550 Gulf Fwy, Houston, TX 77087, USA')"
2012-07-20 17:00:00,10H30,1400-1499,ST EMANUEL,Theft,residence/house,1,17,20,Friday,Jul,2012,1450,1450 ST EMANUEL,"((29.74789629999999, -95.3581607), '1450 St Emanuel St, Houston, TX 77003, USA')"
2012-07-20 23:00:00,10H30,2000-2099,LEELAND,Theft,bar/night club parking lot,1,23,20,Friday,Jul,2012,2050,2050 LEELAND,"((29.7466075, -95.3593348), '2050 Leeland St, Houston, TX 77003, USA')"
2012-07-21 00:00:00,10H30,2000-2099,LEELAND,Theft,bar/night club parking lot,1,0,21,Saturday,Jul,2012,2050,2050 LEELAND,"((29.7466075, -95.3593348), '2050 Leeland St, Houston, TX 77003, USA')"
2012-07-21 00:00:00,10H30,2700-2799,POLK,Burglary,residence/house,1,0,21,Saturday,Jul,2012,2750,2750 POLK,"((29.7452679, -95.3515296), '2750 Polk St, Houston, TX 77003, USA')"
2012-07-21 17:00:00,10H30,1900-1999,DOWLING,Aggravated Assault,freeway service road,1,17,21,Saturday,Jul,2012,1950,1950 DOWLING,"((29.7429705, -95.3582662), '1950 Emancipation Ave, Houston, TX 77003, USA')"
2012-07-21 17:00:00,10H30,1900-1999,DOWLING,Murder,freeway service road,1,17,21,Saturday,Jul,2012,1950,1950 DOWLING,"((29.7429705, -95.3582662), '1950 Emancipation Ave, Houston, TX 77003, USA')"
2012-07-21 21:00:00,10H30,1600-1699,DOWLING,Aggravated Assault,road/street/sidewalk,1,21,21,Saturday,Jul,2012,1650,1650 DOWLING,"((29.7448977, -95.35706499999999), '1650 Emancipation Ave, Houston, TX 77003, USA')"
2012-07-22 00:00:00,10H30,400-499,DOWLING,Theft,other/unknown,1,0,22,Sunday,Jul,2012,450,450 DOWLING,"((29.753877, -95.3496449), '450 Emancipation Ave, Houston, TX 77003, USA')"
2012-07-22 18:00:00,10H30,2000-2099,WALKER,Theft,vehicle/auto sales/lease/auto parts store,1,18,22,Sunday,Jul,2012,2050,2050 WALKER,"((29.75201419999999, -95.3552677), '2050 Walker St, Houston, TX 77003, USA')"
2012-07-23 01:00:00,10H30,1800-1899,NAPOLEON,Robbery,road/street/sidewalk,1,1,23,Monday,Jul,2012,1850,1850 NAPOLEON,"((29.7379896, -95.3472601), '1850 Napoleon St, Houston, TX 77003, USA')"
2012-07-23 11:00:00,10H30,1500-1599,DOWLING,Aggravated Assault,residence/house,1,11,23,Monday,Jul,2012,1550,1550 DOWLING,"((29.7455275, -95.356586), '1550 Emancipation Ave, Houston, TX 77003, USA')"
2012-07-23 18:00:00,10H30,3000-3099,POLK,Burglary,"vacant single occupancy residence (houses,townhouses,duplexes, etc.)",1,18,23,Monday,Jul,2012,3050,3050 POLK,"((29.7436993, -95.349361), '3050 Polk St, Houston, TX 77003, USA')"
2012-07-25 21:00:00,10H30,1000-1099,HUTCHINS,Theft,road/street/sidewalk,1,21,25,Wednesday,Jul,2012,1050,1050 HUTCHINS,"((29.75036819999999, -95.3549348), '1050 Hutchins St, Houston, TX 77003, USA')"
2012-07-26 02:00:00,10H30,900-999,BASTROP,Theft,road/street/sidewalk,1,2,26,Thursday,Jul,2012,950,950 BASTROP,"((29.7505894, -95.35348169999999), '950 Bastrop St, Houston, TX 77003, USA')"
2012-07-26 16:00:00,10H30,1900-1999,COMMERCE,Theft,commercial parking lot/garage,1,16,26,Thursday,Jul,2012,1950,1950 COMMERCE,"((29.7588305, -95.35140249999999), '1950 Commerce St, Houston, TX 77002, USA')"
2012-07-27 22:00:00,10H30,1300-1399,LIVE OAK,Theft,apartment parking lot,1,22,27,Friday,Jul,2012,1350,1350 LIVE OAK,"((29.7462034, -95.3537372), '1350 Live Oak St, Houston, TX 77003, USA')"
2012-07-28 07:00:00,10H30,200-299,HUTCHINS,Auto Theft,other parking lot,1,7,28,Saturday,Jul,2012,250,250 HUTCHINS,"((29.7564253, -95.35014489999999), '250 Hutchins St, Houston, TX 77002, USA')"
2012-07-28 17:00:00,10H30,300-399,ST EMANUEL,Theft,commercial parking lot/garage,1,17,28,Saturday,Jul,2012,350,350 ST EMANUEL,"((29.7562344, -95.35193579999999), '350 St Emanuel St, Houston, TX 77002, USA')"
2012-07-30 00:00:00,10H30,800-899,ST EMANUEL,Theft,bar/night club,1,0,30,Monday,Jul,2012,850,850 ST EMANUEL,"((29.7524653, -95.35478769999999), '850 St Emanuel St, Houston, TX 77003, USA')"
2012-07-31 01:00:00,10H30,2700-2799,CLAY,Burglary,residence/house,1,1,31,Tuesday,Jul,2012,2750,2750 CLAY,"((29.7444096, -95.3523431), '2750 Clay St, Houston, TX 77003, USA')"
2012-07-31 19:00:00,10H30,2000-2099,TEXAS,Theft,apartment parking lot,1,19,31,Tuesday,Jul,2012,2050,2050 TEXAS,"((29.7542196, -95.3537248), '2050 Texas St, Houston, TX 77003, USA')"
2012-08-01 17:00:00,10H30,800-899,DOWLING,Aggravated Assault,road/street/sidewalk,1,17,1,Wednesday,Aug,2012,850,850 DOWLING,"((29.7508507, -95.3520341), '850 Emancipation Ave, Houston, TX 77003, USA')"
2012-08-01 18:00:00,10H30,3000-3099,BELL,Theft,residence/house,1,18,1,Wednesday,Aug,2012,3050,3050 BELL,"((29.7423431, -95.3502646), '3050 Bell St, Houston, TX 77003, USA')"
2012-08-01 19:00:00,10H30,1200-1299,CHARTRES,Theft,office building,1,19,1,Wednesday,Aug,2012,1250,1250 CHARTRES,"((29.7496869, -95.3580138), '1250 Chartres St, Houston, TX 77003, USA')"
2012-08-01 20:00:00,10H30,800-899,CHARTRES,Theft,strip business center parking lot,1,20,1,Wednesday,Aug,2012,850,850 CHARTRES,"((29.7527674, -95.35565919999999), '850 Chartres St, Houston, TX 77003, USA')"
2012-08-02 20:00:00,10H30,2000-2099,WALKER,Theft,other parking lot,1,20,2,Thursday,Aug,2012,2050,2050 WALKER,"((29.75201419999999, -95.3552677), '2050 Walker St, Houston, TX 77003, USA')"
2012-08-02 22:00:00,10H30,800-899,ST EMANUEL,Theft,road/street/sidewalk,1,22,2,Thursday,Aug,2012,850,850 ST EMANUEL,"((29.7524653, -95.35478769999999), '850 St Emanuel St, Houston, TX 77003, USA')"
2012-08-02 22:00:00,10H30,2300-2399,WALKER,Theft,commercial parking lot/garage,1,22,2,Thursday,Aug,2012,2350,2350 WALKER,"((29.7506881, -95.3527099), '2350 Walker St, Houston, TX 77003, USA')"
2012-08-02 22:00:00,10H30,900-999,ST EMANUEL,Theft,commercial parking lot/garage,1,22,2,Thursday,Aug,2012,950,950 ST EMANUEL,"((29.7515396, -95.35564860000001), '950 St Emanuel St, Houston, TX 77003, USA')"
2012-08-02 23:00:00,10H30,2100-2199,WALKER,Theft,road/street/sidewalk,1,23,2,Thursday,Aug,2012,2150,2150 WALKER,"((29.75175, -95.3544501), '2150 Walker St, Houston, TX 77003, USA')"
2012-08-03 04:00:00,10H30,3400-3499,LEELAND,Burglary,credit union,1,4,3,Friday,Aug,2012,3450,3450 LEELAND,"((29.7391602, -95.3462435), '3450 Leeland St, Houston, TX 77003, USA')"
2012-08-03 15:00:00,10H30,1700-1799,ADEN MIST,Theft,residence/house,1,15,3,Friday,Aug,2012,1750,1750 ADEN MIST,"((29.741344, -95.35397789999999), '1750 Aden Mist Dr, Houston, TX 77003, USA')"
2012-08-03 20:00:00,10H30,2000-2099,LEELAND,Auto Theft,other parking lot,1,20,3,Friday,Aug,2012,2050,2050 LEELAND,"((29.7466075, -95.3593348), '2050 Leeland St, Houston, TX 77003, USA')"
2012-08-03 23:00:00,10H30,1600-1699,BASTROP,Theft,road/street/sidewalk,1,23,3,Friday,Aug,2012,1650,1650 BASTROP,"((29.74557919999999, -95.3576903), '1650 Bastrop St, Houston, TX 77003, USA')"
2012-08-05 13:00:00,10H30,2300-2399,MCKINNEY,Burglary,warehouse,1,13,5,Sunday,Aug,2012,2350,2350 MCKINNEY,"((29.7496549, -95.3532726), '2350 McKinney St, Houston, TX 77003, USA')"
2012-08-06 00:00:00,10H30,2500-2599,MCKINNEY,Robbery,road/street/sidewalk,1,0,6,Monday,Aug,2012,2550,2550 MCKINNEY,"((29.7485764, -95.35152880000001), '2550 McKinney St, Houston, TX 77003, USA')"
2012-08-08 21:00:00,10H30,3300-3399,MCKINNEY,Theft,commercial parking lot/garage,1,21,8,Wednesday,Aug,2012,3350,3350 MCKINNEY,"((29.7444679, -95.3445847), '3350 McKinney St, Houston, TX 77003, USA')"
2012-08-09 00:00:00,10H30,1500-1599,HUTCHINS,Burglary,restaurant/cafeteria,1,0,9,Thursday,Aug,2012,1550,1550 HUTCHINS,"((29.7464328, -95.3583014), '1550 Hutchins St, Houston, TX 77003, USA')"
2012-08-09 17:00:00,10H30,1900-1999,SCOTT,Theft,convenience store parking lot,1,17,9,Thursday,Aug,2012,1950,1950 SCOTT,"((29.7364039, -95.3471288), '1950 Scott St, Houston, TX 77003, USA')"
2012-08-09 21:00:00,10H30,800-899,RUSK,Theft,road/street/sidewalk,1,21,9,Thursday,Aug,2012,850,850 RUSK,"((29.7592421, -95.3650584), '850 Rusk St, Houston, TX 77002, USA')"
2012-08-10 12:00:00,10H30,1500-1599,PAIGE,Theft,residence/house,1,12,10,Friday,Aug,2012,1550,1550 PAIGE,"((29.7428734, -95.3522813), '1550 Paige St, Houston, TX 77003, USA')"
2012-08-11 16:00:00,10H30,1300-1399,LIVE OAK,Theft,road/street/sidewalk,1,16,11,Saturday,Aug,2012,1350,1350 LIVE OAK,"((29.7462034, -95.3537372), '1350 Live Oak St, Houston, TX 77003, USA')"
2012-08-12 19:00:00,10H30,1800-1899,SCOTT,Aggravated Assault,residence/house,1,19,12,Sunday,Aug,2012,1850,1850 SCOTT,"((29.7375752, -95.3468015), '1850 Scott St, Houston, TX 77003, USA')"
2012-08-12 20:00:00,10H30,600-699,ST EMANUEL,Aggravated Assault,apartment,1,20,12,Sunday,Aug,2012,650,650 ST EMANUEL,"((29.7538189, -95.3537307), '650 St Emanuel St, Houston, TX 77003, USA')"
2012-08-13 01:00:00,10H30,2700-2799,CAPITOL,Aggravated Assault,residence/house,1,1,13,Monday,Aug,2012,2750,2750 CAPITOL,"((29.7498587, -95.348057), '2750 Capitol St, Houston, TX 77003, USA')"
2012-08-13 12:00:00,10H30,3500-3599,GULF,Theft,service/gas station,1,12,13,Monday,Aug,2012,3550,3550 GULF,"((29.6961263, -95.28912539999999), '3550 Gulf Fwy, Houston, TX 77087, USA')"
2012-08-13 23:00:00,10H30,1500-1599,NAGLE,Aggravated Assault,road/street/sidewalk,1,23,13,Monday,Aug,2012,1550,1550 NAGLE,"((29.7440521, -95.3536184), '1550 Nagle St, Houston, TX 77003, USA')"
2012-08-16 21:00:00,10H30,1100-1199,ST EMANUEL,Theft,commercial parking lot/garage,1,21,16,Thursday,Aug,2012,1150,1150 ST EMANUEL,"((29.7501373, -95.3563816), '1150 St Emanuel St, Houston, TX 77003, USA')"
2012-08-16 22:00:00,10H30,2100-2199,MCKINNEY,Theft,other parking lot,1,22,16,Thursday,Aug,2012,2150,2150 MCKINNEY,"((29.7509896, -95.3550532), '2150 McKinney St, Houston, TX 77003, USA')"
2012-08-16 22:00:00,10H30,1500-1599,CHARTRES,Theft,bar/night club,1,22,16,Thursday,Aug,2012,1550,1550 CHARTRES,"((29.7475521, -95.3596541), '1550 Chartres St, Houston, TX 77003, USA')"
2012-08-17 00:00:00,10H30,1000-1099,ST EMANUEL,Theft,commercial parking lot/garage,1,0,17,Friday,Aug,2012,1050,1050 ST EMANUEL,"((29.7506861, -95.3561113), '1050 St Emanuel St, Houston, TX 77003, USA')"
2012-08-17 18:00:00,10H30,1000-1099,BASTROP,Theft,road/street/sidewalk,1,18,17,Friday,Aug,2012,1050,1050 BASTROP,"((29.7498643, -95.3540654), '1050 Bastrop St, Houston, TX 77003, USA')"
