Date_Hour,Beat,BlockRange,StreetName,OffenseType,Premise,NumOffenses,Hour,day,weekday,month,year,block,address,tup_add
2012-01-16 14:00:00,1.5000000000000001e+41,1600-1699,SOUTH LP W,Robbery,bar/night club parking lot,1,14,16,Monday,Jan,2012,1650,1650 SOUTH LP W,"((29.6792911, -95.403154), '1650 S Loop W, Houston, TX 77054, USA')"
2012-01-16 15:00:00,1.5000000000000001e+41,8300-8399,FANNIN,Aggravated Assault,warehouse,2,15,16,Monday,Jan,2012,8350,8350 FANNIN,"((29.6840885, -95.4032019), '8350 Fannin St, Houston, TX 77054, USA')"
2012-01-16 17:00:00,1.5000000000000001e+41,8400-8499,CAMBRIDGE,Auto Theft,apartment parking lot,1,17,16,Monday,Jan,2012,8450,8450 CAMBRIDGE,"((29.683528, -95.39602), '8450 Cambridge St, Houston, TX 77054, USA')"
2012-01-16 21:00:00,1.5000000000000001e+41,7700-7799,GREENBRIAR,Theft,apartment parking lot,1,21,16,Monday,Jan,2012,7750,7750 GREENBRIAR,"((29.6974303, -95.40494269999999), '7750 Greenbriar Dr, Houston, TX 77030, USA')"
2012-01-17 01:00:00,1.5000000000000001e+41,2400-2499,WESTRIDGE,Robbery,apartment,1,1,17,Tuesday,Jan,2012,2450,2450 WESTRIDGE,"((29.6821382, -95.41636129999999), '2450 Westridge St, Houston, TX 77054, USA')"
2012-01-17 08:00:00,1.5000000000000001e+41,2100-2199,HOLLY HALL,Burglary,apartment,1,8,17,Tuesday,Jan,2012,2150,2150 HOLLY HALL,"((29.6851906, -95.3985319), '2150 Holly Hall St, Houston, TX 77054, USA')"
2012-01-17 09:00:00,1.5000000000000001e+41,9400-9499,MAIN,Theft,department/discount store,1,9,17,Tuesday,Jan,2012,9450,9450 MAIN,"((29.6834862, -95.4243652), '9450 S Main St, Houston, TX 77025, USA')"
2012-01-17 10:00:00,1.5000000000000001e+41,2100-2199,HOLLY HALL,Burglary,apartment,1,10,17,Tuesday,Jan,2012,2150,2150 HOLLY HALL,"((29.6851906, -95.3985319), '2150 Holly Hall St, Houston, TX 77054, USA')"
2012-01-17 12:00:00,1.5000000000000001e+41,7800-7899,MAIN,Robbery,road/street/sidewalk,1,12,17,Tuesday,Jan,2012,7850,7850 MAIN,"((29.695383, -95.4142729), '7850 S Main St, Houston, TX 77030, USA')"
2012-01-17 15:00:00,1.5000000000000001e+41,9800-9899,BUFFALO SPEEDWAY,Theft,drug store/medical supply,1,15,17,Tuesday,Jan,2012,9850,9850 BUFFALO SPEEDWAY,"((29.678717, -95.42544389999999), '9850 Buffalo Speedway, Houston, TX 77025, USA')"
2012-01-17 19:00:00,1.5000000000000001e+41,2600-2699,SOUTH LP W,Theft,commercial parking lot/garage,1,19,17,Tuesday,Jan,2012,2650,2650 SOUTH LP W,"((29.67808119999999, -95.41922129999999), '2650 S Loop W, Houston, TX 77054, USA')"
2012-01-18 10:00:00,1.5000000000000001e+41,2900-2999,BELLFORT,Theft,road/street/sidewalk,1,10,18,Wednesday,Jan,2012,2950,2950 BELLFORT,"((29.6729291, -95.4195424), '2950 W Bellfort Blvd, Houston, TX 77054, USA')"
2012-01-18 16:00:00,1.5000000000000001e+41,8400-8499,BARTELL,Burglary,apartment,1,16,18,Wednesday,Jan,2012,8450,8450 BARTELL,"((29.6810444, -95.4221614), '8450 W Bartell Dr, Houston, TX 77054, USA')"
2012-01-18 18:00:00,1.5000000000000001e+41,8200-8299,FANNIN,Theft,bus stop,1,18,18,Wednesday,Jan,2012,8250,8250 FANNIN,"((29.6848327, -95.40321100000001), '8250 Fannin St, Houston, TX 77054, USA')"
2012-01-18 21:00:00,1.5000000000000001e+41,2400-2499,SOUTH LP W,Theft,misc. business (non-specific),1,21,18,Wednesday,Jan,2012,2450,2450 SOUTH LP W,"((29.6788017, -95.4159768), '2450 S Loop W, Houston, TX 77054, USA')"
2012-01-19 03:00:00,1.5000000000000001e+41,1700-1799,COLONNADE,Burglary,commercial building,1,3,19,Thursday,Jan,2012,1750,1750 COLONNADE,"((29.5781222, -95.40464779999999), '12001 Shadow Creek Pkwy, Pearland, TX 77584, USA')"
2012-01-19 09:00:00,1.5000000000000001e+41,0-99,CIRCLE,Burglary,residence/house,1,9,19,Thursday,Jan,2012,50,50 CIRCLE,"((29.76713519999999, -95.39863559999999), '50 Waugh Dr, Houston, TX 77007, USA')"
2012-01-19 11:00:00,1.5000000000000001e+41,2800-2899,HOLMES,Aggravated Assault,road/street/sidewalk,1,11,19,Thursday,Jan,2012,2850,2850 HOLMES,"((29.674078, -95.3848604), '2850 Holmes Rd, Houston, TX 77051, USA')"
2012-01-19 18:00:00,1.5000000000000001e+41,2600-2699,SOUTH LP W,Auto Theft,strip business center parking lot,1,18,19,Thursday,Jan,2012,2650,2650 SOUTH LP W,"((29.67808119999999, -95.41922129999999), '2650 S Loop W, Houston, TX 77054, USA')"
2012-01-19 18:00:00,1.5000000000000001e+41,2800-2899,BROADMEAD,Theft,apartment,1,18,19,Thursday,Jan,2012,2850,2850 BROADMEAD,"((29.68759009999999, -95.4213276), '2850 Broadmead Dr, Houston, TX 77025, USA')"
2012-01-19 18:00:00,1.5000000000000001e+41,7700-7799,KIRBY,Auto Theft,grocery/supermarket parking lot,1,18,19,Thursday,Jan,2012,7750,7750 KIRBY,"((29.6948485, -95.41553979999999), '7750 Kirby Dr, Houston, TX 77030, USA')"
2012-01-19 19:00:00,1.5000000000000001e+41,1800-1899,EL PASEO,Theft,apartment parking lot,1,19,19,Thursday,Jan,2012,1850,1850 EL PASEO,"((29.6890022, -95.3990941), '1850 El Paseo St, Houston, TX 77054, USA')"
2012-01-20 11:00:00,1.5000000000000001e+41,2600-2699,SOUTH LP W,Auto Theft,commercial parking lot/garage,1,11,20,Friday,Jan,2012,2650,2650 SOUTH LP W,"((29.67808119999999, -95.41922129999999), '2650 S Loop W, Houston, TX 77054, USA')"
2012-01-21 09:00:00,1.5000000000000001e+41,8200-8299,BRAESMAIN,Theft,other parking lot,1,9,21,Saturday,Jan,2012,8250,8250 BRAESMAIN,"((29.6919222, -95.4167746), '8250 Braesmain Dr, Houston, TX 77025, USA')"
2012-01-21 09:00:00,1.5000000000000001e+41,8600-8699,ALMEDA,Theft,other parking lot,1,9,21,Saturday,Jan,2012,8650,8650 ALMEDA,"((29.6793141, -95.39415059999999), '8650 Almeda Rd, Houston, TX 77054, USA')"
2012-01-21 14:00:00,1.5000000000000001e+41,7900-7999,MAIN,Theft,grocery/supermarket parking lot,1,14,21,Saturday,Jan,2012,7950,7950 MAIN,"((29.6944445, -95.41566850000001), '7950 S Main St, Houston, TX 77025, USA')"
2012-01-21 14:00:00,1.5000000000000001e+41,7800-7899,MAIN,Robbery,other/unknown,1,14,21,Saturday,Jan,2012,7850,7850 MAIN,"((29.695383, -95.4142729), '7850 S Main St, Houston, TX 77030, USA')"
2012-01-21 17:00:00,1.5000000000000001e+41,8400-8499,KIRBY,Auto Theft,other parking lot,1,17,21,Saturday,Jan,2012,8450,8450 KIRBY,"((29.68949839999999, -95.4136259), '8450 Kirby Dr, Houston, TX 77054, USA')"
2012-01-21 21:00:00,1.5000000000000001e+41,3000-3099,MURWORTH,Theft,apartment parking lot,1,21,21,Saturday,Jan,2012,3050,3050 MURWORTH,"((29.6856544, -95.4256395), '3050 Murworth Dr, Houston, TX 77025, USA')"
2012-01-21 21:00:00,1.5000000000000001e+41,1700-1799,OLD SPANISH,Theft,hotel/motel parking lot,1,21,21,Saturday,Jan,2012,1750,1750 OLD SPANISH,"((29.6953362, -95.402141), '1750 Old Spanish Trail, Houston, TX 77054, USA')"
2012-01-21 23:00:00,1.5000000000000001e+41,3000-3099,MURWORTH,Theft,apartment parking lot,1,23,21,Saturday,Jan,2012,3050,3050 MURWORTH,"((29.6856544, -95.4256395), '3050 Murworth Dr, Houston, TX 77025, USA')"
2012-01-22 02:00:00,1.5000000000000001e+41,1400-1499,OLD SPANISH,Theft,stadium/sprts arena/race track,1,2,22,Sunday,Jan,2012,1450,1450 OLD SPANISH,"((29.6938609, -95.40880519999999), '1450 Old Spanish Trail, Houston, TX 77054, USA')"
2012-01-22 08:00:00,1.5000000000000001e+41,8600-8699,ALMEDA,Theft,service/gas station,1,8,22,Sunday,Jan,2012,8650,8650 ALMEDA,"((29.6793141, -95.39415059999999), '8650 Almeda Rd, Houston, TX 77054, USA')"
2012-01-22 22:00:00,1.5000000000000001e+41,1400-1499,OLD SPANISH,Theft,hotel/motel parking lot,1,22,22,Sunday,Jan,2012,1450,1450 OLD SPANISH,"((29.6938609, -95.40880519999999), '1450 Old Spanish Trail, Houston, TX 77054, USA')"
2012-01-22 22:00:00,1.5000000000000001e+41,8600-8699,ALMEDA,Theft,service/gas station,1,22,22,Sunday,Jan,2012,8650,8650 ALMEDA,"((29.6793141, -95.39415059999999), '8650 Almeda Rd, Houston, TX 77054, USA')"
2012-01-23 07:00:00,1.5000000000000001e+41,8100-8199,CAMBRIDGE,Theft,apartment parking lot,1,7,23,Monday,Jan,2012,8150,8150 CAMBRIDGE,"((29.68941349999999, -95.3942804), '8150 Cambridge St, Houston, TX 77054, USA')"
2012-01-23 10:00:00,1.5000000000000001e+41,200-299,HOLMES,Theft,construction site,1,10,23,Monday,Jan,2012,250,250 HOLMES,"((29.6586868, -95.43504349999999), '250 N Holmes Rd, Houston, TX 77045, USA')"
2012-01-23 20:00:00,1.5000000000000001e+41,8100-8199,CAMBRIDGE,Theft,apartment parking lot,1,20,23,Monday,Jan,2012,8150,8150 CAMBRIDGE,"((29.68941349999999, -95.3942804), '8150 Cambridge St, Houston, TX 77054, USA')"
2012-01-23 20:00:00,1.5000000000000001e+41,2800-2899,BROADMEAD,Theft,apartment parking lot,1,20,23,Monday,Jan,2012,2850,2850 BROADMEAD,"((29.68759009999999, -95.4213276), '2850 Broadmead Dr, Houston, TX 77025, USA')"
2012-01-24 12:00:00,1.5000000000000001e+41,1600-1699,SOUTH LP W,Theft,restaurant/cafeteria,1,12,24,Tuesday,Jan,2012,1650,1650 SOUTH LP W,"((29.6792911, -95.403154), '1650 S Loop W, Houston, TX 77054, USA')"
2012-01-25 08:00:00,1.5000000000000001e+41,8400-8499,CAMBRIDGE,Burglary,apartment,1,8,25,Wednesday,Jan,2012,8450,8450 CAMBRIDGE,"((29.683528, -95.39602), '8450 Cambridge St, Houston, TX 77054, USA')"
2012-01-25 15:00:00,1.5000000000000001e+41,1800-1899,EL PASEO,Auto Theft,apartment parking lot,1,15,25,Wednesday,Jan,2012,1850,1850 EL PASEO,"((29.6890022, -95.3990941), '1850 El Paseo St, Houston, TX 77054, USA')"
2012-01-25 15:00:00,1.5000000000000001e+41,2400-2499,SOUTH LP W,Robbery,apartment,1,15,25,Wednesday,Jan,2012,2450,2450 SOUTH LP W,"((29.6788017, -95.4159768), '2450 S Loop W, Houston, TX 77054, USA')"
2012-01-25 18:00:00,1.5000000000000001e+41,8400-8499,KIRBY,Theft,other parking lot,1,18,25,Wednesday,Jan,2012,8450,8450 KIRBY,"((29.68949839999999, -95.4136259), '8450 Kirby Dr, Houston, TX 77054, USA')"
2012-01-25 20:00:00,1.5000000000000001e+41,2400-2499,WESTRIDGE,Theft,apartment parking lot,1,20,25,Wednesday,Jan,2012,2450,2450 WESTRIDGE,"((29.6821382, -95.41636129999999), '2450 Westridge St, Houston, TX 77054, USA')"
2012-01-25 21:00:00,1.5000000000000001e+41,2400-2499,WESTRIDGE,Theft,apartment parking lot,1,21,25,Wednesday,Jan,2012,2450,2450 WESTRIDGE,"((29.6821382, -95.41636129999999), '2450 Westridge St, Houston, TX 77054, USA')"
2012-01-26 08:00:00,1.5000000000000001e+41,8000-8099,CAMBRIDGE,Aggravated Assault,road/street/sidewalk,1,8,26,Thursday,Jan,2012,8050,8050 CAMBRIDGE,"((29.6899858, -95.3939257), '8050 Cambridge St, Houston, TX 77054, USA')"
2012-01-26 12:00:00,1.5000000000000001e+41,2000-2099,ENGELMOHR,Theft,misc. business (non-specific),1,12,26,Thursday,Jan,2012,2050,2050 ENGELMOHR,"((29.6813278, -95.400277), '2050 Engelmohr St, Houston, TX 77054, USA')"
2012-01-26 18:00:00,1.5000000000000001e+41,2200-2299,HOLLY HALL,Burglary,apartment,1,18,26,Thursday,Jan,2012,2250,2250 HOLLY HALL,"((29.68490329999999, -95.3970744), '2250 Holly Hall St, Houston, TX 77054, USA')"
2012-01-26 21:00:00,1.5000000000000001e+41,7700-7799,GREENBRIAR,Theft,apartment parking lot,1,21,26,Thursday,Jan,2012,7750,7750 GREENBRIAR,"((29.6974303, -95.40494269999999), '7750 Greenbriar Dr, Houston, TX 77030, USA')"
2012-01-26 22:00:00,1.5000000000000001e+41,2400-2499,WESTRIDGE,Robbery,road/street/sidewalk,1,22,26,Thursday,Jan,2012,2450,2450 WESTRIDGE,"((29.6821382, -95.41636129999999), '2450 Westridge St, Houston, TX 77054, USA')"
2012-01-26 22:00:00,1.5000000000000001e+41,7700-7799,GREENBRIAR,Auto Theft,apartment parking lot,1,22,26,Thursday,Jan,2012,7750,7750 GREENBRIAR,"((29.6974303, -95.40494269999999), '7750 Greenbriar Dr, Houston, TX 77030, USA')"
2012-01-27 00:00:00,1.5000000000000001e+41,1800-1899,EL PASEO,Theft,apartment parking lot,1,0,27,Friday,Jan,2012,1850,1850 EL PASEO,"((29.6890022, -95.3990941), '1850 El Paseo St, Houston, TX 77054, USA')"
2012-01-27 12:00:00,1.5000000000000001e+41,8100-8199,FANNIN,Theft,apartment,1,12,27,Friday,Jan,2012,8150,8150 FANNIN,"((29.6869435, -95.40331019999999), '8150 Fannin St, Houston, TX 77054, USA')"
2012-01-27 17:00:00,1.5000000000000001e+41,1800-1899,EL PASEO,Burglary,apartment,1,17,27,Friday,Jan,2012,1850,1850 EL PASEO,"((29.6890022, -95.3990941), '1850 El Paseo St, Houston, TX 77054, USA')"
2012-01-27 22:00:00,1.5000000000000001e+41,9500-9599,MAIN,Aggravated Assault,bar/night club,1,22,27,Friday,Jan,2012,9550,9550 MAIN,"((29.6814768, -95.4253667), '9550 S Main St, Houston, TX 77025, USA')"
2012-01-28 10:00:00,1.5000000000000001e+41,8200-8299,CAMBRIDGE,Theft,apartment,1,10,28,Saturday,Jan,2012,8250,8250 CAMBRIDGE,"((29.6875677, -95.3964961), '8250 Cambridge St, Houston, TX 77054, USA')"
2012-01-28 14:00:00,1.5000000000000001e+41,8500-8599,MAIN,Theft,department/discount store,1,14,28,Saturday,Jan,2012,8550,8550 MAIN,"((29.6904116, -95.4176631), '8550 S Main St, Houston, TX 77025, USA')"
2012-01-28 18:00:00,1.5000000000000001e+41,8100-8199,CAMBRIDGE,Theft,apartment parking lot,1,18,28,Saturday,Jan,2012,8150,8150 CAMBRIDGE,"((29.68941349999999, -95.3942804), '8150 Cambridge St, Houston, TX 77054, USA')"
2012-01-29 00:00:00,1.5000000000000001e+41,2300-2399,MURWORTH,Theft,road/street/sidewalk,1,0,29,Sunday,Jan,2012,2350,2350 MURWORTH,"((29.6852115, -95.41982650000001), '2350 Murworth Dr, Houston, TX 77054, USA')"
2012-01-29 00:00:00,1.5000000000000001e+41,2300-2399,MURWORTH,Theft,road/street/sidewalk,1,0,29,Sunday,Jan,2012,2350,2350 MURWORTH,"((29.6852115, -95.41982650000001), '2350 Murworth Dr, Houston, TX 77054, USA')"
2012-01-29 05:00:00,1.5000000000000001e+41,8100-8199,CAMBRIDGE,Theft,apartment parking lot,1,5,29,Sunday,Jan,2012,8150,8150 CAMBRIDGE,"((29.68941349999999, -95.3942804), '8150 Cambridge St, Houston, TX 77054, USA')"
2012-01-29 07:00:00,1.5000000000000001e+41,2400-2499,BRAESWOOD,Burglary,hospital,1,7,29,Sunday,Jan,2012,2450,2450 BRAESWOOD,"((29.6969088, -95.41809719999999), '2450 S Braeswood Blvd, Houston, TX 77025, USA')"
2012-01-29 17:00:00,1.5000000000000001e+41,8300-8399,EL MUNDO,Theft,apartment parking lot,1,17,29,Sunday,Jan,2012,8350,8350 EL MUNDO,"((29.6820484, -95.38725389999999), '8350 El Mundo St, Houston, TX 77054, USA')"
2012-01-29 19:00:00,1.5000000000000001e+41,8500-8599,HEARTH,Robbery,apartment parking lot,1,19,29,Sunday,Jan,2012,8550,8550 HEARTH,"((29.6788522, -95.41922), '8550 Hearth Dr, Houston, TX 77054, USA')"
2012-01-29 21:00:00,1.5000000000000001e+41,7800-7899,ALMEDA,Burglary,bar/night club,1,21,29,Sunday,Jan,2012,7850,7850 ALMEDA,"((29.6881246, -95.3911815), '7850 Almeda Rd, Houston, TX 77054, USA')"
2012-01-29 22:00:00,1.5000000000000001e+41,8300-8399,EL MUNDO,Theft,apartment parking lot,1,22,29,Sunday,Jan,2012,8350,8350 EL MUNDO,"((29.6820484, -95.38725389999999), '8350 El Mundo St, Houston, TX 77054, USA')"
2012-01-30 07:00:00,1.5000000000000001e+41,2100-2199,HOLLY HALL,Theft,apartment parking lot,1,7,30,Monday,Jan,2012,2150,2150 HOLLY HALL,"((29.6851906, -95.3985319), '2150 Holly Hall St, Houston, TX 77054, USA')"
2012-01-30 08:00:00,1.5000000000000001e+41,2600-2699,HOLLY HALL,Aggravated Assault,apartment,1,8,30,Monday,Jan,2012,2650,2650 HOLLY HALL,"((29.6851394, -95.38649269999999), '2650 Holly Hall St, Houston, TX 77054, USA')"
2012-01-30 10:00:00,1.5000000000000001e+41,2100-2199,HOLLY HALL,Theft,apartment parking lot,1,10,30,Monday,Jan,2012,2150,2150 HOLLY HALL,"((29.6851906, -95.3985319), '2150 Holly Hall St, Houston, TX 77054, USA')"
2012-01-30 11:00:00,1.5000000000000001e+41,2300-2399,SOUTH LP W,Theft,hotel/motel parking lot,1,11,30,Monday,Jan,2012,2350,2350 SOUTH LP W,"((29.6783768, -95.4144804), '2350 S Loop W, Houston, TX 77054, USA')"
2012-01-30 16:00:00,1.5000000000000001e+41,9500-9599,MAIN,Theft,service/gas station,1,16,30,Monday,Jan,2012,9550,9550 MAIN,"((29.6814768, -95.4253667), '9550 S Main St, Houston, TX 77025, USA')"
2012-01-30 16:00:00,1.5000000000000001e+41,8100-8199,KIRBY,Theft,department/discount store,1,16,30,Monday,Jan,2012,8150,8150 KIRBY,"((29.6899253, -95.4143501), '8150 Kirby Dr, Houston, TX 77054, USA')"
2012-01-30 18:00:00,1.5000000000000001e+41,8400-8499,ALMEDA,Burglary,other/unknown,1,18,30,Monday,Jan,2012,8450,8450 ALMEDA,"((29.6828909, -95.3929516), '8450 Almeda Rd, Houston, TX 77054, USA')"
2012-01-30 18:00:00,1.5000000000000001e+41,2200-2299,BRAESWOOD PARK,Burglary,other/unknown,1,18,30,Monday,Jan,2012,2250,2250 BRAESWOOD PARK,"((29.6950301, -95.41202469999999), '2250 Braeswood Park Dr, Houston, TX 77054, USA')"
2012-01-30 19:00:00,1.5000000000000001e+41,7800-7899,ALMEDA,Burglary,laundry/dry cleaners/washaterias,1,19,30,Monday,Jan,2012,7850,7850 ALMEDA,"((29.6881246, -95.3911815), '7850 Almeda Rd, Houston, TX 77054, USA')"
2012-01-30 22:00:00,1.5000000000000001e+41,7800-7899,ALMEDA,Burglary,restaurant/cafeteria,1,22,30,Monday,Jan,2012,7850,7850 ALMEDA,"((29.6881246, -95.3911815), '7850 Almeda Rd, Houston, TX 77054, USA')"
2012-01-31 04:00:00,1.5000000000000001e+41,8400-8499,ALMEDA,Burglary,specialty store (non-specific),1,4,31,Tuesday,Jan,2012,8450,8450 ALMEDA,"((29.6828909, -95.3929516), '8450 Almeda Rd, Houston, TX 77054, USA')"
2012-01-31 09:00:00,1.5000000000000001e+41,2100-2199,HOLLY HALL,Burglary,apartment,1,9,31,Tuesday,Jan,2012,2150,2150 HOLLY HALL,"((29.6851906, -95.3985319), '2150 Holly Hall St, Houston, TX 77054, USA')"
2012-01-31 09:00:00,1.5000000000000001e+41,8100-8199,FANNIN,Burglary,apartment,1,9,31,Tuesday,Jan,2012,8150,8150 FANNIN,"((29.6869435, -95.40331019999999), '8150 Fannin St, Houston, TX 77054, USA')"
2012-01-31 10:00:00,1.5000000000000001e+41,7600-7699,KIRBY,Burglary,apartment,1,10,31,Tuesday,Jan,2012,7650,7650 KIRBY,"((29.6952796, -95.41733649999999), '7650 Kirby Dr, Houston, TX 77030, USA')"
2012-01-31 18:00:00,1.5000000000000001e+41,8500-8599,MAIN,Auto Theft,grocery/supermarket parking lot,1,18,31,Tuesday,Jan,2012,8550,8550 MAIN,"((29.6904116, -95.4176631), '8550 S Main St, Houston, TX 77025, USA')"
2012-01-31 20:00:00,1.5000000000000001e+41,2100-2199,EL PASEO,Theft,condominium,1,20,31,Tuesday,Jan,2012,2150,2150 EL PASEO,"((29.6889283, -95.3933363), '2150 El Paseo St, Houston, TX 77054, USA')"
2012-02-01 12:00:00,1.5000000000000001e+41,7500-7599,CAMBRIDGE,Aggravated Assault,apartment,1,12,1,Wednesday,Feb,2012,7550,7550 CAMBRIDGE,"((29.6952081, -95.39316180000002), '7550 Cambridge St, Houston, TX 77054, USA')"
2012-02-01 13:00:00,1.5000000000000001e+41,1600-1699,BELLFORT,Theft,other/unknown,1,13,1,Wednesday,Feb,2012,1650,1650 BELLFORT,"((29.6735459, -95.4010304), '1650 W Bellfort Blvd, Houston, TX 77045, USA')"
