Date_Hour,Beat,BlockRange,StreetName,OffenseType,Premise,NumOffenses,Hour,day,weekday,month,year,block,address,tup_add
2016-02-20 13:00:00,1.5000000000000001e+41,8300-8399,EL MUNDO,Theft,apartment,1,13,20,Saturday,Feb,2016,8350,8350 EL MUNDO,"((29.6820484, -95.38725389999999), '8350 El Mundo St, Houston, TX 77054, USA')"
2016-02-20 14:00:00,1.5000000000000001e+41,8400-8499,BARTELL,Theft,apartment parking lot,1,14,20,Saturday,Feb,2016,8450,8450 BARTELL,"((29.6810444, -95.4221614), '8450 W Bartell Dr, Houston, TX 77054, USA')"
2016-02-20 16:00:00,1.5000000000000001e+41,8800-8899,LAKES AT 610,Auto Theft,vehicle/auto sales/lease/auto parts store,1,16,20,Saturday,Feb,2016,8850,8850 LAKES AT 610,"((29.676859, -95.4181653), '8850 Lakes at 610 Dr, Houston, TX 77054, USA')"
2016-02-20 21:00:00,1.5000000000000001e+41,8100-8199,KIRBY,Theft,miscellaneous business (non-specific),1,21,20,Saturday,Feb,2016,8150,8150 KIRBY,"((29.6899253, -95.4143501), '8150 Kirby Dr, Houston, TX 77054, USA')"
2016-02-21 00:00:00,1.5000000000000001e+41,9800-9899,MAIN,Theft,service or gas station,1,0,21,Sunday,Feb,2016,9850,9850 MAIN,"((29.6782329, -95.427257), '9850 S Main St, Houston, TX 77025, USA')"
2016-02-21 05:00:00,1.5000000000000001e+41,9500-9599,MAIN,Robbery,bar or night club,1,5,21,Sunday,Feb,2016,9550,9550 MAIN,"((29.6814768, -95.4253667), '9550 S Main St, Houston, TX 77025, USA')"
2016-02-21 06:00:00,1.5000000000000001e+41,2400-2499,WESTRIDGE,Theft,residence/house,1,6,21,Sunday,Feb,2016,2450,2450 WESTRIDGE,"((29.6821382, -95.41636129999999), '2450 Westridge St, Houston, TX 77054, USA')"
2016-02-21 17:00:00,1.5000000000000001e+41,9400-9499,MAIN,Theft,bar or night club,1,17,21,Sunday,Feb,2016,9450,9450 MAIN,"((29.6834862, -95.4243652), '9450 S Main St, Houston, TX 77025, USA')"
2016-02-22 08:00:00,1.5000000000000001e+41,10600-10699,MAIN,Theft,miscellaneous business (non-specific),1,8,22,Monday,Feb,2016,10650,10650 MAIN,"((29.6730191, -95.4310141), '10650 S Main St, Houston, TX 77054, USA')"
2016-02-22 11:00:00,1.5000000000000001e+41,2500-2599,WESTRIDGE,Theft,apartment parking lot,1,11,22,Monday,Feb,2016,2550,2550 WESTRIDGE,"((29.6823316, -95.4169951), '2550 Westridge St, Houston, TX 77054, USA')"
2016-02-22 15:00:00,1.5000000000000001e+41,1500-1599,BELLFORT,Auto Theft,park and ride terminal,1,15,22,Monday,Feb,2016,1550,1550 BELLFORT,"((29.6735459, -95.4010304), '1550 W Bellfort Blvd, Houston, TX 77045, USA')"
2016-02-23 22:00:00,1.5000000000000001e+41,1700-1799,OLD SPANISH,Theft,service or gas station,1,22,23,Tuesday,Feb,2016,1750,1750 OLD SPANISH,"((29.6953362, -95.402141), '1750 Old Spanish Trail, Houston, TX 77054, USA')"
2016-02-24 09:00:00,1.5000000000000001e+41,9800-9899,BUFFALO SPEEDWAY,Burglary,miscellaneous business (non-specific),1,9,24,Wednesday,Feb,2016,9850,9850 BUFFALO SPEEDWAY,"((29.678717, -95.42544389999999), '9850 Buffalo Speedway, Houston, TX 77025, USA')"
2016-02-24 09:00:00,1.5000000000000001e+41,7700-7799,GREENBRIAR,Theft,apartment parking lot,1,9,24,Wednesday,Feb,2016,7750,7750 GREENBRIAR,"((29.6974303, -95.40494269999999), '7750 Greenbriar Dr, Houston, TX 77030, USA')"
2016-02-24 10:00:00,1.5000000000000001e+41,7600-7699,PHOENIX,Theft,apartment parking lot,1,10,24,Wednesday,Feb,2016,7650,7650 PHOENIX,"((29.6986054, -95.4032943), '7650 Phoenix Dr, Houston, TX 77030, USA')"
2016-02-24 22:00:00,1.5000000000000001e+41,8100-8199,KIRBY,Theft,hotel or motel parking lot,1,22,24,Wednesday,Feb,2016,8150,8150 KIRBY,"((29.6899253, -95.4143501), '8150 Kirby Dr, Houston, TX 77054, USA')"
2016-02-25 02:00:00,1.5000000000000001e+41,7700-7799,GREENBRIAR,Theft,apartment parking lot,1,2,25,Thursday,Feb,2016,7750,7750 GREENBRIAR,"((29.6974303, -95.40494269999999), '7750 Greenbriar Dr, Houston, TX 77030, USA')"
2016-02-25 08:00:00,1.5000000000000001e+41,7700-7799,MAIN,Theft,"hotel, motel, inn, etc.",1,8,25,Thursday,Feb,2016,7750,7750 MAIN,"((29.6963483, -95.4128258), '7750 S Main St, Houston, TX 77030, USA')"
2016-02-25 09:00:00,1.5000000000000001e+41,11300-11399,MAIN,Auto Theft,bar or night club parking lot,1,9,25,Thursday,Feb,2016,11350,11350 MAIN,"((29.66400269999999, -95.4386408), '11350 S Main St, Houston, TX 77025, USA')"
2016-02-25 11:00:00,1.5000000000000001e+41,2500-2599,LOOP,Theft,restaurant/cafeteria parking lot,1,11,25,Thursday,Feb,2016,2550,2550 LOOP,"((29.8082368, -95.44456679999999), '2550 N Loop W #4006, Houston, TX 77092, USA')"
2016-02-25 11:00:00,1.5000000000000001e+41,8300-8399,KNIGHT,Theft,"physician, doctor, dentist's office",1,11,25,Thursday,Feb,2016,8350,8350 KNIGHT,"((29.6845315, -95.40031289999999), '8350 Knight Rd, Houston, TX 77054, USA')"
2016-02-25 12:00:00,1.5000000000000001e+41,2400-2499,LOOP,Theft,road/street/sidewalk,1,12,25,Thursday,Feb,2016,2450,2450 LOOP,"((29.7604267, -95.3698028), 'Houston, TX, USA')"
2016-02-25 13:00:00,1.5000000000000001e+41,1600-1699,BELLFORT,Theft,light rail (metro rail) vehicle,1,13,25,Thursday,Feb,2016,1650,1650 BELLFORT,"((29.6735459, -95.4010304), '1650 W Bellfort Blvd, Houston, TX 77045, USA')"
2016-02-25 17:00:00,1.5000000000000001e+41,8600-8699,KIRBY,Theft,hotel or motel parking lot,1,17,25,Thursday,Feb,2016,8650,8650 KIRBY,"((29.6803376, -95.4124038), '8650 Kirby Dr, Houston, TX 77054, USA')"
2016-02-25 23:00:00,1.5000000000000001e+41,8800-8899,LAKES AT 610,Burglary,apartment,1,23,25,Thursday,Feb,2016,8850,8850 LAKES AT 610,"((29.676859, -95.4181653), '8850 Lakes at 610 Dr, Houston, TX 77054, USA')"
2016-02-26 00:00:00,1.5000000000000001e+41,9900-9999,MAIN,Theft,hotel or motel parking lot,1,0,26,Friday,Feb,2016,9950,9950 MAIN,"((29.67695369999999, -95.4282891), '9950 S Main St, Houston, TX 77025, USA')"
2016-02-26 09:00:00,1.5000000000000001e+41,8800-8899,LAKES AT 610,Burglary,condominium,1,9,26,Friday,Feb,2016,8850,8850 LAKES AT 610,"((29.676859, -95.4181653), '8850 Lakes at 610 Dr, Houston, TX 77054, USA')"
2016-02-26 10:00:00,1.5000000000000001e+41,2800-2899,BARTELL,Theft,residence/house,1,10,26,Friday,Feb,2016,2850,2850 BARTELL,"((29.680448, -95.42042839999999), '2850 S Bartell Dr, Houston, TX 77054, USA')"
2016-02-26 14:00:00,1.5000000000000001e+41,8900-8999,ODOM,Theft,other parking lot,1,14,26,Friday,Feb,2016,8950,8950 ODOM,"((29.7451899, -95.3663022), '2101 Crawford St #300, Houston, TX 77002, USA')"
2016-02-26 14:00:00,1.5000000000000001e+41,2500-2599,LOOP,Theft,restaurant/cafeteria parking lot,1,14,26,Friday,Feb,2016,2550,2550 LOOP,"((29.8082368, -95.44456679999999), '2550 N Loop W #4006, Houston, TX 77092, USA')"
2016-02-26 14:00:00,1.5000000000000001e+41,2500-2599,LOOP,Theft,restaurant/cafeteria parking lot,1,14,26,Friday,Feb,2016,2550,2550 LOOP,"((29.8082368, -95.44456679999999), '2550 N Loop W #4006, Houston, TX 77092, USA')"
2016-02-26 16:00:00,1.5000000000000001e+41,1600-1699,LOOP,Theft,commercial parking lot or garage,1,16,26,Friday,Feb,2016,1650,1650 LOOP,"((29.75136479999999, -95.4564523), '1650 West Loop S, Houston, TX 77027, USA')"
2016-02-26 20:00:00,1.5000000000000001e+41,2600-2699,REED,Theft,service or gas station,1,20,26,Friday,Feb,2016,2650,2650 REED,"((29.657635, -95.386886), '2650 Reed Rd, Houston, TX 77051, USA')"
2016-02-26 23:00:00,1.5000000000000001e+41,9000-9099,KIRBY,Theft,other parking lot,1,23,26,Friday,Feb,2016,9050,9050 KIRBY,"((29.67197269999999, -95.41298169999999), '9050 Kirby Dr, Houston, TX 77054, USA')"
2016-02-26 23:00:00,1.5000000000000001e+41,8400-8499,KIRBY,Aggravated Assault,"stadium, sports arena, race track",2,23,26,Friday,Feb,2016,8450,8450 KIRBY,"((29.68949839999999, -95.4136259), '8450 Kirby Dr, Houston, TX 77054, USA')"
2016-02-26 23:00:00,1.5000000000000001e+41,2600-2699,WESTRIDGE,Auto Theft,apartment parking lot,1,23,26,Friday,Feb,2016,2650,2650 WESTRIDGE,"((29.6826402, -95.4202601), '2650 Westridge St, Houston, TX 77054, USA')"
2016-02-27 00:00:00,1.5000000000000001e+41,7600-7699,CAMBRIDGE,Robbery,apartment parking lot,1,0,27,Saturday,Feb,2016,7650,7650 CAMBRIDGE,"((29.6942883, -95.3922781), '7650 Cambridge St, Houston, TX 77054, USA')"
2016-02-27 01:00:00,1.5000000000000001e+41,9200-9299,MAIN,Theft,bar or night club,1,1,27,Saturday,Feb,2016,9250,9250 MAIN,"((29.6846937, -95.4227707), '9250 S Main St, Houston, TX 77025, USA')"
2016-02-27 06:00:00,1.5000000000000001e+41,1400-1499,LOOP,Burglary,no label,1,6,27,Saturday,Feb,2016,1450,1450 LOOP,"((29.748771, -95.457028), '1800 West Loop S # 1450, Houston, TX 77027, USA')"
2016-02-27 07:00:00,1.5000000000000001e+41,8400-8499,KIRBY,Theft,miscellaneous business (non-specific),1,7,27,Saturday,Feb,2016,8450,8450 KIRBY,"((29.68949839999999, -95.4136259), '8450 Kirby Dr, Houston, TX 77054, USA')"
2016-02-27 08:00:00,1.5000000000000001e+41,7700-7799,MAIN,Theft,hotel or motel parking lot,1,8,27,Saturday,Feb,2016,7750,7750 MAIN,"((29.6963483, -95.4128258), '7750 S Main St, Houston, TX 77030, USA')"
2016-02-27 09:00:00,1.5000000000000001e+41,9800-9899,MAIN,Theft,convenience store,1,9,27,Saturday,Feb,2016,9850,9850 MAIN,"((29.6782329, -95.427257), '9850 S Main St, Houston, TX 77025, USA')"
2016-02-27 11:00:00,1.5000000000000001e+41,2400-2499,LOOP,Burglary,apartment,1,11,27,Saturday,Feb,2016,2450,2450 LOOP,"((29.7604267, -95.3698028), 'Houston, TX, USA')"
2016-02-27 15:00:00,1.5000000000000001e+41,8400-8499,KIRBY,Theft,other parking lot,1,15,27,Saturday,Feb,2016,8450,8450 KIRBY,"((29.68949839999999, -95.4136259), '8450 Kirby Dr, Houston, TX 77054, USA')"
2016-02-27 16:00:00,1.5000000000000001e+41,7900-7999,CAMBRIDGE,Auto Theft,apartment parking lot,1,16,27,Saturday,Feb,2016,7950,7950 CAMBRIDGE,"((29.6911596, -95.3932073), '7950 Cambridge St, Houston, TX 77054, USA')"
2016-02-28 01:00:00,1.5000000000000001e+41,2300-2399,LOOP,Theft,hotel or motel parking lot,1,1,28,Sunday,Feb,2016,2350,2350 LOOP,"((29.9382085, -95.351047), '2350 North Sam Houston Pkwy E, Houston, TX 77032, USA')"
2016-02-28 01:00:00,1.5000000000000001e+41,2600-2699,LOOP,Robbery,strip business center parking lot,1,1,28,Sunday,Feb,2016,2650,2650 LOOP,"((29.7604267, -95.3698028), 'Houston, TX, USA')"
2016-02-28 07:00:00,1.5000000000000001e+41,7500-7599,CAMBRIDGE,Theft,apartment parking lot,1,7,28,Sunday,Feb,2016,7550,7550 CAMBRIDGE,"((29.6952081, -95.39316180000002), '7550 Cambridge St, Houston, TX 77054, USA')"
2016-02-28 14:00:00,1.5000000000000001e+41,2700-2799,HOLMES,Burglary,warehouse,1,14,28,Sunday,Feb,2016,2750,2750 HOLMES,"((29.6725143, -95.3874562), '2750 Holmes Rd, Houston, TX 77051, USA')"
2016-02-28 16:00:00,1.5000000000000001e+41,8800-8899,LAKES AT 610,Burglary,vehicle/auto sales/lease/auto parts store,1,16,28,Sunday,Feb,2016,8850,8850 LAKES AT 610,"((29.676859, -95.4181653), '8850 Lakes at 610 Dr, Houston, TX 77054, USA')"
2016-02-29 15:00:00,1.5000000000000001e+41,7500-7599,CAMBRIDGE,Theft,apartment parking lot,1,15,29,Monday,Feb,2016,7550,7550 CAMBRIDGE,"((29.6952081, -95.39316180000002), '7550 Cambridge St, Houston, TX 77054, USA')"
2016-02-29 16:00:00,1.5000000000000001e+41,8500-8599,KIRBY,Theft,other parking lot,1,16,29,Monday,Feb,2016,8550,8550 KIRBY,"((29.6881499, -95.4125672), '8550 Kirby Dr, Houston, TX 77054, USA')"
2016-03-01 09:00:00,1.5000000000000001e+41,8500-8599,KIRBY,Theft,other parking lot,1,9,1,Tuesday,Mar,2016,8550,8550 KIRBY,"((29.6881499, -95.4125672), '8550 Kirby Dr, Houston, TX 77054, USA')"
2016-03-01 10:00:00,1.5000000000000001e+41,9200-9299,MAIN,Burglary,restaurant/cafeteria parking lot,1,10,1,Tuesday,Mar,2016,9250,9250 MAIN,"((29.6846937, -95.4227707), '9250 S Main St, Houston, TX 77025, USA')"
2016-03-01 17:00:00,1.5000000000000001e+41,2600-2699,LOOP,Auto Theft,other parking lot,1,17,1,Tuesday,Mar,2016,2650,2650 LOOP,"((29.7604267, -95.3698028), 'Houston, TX, USA')"
2016-03-01 19:00:00,1.5000000000000001e+41,8300-8399,FANNIN,Theft,light rail (metro rail) vehicle,1,19,1,Tuesday,Mar,2016,8350,8350 FANNIN,"((29.6840885, -95.4032019), '8350 Fannin St, Houston, TX 77054, USA')"
2016-03-01 23:00:00,1.5000000000000001e+41,2600-2699,ALMEDA FOREST,Aggravated Assault,residence/house,1,23,1,Tuesday,Mar,2016,2650,2650 ALMEDA FOREST,"((29.662924, -95.401179), '2650 Almeda Forest Ct, Houston, TX 77045, USA')"
2016-03-02 01:00:00,1.5000000000000001e+41,2700-2799,WESTRIDGE,Auto Theft,apartment parking lot,1,1,2,Wednesday,Mar,2016,2750,2750 WESTRIDGE,"((29.6825265, -95.42192759999999), '2750 Westridge St, Houston, TX 77054, USA')"
2016-03-02 01:00:00,1.5000000000000001e+41,8400-8499,BARTELL,Robbery,apartment parking lot,1,1,2,Wednesday,Mar,2016,8450,8450 BARTELL,"((29.6810444, -95.4221614), '8450 W Bartell Dr, Houston, TX 77054, USA')"
2016-03-02 07:00:00,1.5000000000000001e+41,8400-8499,BARTELL,Burglary,apartment,1,7,2,Wednesday,Mar,2016,8450,8450 BARTELL,"((29.6810444, -95.4221614), '8450 W Bartell Dr, Houston, TX 77054, USA')"
2016-03-02 09:00:00,1.5000000000000001e+41,2500-2599,BRAESWOOD,Theft,commercial building,1,9,2,Wednesday,Mar,2016,2550,2550 BRAESWOOD,"((29.6961291, -95.4188795), '2550 S Braeswood Blvd, Houston, TX 77025, USA')"
2016-03-02 19:00:00,1.5000000000000001e+41,8500-8599,MAIN,Theft,department/discount store,1,19,2,Wednesday,Mar,2016,8550,8550 MAIN,"((29.6904116, -95.4176631), '8550 S Main St, Houston, TX 77025, USA')"
2016-03-03 07:00:00,1.5000000000000001e+41,2700-2799,BELLFORT,Auto Theft,apartment parking lot,1,7,3,Thursday,Mar,2016,2750,2750 BELLFORT,"((29.6678401, -95.38704899999999), '2750 W Bellfort Blvd, Houston, TX 77051, USA')"
2016-03-03 09:00:00,1.5000000000000001e+41,8300-8399,FANNIN,Theft,"pawn, resale shop, or flea market",1,9,3,Thursday,Mar,2016,8350,8350 FANNIN,"((29.6840885, -95.4032019), '8350 Fannin St, Houston, TX 77054, USA')"
