Date_Hour,Beat,OffenseType,Premise,NumOffenses,Hour,day,weekday,month,year,lat_lon,full_address
2012-02-04 02:00:00,10H30,Aggravated Assault,bar/night club,2,2,4,Saturday,Feb,2012,"(29.74282, -95.35112629999999)","2950 Bell St, Houston, TX 77003, USA"
2012-02-04 02:00:00,10H30,Theft,apartment,1,2,4,Saturday,Feb,2012,"(29.7466075, -95.3593348)","2050 Leeland St, Houston, TX 77003, USA"
2012-02-04 02:00:00,10H30,Theft,apartment,1,2,4,Saturday,Feb,2012,"(29.74282, -95.35112629999999)","2950 Bell St, Houston, TX 77003, USA"
2012-02-05 00:00:00,10H30,Robbery,road/street/sidewalk,1,0,5,Sunday,Feb,2012,"(29.7509896, -95.3550532)","2150 McKinney St, Houston, TX 77003, USA"
2012-02-07 08:00:00,10H30,Theft,driveway,1,8,7,Tuesday,Feb,2012,"(29.7437212, -95.3555354)","1650 Live Oak St, Houston, TX 77003, USA"
2012-02-07 12:00:00,10H30,Theft,social services/public charities,1,12,7,Tuesday,Feb,2012,"(29.753877, -95.3496449)","450 Emancipation Ave, Houston, TX 77003, USA"
2012-02-09 04:00:00,10H30,Theft,driveway,1,4,9,Thursday,Feb,2012,"(29.7462789, -95.3559712)","1450 Emancipation Ave, Houston, TX 77003, USA"
2012-02-13 00:00:00,10H30,Theft,residence/house,1,0,13,Monday,Feb,2012,"(29.7578815, -95.35042209999999)","2050 Commerce St, Houston, TX 77002, USA"
2012-02-13 23:00:00,10H30,Theft,road/street/sidewalk,1,23,13,Monday,Feb,2012,"(29.7456673, -95.35152409999999)","1250 Delano St, Houston, TX 77003, USA"
2012-02-14 12:00:00,10H30,Aggravated Assault,road/street/sidewalk,1,12,14,Tuesday,Feb,2012,"(29.756319, -95.35272529999999)","250 Chartres St, Houston, TX 77002, USA"
2012-02-14 18:00:00,10H30,Theft,office building,1,18,14,Tuesday,Feb,2012,"(29.7416874, -95.3519436)","1650 Ennis St, Houston, TX 77003, USA"
2012-02-14 22:00:00,10H30,Theft,nursing home,1,22,14,Tuesday,Feb,2012,"(29.753877, -95.3496449)","450 Emancipation Ave, Houston, TX 77003, USA"
2012-02-16 19:00:00,10H30,Theft,road/street/sidewalk,1,19,16,Thursday,Feb,2012,"(29.74282, -95.35112629999999)","2950 Bell St, Houston, TX 77003, USA"
2012-02-18 10:00:00,10H30,Theft,construction site,1,10,18,Saturday,Feb,2012,"(29.7452679, -95.3515296)","2750 Polk St, Houston, TX 77003, USA"
2012-02-18 16:00:00,10H30,Theft,service/gas station,1,16,18,Saturday,Feb,2012,"(29.7442227, -95.35780989999999)","2350 Pease St, Houston, TX 77003, USA"
2012-02-19 09:00:00,10H30,Theft,other parking lot,1,9,19,Sunday,Feb,2012,"(29.75498129999999, -95.3491706)","2450 Congress Ave, Houston, TX 77003, USA"
2012-02-20 08:00:00,10H30,Burglary,specialty store (non-specific),1,8,20,Monday,Feb,2012,"(29.7407257, -95.3504415)","3150 Leeland St, Houston, TX 77003, USA"
2012-02-20 16:00:00,10H30,Theft,road/street/sidewalk,1,16,20,Monday,Feb,2012,"(29.7506861, -95.3561113)","1050 St Emanuel St, Houston, TX 77003, USA"
2012-02-20 19:00:00,10H30,Theft,restaurant/cafeteria parking lot,1,19,20,Monday,Feb,2012,"(29.744186, -95.3590109)","2250 Jefferson St, Houston, TX 77003, USA"
2012-02-23 07:00:00,10H30,Theft,misc. business (non-specific),1,7,23,Thursday,Feb,2012,"(29.7407257, -95.3504415)","3150 Leeland St, Houston, TX 77003, USA"
2012-02-24 18:00:00,10H30,Theft,bar/night club,1,18,24,Friday,Feb,2012,"(29.7524653, -95.35478769999999)","850 St Emanuel St, Houston, TX 77003, USA"
2012-02-28 09:00:00,10H30,Theft,apartment parking lot,1,9,28,Tuesday,Feb,2012,"(29.7540067, -95.3529071)","2150 Texas St, Houston, TX 77003, USA"
2012-03-02 02:00:00,10H30,Theft,road/street/sidewalk,1,2,2,Friday,Mar,2012,"(29.7524653, -95.35478769999999)","850 St Emanuel St, Houston, TX 77003, USA"
2012-03-03 03:00:00,10H30,Theft,other parking lot,1,3,3,Saturday,Mar,2012,"(29.7417821, -95.3531809)","1750 Aden Dr, Houston, TX 77003, USA"
2012-03-03 13:00:00,10H30,Theft,restaurant/cafeteria parking lot,1,13,3,Saturday,Mar,2012,"(29.7453111, -95.3608466)","2050 Jefferson St, Houston, TX 77003, USA"
2012-03-04 00:00:00,10H30,Theft,bar/night club parking lot,1,0,4,Sunday,Mar,2012,"(29.7466075, -95.3593348)","2050 Leeland St, Houston, TX 77003, USA"
2012-03-04 03:00:00,10H30,Burglary,warehouse,1,3,4,Sunday,Mar,2012,"(29.736935, -95.34435789999999)","1850 Milby St, Houston, TX 77003, USA"
2012-03-05 09:00:00,10H30,Theft,service/gas station,1,9,5,Monday,Mar,2012,"(29.7442227, -95.35780989999999)","2350 Pease St, Houston, TX 77003, USA"
2012-03-07 09:00:00,10H30,Burglary,apartment,1,9,7,Wednesday,Mar,2012,"(29.7528252, -95.35350799999999)","2150 Capitol St, Houston, TX 77003, USA"
2012-03-07 20:00:00,10H30,Robbery,road/street/sidewalk,1,20,7,Wednesday,Mar,2012,"(29.7483628, -95.3566647)","2150 Polk St, Houston, TX 77003, USA"
2012-03-09 16:00:00,10H30,Burglary,warehouse,1,16,9,Friday,Mar,2012,"(29.7438055, -95.35919659999999)","1850 Bastrop St, Houston, TX 77003, USA"
2012-03-13 00:00:00,10H30,Theft,road/street/sidewalk,1,0,13,Tuesday,Mar,2012,"(29.7420869, -95.3517098)","2950 Leeland St, Houston, TX 77003, USA"
2012-03-15 16:00:00,10H30,Theft,condominium,1,16,15,Thursday,Mar,2012,"(29.750029, -95.35416699999999)","2250 McKinney St, Houston, TX 77003, USA"
2012-03-16 21:00:00,10H30,Theft,road/street/sidewalk,1,21,16,Friday,Mar,2012,"(29.74282, -95.35112629999999)","2950 Bell St, Houston, TX 77003, USA"
2012-03-17 00:00:00,10H30,Theft,road/street/sidewalk,1,0,17,Saturday,Mar,2012,"(29.7449136, -95.3457186)","3250 McKinney St, Houston, TX 77003, USA"
2012-03-17 07:00:00,10H30,Theft,commercial building,1,7,17,Saturday,Mar,2012,"(29.7350273, -95.34483329999999)","2050 Milby St, Houston, TX 77003, USA"
2012-03-17 17:00:00,10H30,Theft,restaurant/cafeteria,1,17,17,Saturday,Mar,2012,"(29.7453111, -95.3608466)","2050 Jefferson St, Houston, TX 77003, USA"
2012-03-20 03:00:00,10H30,Theft,road/street/sidewalk,1,3,20,Tuesday,Mar,2012,"(29.741796, -95.35225319999999)","2950 Pease St, Houston, TX 77003, USA"
2012-03-20 21:00:00,10H30,Theft,other/unknown,1,21,20,Tuesday,Mar,2012,"(29.753877, -95.3496449)","450 Emancipation Ave, Houston, TX 77003, USA"
2012-03-20 21:00:00,10H30,Theft,other/unknown,1,21,20,Tuesday,Mar,2012,"(29.7542196, -95.3537248)","2050 Texas St, Houston, TX 77003, USA"
2012-03-20 21:00:00,10H30,Theft,road/street/sidewalk,1,21,20,Tuesday,Mar,2012,"(29.753877, -95.3496449)","450 Emancipation Ave, Houston, TX 77003, USA"
2012-03-20 21:00:00,10H30,Theft,road/street/sidewalk,1,21,20,Tuesday,Mar,2012,"(29.7542196, -95.3537248)","2050 Texas St, Houston, TX 77003, USA"
2012-03-21 19:00:00,10H30,Theft,construction site,1,19,21,Wednesday,Mar,2012,"(29.7529365, -95.3518819)","2250 Texas St, Houston, TX 77003, USA"
2012-03-22 20:00:00,10H30,Theft,church/synagogue/temple,1,20,22,Thursday,Mar,2012,"(29.7454524, -95.3613768)","1850 Chartres St, Houston, TX 77003, USA"
2012-03-23 18:00:00,10H30,Theft,police station,1,18,23,Friday,Mar,2012,"(29.7535368, -95.3555889)","1950 Rusk St, Houston, TX 77003, USA"
2012-03-28 11:00:00,10H30,Burglary,other/unknown,1,11,28,Wednesday,Mar,2012,"(29.7540067, -95.3529071)","2150 Texas St, Houston, TX 77003, USA"
2012-03-30 05:00:00,10H30,Theft,restaurant/cafeteria parking lot,1,5,30,Friday,Mar,2012,"(29.7448977, -95.35706499999999)","1650 Emancipation Ave, Houston, TX 77003, USA"
2012-03-31 01:00:00,10H30,Theft,commercial building,1,1,31,Saturday,Mar,2012,"(29.7377422, -95.34502049999999)","1650 Miller St, Houston, TX 77003, USA"
2012-03-31 11:00:00,10H30,Theft,apartment parking lot,1,11,31,Saturday,Mar,2012,"(29.7502127, -95.35054699999999)","2550 Rusk St, Houston, TX 77003, USA"
2012-04-02 22:00:00,10H30,Theft,other/unknown,1,22,2,Monday,Apr,2012,"(29.7444244, -95.3598459)","2150 Jefferson St, Houston, TX 77003, USA"
2012-04-03 15:00:00,10H30,Aggravated Assault,apartment,1,15,3,Tuesday,Apr,2012,"(29.7528252, -95.35350799999999)","2150 Capitol St, Houston, TX 77003, USA"
2012-04-03 19:00:00,10H30,Theft,other/unknown,1,19,3,Tuesday,Apr,2012,"(29.7462974, -95.3586218)","2150 Leeland St, Houston, TX 77003, USA"
2012-04-05 13:00:00,10H30,Theft,road/street/sidewalk,1,13,5,Thursday,Apr,2012,"(29.75630109999999, -95.3527144)","2050 Preston St, Houston, TX 77002, USA"
2012-04-05 15:00:00,10H30,Theft,residence/house,1,15,5,Thursday,Apr,2012,"(29.7452679, -95.3515296)","2750 Polk St, Houston, TX 77003, USA"
2012-04-05 16:00:00,10H30,Theft,driveway,1,16,5,Thursday,Apr,2012,"(29.7400884, -95.3428265)","1350 Milby St, Houston, TX 77003, USA"
2012-04-06 22:00:00,10H30,Aggravated Assault,convenience store parking lot,1,22,6,Friday,Apr,2012,"(29.6961263, -95.28912539999999)","3550 Gulf Fwy, Houston, TX 77087, USA"
2012-04-10 15:00:00,10H30,Theft,commercial parking lot/garage,1,15,10,Tuesday,Apr,2012,"(29.7551838, -95.3523594)","450 St Emanuel St, Houston, TX 77002, USA"
2012-04-10 18:00:00,10H30,Theft,road/street/sidewalk,1,18,10,Tuesday,Apr,2012,"(29.7595797, -95.3507308)","2050 Ruiz St, Houston, TX 77002, USA"
2012-04-10 20:00:00,10H30,Aggravated Assault,commercial parking lot/garage,1,20,10,Tuesday,Apr,2012,"(29.7453111, -95.3608466)","2050 Jefferson St, Houston, TX 77003, USA"
2012-04-14 00:00:00,10H30,Aggravated Assault,road/street/sidewalk,1,0,14,Saturday,Apr,2012,"(29.756494, -95.3516652)","2050 Congress Ave, Houston, TX 77002, USA"
2012-04-15 23:00:00,10H30,Burglary,other/unknown,1,23,15,Sunday,Apr,2012,"(29.7475521, -95.3596541)","1550 Chartres St, Houston, TX 77003, USA"
2012-04-16 00:00:00,10H30,Theft,commercial building,1,0,16,Monday,Apr,2012,"(29.7377422, -95.34502049999999)","1650 Miller St, Houston, TX 77003, USA"
2012-04-18 08:00:00,10H30,Theft,misc. business (non-specific),1,8,18,Wednesday,Apr,2012,"(29.753877, -95.3496449)","450 Emancipation Ave, Houston, TX 77003, USA"
2012-04-19 10:00:00,10H30,Burglary,residence/house,1,10,19,Thursday,Apr,2012,"(29.744493, -95.35227909999999)","1450 Delano St, Houston, TX 77003, USA"
2012-04-20 16:00:00,10H30,Theft,misc. business (non-specific),1,16,20,Friday,Apr,2012,"(29.7377422, -95.34502049999999)","1650 Miller St, Houston, TX 77003, USA"
2012-04-22 02:00:00,10H30,Aggravated Assault,bar/night club parking lot,1,2,22,Sunday,Apr,2012,"(29.7578815, -95.35042209999999)","2050 Commerce St, Houston, TX 77002, USA"
2012-04-22 10:00:00,10H30,Aggravated Assault,other parking lot,1,10,22,Sunday,Apr,2012,"(29.75560939999999, -95.3515632)","2150 Preston St, Houston, TX 77002, USA"
2012-04-22 19:00:00,10H30,Theft,other parking lot,1,19,22,Sunday,Apr,2012,"(29.7524653, -95.35478769999999)","850 St Emanuel St, Houston, TX 77003, USA"
2012-04-23 01:00:00,10H30,Aggravated Assault,road/street/sidewalk,1,1,23,Monday,Apr,2012,"(29.7515396, -95.35564860000001)","950 St Emanuel St, Houston, TX 77003, USA"
2012-04-25 07:00:00,10H30,Theft,construction site,1,7,25,Wednesday,Apr,2012,"(29.74802799999999, -95.3471378)","2950 Rusk St, Houston, TX 77003, USA"
2012-04-26 10:00:00,10H30,Theft,construction site,1,10,26,Thursday,Apr,2012,"(29.7460386, -95.34712809999999)","3050 McKinney St, Houston, TX 77003, USA"
2012-04-27 08:00:00,10H30,Burglary,residence/house,1,8,27,Friday,Apr,2012,"(29.74250199999999, -95.3523529)","2850 Leeland St, Houston, TX 77003, USA"
2012-04-27 19:00:00,10H30,Theft,commercial parking lot/garage,1,19,27,Friday,Apr,2012,"(29.75036819999999, -95.3549348)","1050 Hutchins St, Houston, TX 77003, USA"
2012-04-30 19:00:00,10H30,Theft,apartment parking lot,1,19,30,Monday,Apr,2012,"(29.7528252, -95.35350799999999)","2150 Capitol St, Houston, TX 77003, USA"
2012-05-01 00:00:00,10H30,Theft,road/street/sidewalk,1,0,1,Tuesday,May,2012,"(29.7426488, -95.35595529999999)","1750 Live Oak St, Houston, TX 77003, USA"
2012-05-01 08:00:00,10H30,Auto Theft,driveway,1,8,1,Tuesday,May,2012,"(29.7494367, -95.3597475)","1950 Clay St, Houston, TX 77003, USA"
2012-05-02 12:00:00,10H30,Theft,driveway,1,12,2,Wednesday,May,2012,"(29.74557919999999, -95.3576903)","1650 Bastrop St, Houston, TX 77003, USA"
2012-05-02 18:00:00,10H30,Theft,road/street/sidewalk,1,18,2,Wednesday,May,2012,"(29.74250199999999, -95.3523529)","2850 Leeland St, Houston, TX 77003, USA"
2012-05-02 23:00:00,10H30,Theft,construction site,1,23,2,Wednesday,May,2012,"(29.7460386, -95.34712809999999)","3050 McKinney St, Houston, TX 77003, USA"
2012-05-03 12:00:00,10H30,Theft,other/unknown,1,12,3,Thursday,May,2012,"(29.7469619, -95.3555075)","1350 Emancipation Ave, Houston, TX 77003, USA"
2012-05-03 15:00:00,10H30,Theft,convention center/exhibit halls,1,15,3,Thursday,May,2012,"(29.753877, -95.3496449)","450 Emancipation Ave, Houston, TX 77003, USA"
2012-05-04 02:00:00,10H30,Theft,railroad track/right of way,1,2,4,Friday,May,2012,"(29.74802799999999, -95.3471378)","2950 Rusk St, Houston, TX 77003, USA"
2012-05-04 17:00:00,10H30,Theft,commercial parking lot/garage,1,17,4,Friday,May,2012,"(29.7524653, -95.35478769999999)","850 St Emanuel St, Houston, TX 77003, USA"
2012-05-07 18:00:00,10H30,Theft,bar/night club,1,18,7,Monday,May,2012,"(29.7524653, -95.35478769999999)","850 St Emanuel St, Houston, TX 77003, USA"
2012-05-08 10:00:00,10H30,Theft,road/street/sidewalk,1,10,8,Tuesday,May,2012,"(29.7410944, -95.3522058)","1750 Ennis St, Houston, TX 77003, USA"
2012-05-08 11:00:00,10H30,Theft,apartment,1,11,8,Tuesday,May,2012,"(29.7542196, -95.3537248)","2050 Texas St, Houston, TX 77003, USA"
2012-05-11 22:00:00,10H30,Auto Theft,bar/night club parking lot,1,22,11,Friday,May,2012,"(29.7524653, -95.35478769999999)","850 St Emanuel St, Houston, TX 77003, USA"
2012-05-12 15:00:00,10H30,Theft,stadium/sprts arena/race track,1,15,12,Saturday,May,2012,"(29.7529365, -95.3518819)","2250 Texas St, Houston, TX 77003, USA"
2012-05-13 13:00:00,10H30,Theft,road/street/sidewalk,1,13,13,Sunday,May,2012,"(29.753877, -95.3496449)","450 Emancipation Ave, Houston, TX 77003, USA"
2012-05-14 14:00:00,10H30,Theft,warehouse,1,14,14,Monday,May,2012,"(29.7552028, -95.4048612)","2050 W Clay St, Houston, TX 77019, USA"
2012-05-16 17:00:00,10H30,Auto Theft,other/unknown,1,17,16,Wednesday,May,2012,"(29.7387003, -95.3454758)","3550 Leeland St, Houston, TX 77003, USA"
2012-05-16 22:00:00,10H30,Theft,apartment parking lot,1,22,16,Wednesday,May,2012,"(29.7584223, -95.40566559999999)","3450 W Dallas St, Houston, TX 77019, USA"
2012-05-18 12:00:00,10H30,Aggravated Assault,convenience store parking lot,1,12,18,Friday,May,2012,"(29.6961263, -95.28912539999999)","3550 Gulf Fwy, Houston, TX 77087, USA"
2012-05-18 22:00:00,10H30,Theft,residence/house,1,22,18,Friday,May,2012,"(29.7440521, -95.3536184)","1550 Nagle St, Houston, TX 77003, USA"
2012-05-18 23:00:00,10H30,Aggravated Assault,road/street/sidewalk,1,23,18,Friday,May,2012,"(29.7387003, -95.3454758)","3550 Leeland St, Houston, TX 77003, USA"
2012-05-19 04:00:00,10H30,Burglary,misc. business (non-specific),1,4,19,Saturday,May,2012,"(29.7549236, -95.3491525)","2350 Congress Ave, Houston, TX 77003, USA"
2012-05-19 13:00:00,10H30,Theft,other/unknown,1,13,19,Saturday,May,2012,"(29.7430184, -95.3485319)","3150 Polk St, Houston, TX 77003, USA"
2012-05-19 18:00:00,10H30,Auto Theft,commercial parking lot/garage,1,18,19,Saturday,May,2012,"(29.75175, -95.3544501)","2150 Walker St, Houston, TX 77003, USA"
2012-05-20 00:00:00,10H30,Theft,other parking lot,1,0,20,Sunday,May,2012,"(29.7410944, -95.3522058)","1750 Ennis St, Houston, TX 77003, USA"
2012-05-20 18:00:00,10H30,Theft,service/gas station,1,18,20,Sunday,May,2012,"(29.7462897, -95.36005740000002)","2050 Pease St, Houston, TX 77003, USA"
2012-05-22 08:00:00,10H30,Theft,residence/house,1,8,22,Tuesday,May,2012,"(29.7396153, -95.3484932)","1650 Sampson St, Houston, TX 77003, USA"
2012-05-23 13:00:00,10H30,Theft,other/unknown,1,13,23,Wednesday,May,2012,"(29.753877, -95.3496449)","450 Emancipation Ave, Houston, TX 77003, USA"
2012-05-25 17:00:00,10H30,Theft,apartment parking lot,1,17,25,Friday,May,2012,"(29.7528252, -95.35350799999999)","2150 Capitol St, Houston, TX 77003, USA"
2012-05-26 00:00:00,10H30,Theft,construction site,1,0,26,Saturday,May,2012,"(29.7436993, -95.349361)","3050 Polk St, Houston, TX 77003, USA"
2012-05-26 06:00:00,10H30,Theft,other parking lot,1,6,26,Saturday,May,2012,"(29.756319, -95.35272529999999)","250 Chartres St, Houston, TX 77002, USA"
2012-05-26 15:00:00,10H30,Aggravated Assault,residence/house,2,15,26,Saturday,May,2012,"(29.7382757, -95.3465828)","1750 Scott St, Houston, TX 77003, USA"
2012-05-27 12:00:00,10H30,Theft,strip business center parking lot,1,12,27,Sunday,May,2012,"(29.7506861, -95.3561113)","1050 St Emanuel St, Houston, TX 77003, USA"
2012-05-28 01:00:00,10H30,Burglary,construction site,1,1,28,Monday,May,2012,"(29.7584223, -95.40566559999999)","3450 W Dallas St, Houston, TX 77019, USA"
2012-05-29 03:00:00,10H30,Theft,apartment parking lot,1,3,29,Tuesday,May,2012,"(29.7538189, -95.3537307)","650 St Emanuel St, Houston, TX 77003, USA"
2012-05-29 18:00:00,10H30,Theft,other/unknown,1,18,29,Tuesday,May,2012,"(29.74973889999999, -95.35571139999999)","1150 Hutchins St, Houston, TX 77003, USA"
2012-05-30 01:00:00,10H30,Theft,apartment parking lot,1,1,30,Wednesday,May,2012,"(29.7496549, -95.3532726)","2350 McKinney St, Houston, TX 77003, USA"
2012-05-30 17:00:00,10H30,Theft,road/street/sidewalk,1,17,30,Wednesday,May,2012,"(29.7481685, -95.3481888)","850 Paige St, Houston, TX 77003, USA"
2012-06-01 02:00:00,10H30,Burglary,warehouse,1,2,1,Friday,Jun,2012,"(29.7488639, -95.3537793)","2350 Lamar St, Houston, TX 77003, USA"
2012-06-01 12:00:00,10H30,Robbery,road/street/sidewalk,1,12,1,Friday,Jun,2012,"(29.756494, -95.3516652)","2050 Congress Ave, Houston, TX 77002, USA"
2012-06-01 17:00:00,10H30,Aggravated Assault,road/street/sidewalk,1,17,1,Friday,Jun,2012,"(29.7429705, -95.3582662)","1950 Emancipation Ave, Houston, TX 77003, USA"
2012-06-03 14:00:00,10H30,Aggravated Assault,road/street/sidewalk,1,14,3,Sunday,Jun,2012,"(29.7454524, -95.3613768)","1850 Chartres St, Houston, TX 77003, USA"
2012-06-03 18:00:00,10H30,Burglary,warehouse,1,18,3,Sunday,Jun,2012,"(29.7456506, -95.3599268)","1750 St Emanuel St, Houston, TX 77003, USA"
2012-06-03 19:00:00,10H30,Theft,driveway,1,19,3,Sunday,Jun,2012,"(29.7455574, -95.35791990000001)","2250 Leeland St, Houston, TX 77003, USA"
2012-06-04 20:00:00,10H30,Theft,bus stop,1,20,4,Monday,Jun,2012,"(29.7531278, -95.3487123)","2450 Harrisburg Blvd, Houston, TX 77003, USA"
2012-06-05 21:00:00,10H30,Theft,other parking lot,1,21,5,Tuesday,Jun,2012,"(29.7364039, -95.3471288)","1950 Scott St, Houston, TX 77003, USA"
2012-06-05 23:00:00,10H30,Theft,commercial parking lot/garage,1,23,5,Tuesday,Jun,2012,"(29.750029, -95.35416699999999)","2250 McKinney St, Houston, TX 77003, USA"
2012-06-06 07:00:00,10H30,Theft,convenience store parking lot,1,7,6,Wednesday,Jun,2012,"(29.7442227, -95.35780989999999)","2350 Pease St, Houston, TX 77003, USA"
2012-06-06 14:00:00,10H30,Auto Theft,construction site,2,14,6,Wednesday,Jun,2012,"(29.7494591, -95.349586)","2650 Rusk St, Houston, TX 77003, USA"
2012-06-07 19:00:00,10H30,Auto Theft,apartment parking lot,1,19,7,Thursday,Jun,2012,"(29.7540067, -95.3529071)","2150 Texas St, Houston, TX 77003, USA"
2012-06-08 12:00:00,10H30,Theft,residence/house,1,12,8,Friday,Jun,2012,"(29.7443888, -95.35619799999999)","1650 St Charles St, Houston, TX 77003, USA"
2012-06-16 09:00:00,10H30,Aggravated Assault,bus station,1,9,16,Saturday,Jun,2012,"(29.7444679, -95.3445847)","3350 McKinney St, Houston, TX 77003, USA"
2012-06-16 17:00:00,10H30,Theft,service/gas station,1,17,16,Saturday,Jun,2012,"(29.6961263, -95.28912539999999)","3550 Gulf Fwy, Houston, TX 77087, USA"
2012-06-17 06:00:00,10H30,Theft,other/unknown,1,6,17,Sunday,Jun,2012,"(29.753877, -95.3496449)","450 Emancipation Ave, Houston, TX 77003, USA"
2012-06-17 12:00:00,10H30,Theft,convenience store,1,12,17,Sunday,Jun,2012,"(29.7442227, -95.35780989999999)","2350 Pease St, Houston, TX 77003, USA"
2012-06-19 18:00:00,10H30,Theft,other parking lot,1,18,19,Tuesday,Jun,2012,"(29.7535368, -95.3555889)","1950 Rusk St, Houston, TX 77003, USA"
2012-06-21 21:00:00,10H30,Theft,service/gas station,1,21,21,Thursday,Jun,2012,"(29.6961263, -95.28912539999999)","3550 Gulf Fwy, Houston, TX 77087, USA"
2012-06-22 07:00:00,10H30,Theft,road/street/sidewalk,1,7,22,Friday,Jun,2012,"(29.7475788, -95.352486)","1150 Live Oak St, Houston, TX 77003, USA"
2012-06-23 19:00:00,10H30,Theft,road/street/sidewalk,1,19,23,Saturday,Jun,2012,"(29.7545129, -95.349772)","2350 Preston St, Houston, TX 77003, USA"
2012-06-24 23:00:00,10H30,Auto Theft,apartment parking lot,1,23,24,Sunday,Jun,2012,"(29.7529365, -95.3518819)","2250 Texas St, Houston, TX 77003, USA"
2012-06-25 20:00:00,10H30,Auto Theft,commercial parking lot/garage,1,20,25,Monday,Jun,2012,"(29.7578815, -95.35042209999999)","2050 Commerce St, Houston, TX 77002, USA"
2012-06-26 08:00:00,10H30,Theft,other parking lot,1,8,26,Tuesday,Jun,2012,"(29.7452523, -95.3463879)","3150 McKinney St, Houston, TX 77003, USA"
2012-06-26 11:00:00,10H30,Theft,condominium,1,11,26,Tuesday,Jun,2012,"(29.7429566, -95.35351399999999)","2750 Leeland St, Houston, TX 77003, USA"
2012-06-27 00:00:00,10H30,Theft,other/unknown,1,0,27,Wednesday,Jun,2012,"(29.7528252, -95.35350799999999)","2150 Capitol St, Houston, TX 77003, USA"
2012-06-27 21:00:00,10H30,Theft,bar/night club parking lot,1,21,27,Wednesday,Jun,2012,"(29.7524653, -95.35478769999999)","850 St Emanuel St, Houston, TX 77003, USA"
2012-06-28 01:00:00,10H30,Theft,commercial parking lot/garage,1,1,28,Thursday,Jun,2012,"(29.7506861, -95.3561113)","1050 St Emanuel St, Houston, TX 77003, USA"
2012-06-28 07:00:00,10H30,Theft,other/unknown,1,7,28,Thursday,Jun,2012,"(29.753877, -95.3496449)","450 Emancipation Ave, Houston, TX 77003, USA"
2012-06-29 01:00:00,10H30,Theft,road/street/sidewalk,1,1,29,Friday,Jun,2012,"(29.74362769999999, -95.35142030000002)","1450 Paige St, Houston, TX 77003, USA"
2012-07-01 19:00:00,10H30,Theft,road/street/sidewalk,1,19,1,Sunday,Jul,2012,"(29.7501373, -95.3563816)","1150 St Emanuel St, Houston, TX 77003, USA"
2012-07-02 23:00:00,10H30,Theft,road/street/sidewalk,1,23,2,Monday,Jul,2012,"(29.74362769999999, -95.35142030000002)","1450 Paige St, Houston, TX 77003, USA"
2012-07-03 18:00:00,10H30,Theft,road/street/sidewalk,1,18,3,Tuesday,Jul,2012,"(29.747435, -95.352828)","2550 Dallas St, Houston, TX 77003, USA"
2012-07-03 19:00:00,10H30,Theft,commercial parking lot/garage,1,19,3,Tuesday,Jul,2012,"(29.7498568, -95.3549511)","2250 Lamar St, Houston, TX 77003, USA"
2012-07-04 04:00:00,10H30,Burglary,elementary school,1,4,4,Wednesday,Jul,2012,"(29.73842939999999, -95.34922309999999)","1850 Sampson St, Houston, TX 77003, USA"
2012-07-04 12:00:00,10H30,Theft,stadium/sprts arena/race track,1,12,4,Wednesday,Jul,2012,"(29.7504628, -95.3523431)","2750 Walker St, Houston, TX 77003, USA"
2012-07-04 22:00:00,10H30,Aggravated Assault,road/street/sidewalk,1,22,4,Wednesday,Jul,2012,"(29.7375752, -95.3468015)","1850 Scott St, Houston, TX 77003, USA"
2012-07-08 02:00:00,10H30,Theft,road/street/sidewalk,1,2,8,Sunday,Jul,2012,"(29.747435, -95.352828)","2550 Dallas St, Houston, TX 77003, USA"
2012-07-08 08:00:00,10H30,Theft,road/street/sidewalk,1,8,8,Sunday,Jul,2012,"(29.7445303, -95.3511376)","1350 Paige St, Houston, TX 77003, USA"
2012-07-08 17:00:00,10H30,Aggravated Assault,residence/house,1,17,8,Sunday,Jul,2012,"(29.7416934, -95.3453812)","3450 Polk St, Houston, TX 77003, USA"
2012-07-10 20:00:00,10H30,Theft,specialty store (non-specific),1,20,10,Tuesday,Jul,2012,"(29.753877, -95.3496449)","450 Emancipation Ave, Houston, TX 77003, USA"
2012-07-12 22:00:00,10H30,Theft,strip business center parking lot,1,22,12,Thursday,Jul,2012,"(29.7524653, -95.35478769999999)","850 St Emanuel St, Houston, TX 77003, USA"
2012-07-14 06:00:00,10H30,Theft,construction site,1,6,14,Saturday,Jul,2012,"(29.7463207, -95.3482399)","2950 McKinney St, Houston, TX 77003, USA"
2012-07-15 04:00:00,10H30,Aggravated Assault,bar/night club parking lot,1,4,15,Sunday,Jul,2012,"(29.7466075, -95.3593348)","2050 Leeland St, Houston, TX 77003, USA"
2012-07-15 05:00:00,10H30,Theft,residence/house,1,5,15,Sunday,Jul,2012,"(29.7485248, -95.3477135)","2850 Rusk St, Houston, TX 77003, USA"
2012-07-15 17:00:00,10H30,Theft,other/unknown,1,17,15,Sunday,Jul,2012,"(29.7410944, -95.3522058)","1750 Ennis St, Houston, TX 77003, USA"
2012-07-15 19:00:00,10H30,Auto Theft,commercial parking lot/garage,1,19,15,Sunday,Jul,2012,"(29.7572002, -95.3509864)","2050 Franklin St, Houston, TX 77002, USA"
2012-07-16 00:00:00,10H30,Theft,other/unknown,1,0,16,Monday,Jul,2012,"(29.75725, -95.3526208)","1950 Congress Ave, Houston, TX 77002, USA"
