,Date_Hour,Beat,OffenseType,Premise,NumOffenses,Hour,day,weekday,month,year,lat,lon,full_address
52,2010-02-03 17:00:00,10H30,Theft,bar/night club,1,17,3,Wednesday,Feb,2010,29.7524653,-95.3547877,"850 St Emanuel St, Houston, TX 77003, USA"
53,2010-02-03 18:00:00,10H30,Theft,commercial building,1,18,3,Wednesday,Feb,2010,29.753877000000003,-95.3496449,"450 Emancipation Ave, Houston, TX 77003, USA"
54,2010-02-04 19:00:00,10H30,Theft,other parking lot,1,19,4,Thursday,Feb,2010,29.754006699999998,-95.3529071,"2150 Texas St, Houston, TX 77003, USA"
55,2010-02-05 16:00:00,10H30,Theft,apartment parking lot,1,16,5,Friday,Feb,2010,29.7488265,-95.3554452,"2250 Dallas St, Houston, TX 77003, USA"
56,2010-02-06 00:00:00,10H30,Theft,road/street/sidewalk,1,0,6,Saturday,Feb,2010,29.7499994,-95.3558456,"2150 Lamar St, Houston, TX 77003, USA"
57,2010-02-06 02:00:00,10H30,Auto Theft,commercial parking lot/garage,1,2,6,Saturday,Feb,2010,29.75036819999999,-95.3549348,"1050 Hutchins St, Houston, TX 77003, USA"
58,2010-02-06 03:00:00,10H30,Robbery,driveway,1,3,6,Saturday,Feb,2010,29.750966100000003,-95.3548181,"950 Hutchins St, Houston, TX 77003, USA"
59,2010-02-06 10:00:00,10H30,Theft,road/street/sidewalk,1,10,6,Saturday,Feb,2010,29.7472593,-95.35799990000001,"2150 Bell St, Houston, TX 77003, USA"
60,2010-02-06 18:00:00,10H30,Theft,bar/night club parking lot,1,18,6,Saturday,Feb,2010,29.7524653,-95.3547877,"850 St Emanuel St, Houston, TX 77003, USA"
61,2010-02-07 00:00:00,10H30,Theft,bar/night club parking lot,1,0,7,Sunday,Feb,2010,29.751197700000002,-95.35618840000001,"2050 McKinney St, Houston, TX 77003, USA"
62,2010-02-07 15:00:00,10H30,Theft,social services/public charities,1,15,7,Sunday,Feb,2010,29.753877000000003,-95.3496449,"450 Emancipation Ave, Houston, TX 77003, USA"
63,2010-02-07 22:00:00,10H30,Robbery,road/street/sidewalk,1,22,7,Sunday,Feb,2010,29.741113000000002,-95.34377679999999,"3650 Polk St, Houston, TX 77003, USA"
64,2010-02-08 20:00:00,10H30,Burglary,residence/house,1,20,8,Monday,Feb,2010,29.7437212,-95.35553540000001,"1650 Live Oak St, Houston, TX 77003, USA"
65,2010-02-10 09:00:00,10H30,Theft,road/street/sidewalk,1,9,10,Wednesday,Feb,2010,29.752825199999997,-95.353508,"2150 Capitol St, Houston, TX 77003, USA"
66,2010-02-10 18:00:00,10H30,Burglary,apartment,1,18,10,Wednesday,Feb,2010,29.7432383,-95.3470446,"1250 Roberts St, Houston, TX 77003, USA"
67,2010-02-10 22:00:00,10H30,Theft,garage/carport,1,22,10,Wednesday,Feb,2010,29.754006699999998,-95.3529071,"2150 Texas St, Houston, TX 77003, USA"
68,2010-02-11 19:00:00,10H30,Burglary,residence/house,1,19,11,Thursday,Feb,2010,29.7428734,-95.3522813,"1550 Paige St, Houston, TX 77003, USA"
69,2010-02-12 02:00:00,10H30,Theft,residence/house,1,2,12,Friday,Feb,2010,29.7443232,-95.3531288,"2750 Bell St, Houston, TX 77003, USA"
70,2010-02-12 04:00:00,10H30,Theft,bar/night club parking lot,1,4,12,Friday,Feb,2010,29.7578815,-95.3504221,"2050 Commerce St, Houston, TX 77002, USA"
71,2010-02-12 13:00:00,10H30,Theft,restaurant/cafeteria parking lot,1,13,12,Friday,Feb,2010,29.746432799999997,-95.3583014,"1550 Hutchins St, Houston, TX 77003, USA"
72,2010-02-12 22:00:00,10H30,Robbery,road/street/sidewalk,1,22,12,Friday,Feb,2010,29.7477711,-95.3588385,"2050 Bell St, Houston, TX 77003, USA"
73,2010-02-12 23:00:00,10H30,Theft,road/street/sidewalk,1,23,12,Friday,Feb,2010,29.750654700000002,-95.3572334,"1150 Chartres St, Houston, TX 77003, USA"
74,2010-02-14 01:00:00,10H30,Theft,bar/night club,1,1,14,Sunday,Feb,2010,29.7466075,-95.3593348,"2050 Leeland St, Houston, TX 77003, USA"
75,2010-02-14 01:00:00,10H30,Theft,bar/night club,1,1,14,Sunday,Feb,2010,29.7488265,-95.3554452,"2250 Dallas St, Houston, TX 77003, USA"
76,2010-02-14 01:00:00,10H30,Theft,apartment parking lot,1,1,14,Sunday,Feb,2010,29.7466075,-95.3593348,"2050 Leeland St, Houston, TX 77003, USA"
77,2010-02-14 01:00:00,10H30,Theft,apartment parking lot,1,1,14,Sunday,Feb,2010,29.7488265,-95.3554452,"2250 Dallas St, Houston, TX 77003, USA"
78,2010-02-14 02:00:00,10H30,Theft,bar/night club,1,2,14,Sunday,Feb,2010,29.751197700000002,-95.35618840000001,"2050 McKinney St, Houston, TX 77003, USA"
79,2010-02-14 21:00:00,10H30,Theft,road/street/sidewalk,1,21,14,Sunday,Feb,2010,29.752825199999997,-95.353508,"2150 Capitol St, Houston, TX 77003, USA"
80,2010-02-16 12:00:00,10H30,Burglary,condominium,1,12,16,Tuesday,Feb,2010,29.7428734,-95.3522813,"1550 Paige St, Houston, TX 77003, USA"
81,2010-02-17 19:00:00,10H30,Theft,road/street/sidewalk,1,19,17,Wednesday,Feb,2010,29.741796,-95.3522532,"2950 Pease St, Houston, TX 77003, USA"
82,2010-02-18 16:00:00,10H30,Theft,bar/night club parking lot,1,16,18,Thursday,Feb,2010,29.7524653,-95.3547877,"850 St Emanuel St, Houston, TX 77003, USA"
83,2010-02-18 22:00:00,10H30,Theft,bar/night club,1,22,18,Thursday,Feb,2010,29.748576399999997,-95.3515288,"2550 McKinney St, Houston, TX 77003, USA"
84,2010-02-19 12:00:00,10H30,Theft,other parking lot,1,12,19,Friday,Feb,2010,29.748606899999995,-95.34875290000001,"850 Delano St, Houston, TX 77003, USA"
85,2010-02-19 22:00:00,10H30,Aggravated Assault,bar/night club,1,22,19,Friday,Feb,2010,29.7475521,-95.3596541,"1550 Chartres St, Houston, TX 77003, USA"
86,2010-02-19 23:00:00,10H30,Theft,service/gas station,1,23,19,Friday,Feb,2010,29.696126300000003,-95.2891254,"3550 Gulf Fwy, Houston, TX 77087, USA"
87,2010-02-20 00:00:00,10H30,Theft,bar/night club parking lot,1,0,20,Saturday,Feb,2010,29.7578815,-95.3504221,"2050 Commerce St, Houston, TX 77002, USA"
88,2010-02-20 15:00:00,10H30,Theft,grocery/supermarket parking lot,1,15,20,Saturday,Feb,2010,29.750686100000003,-95.3561113,"1050 St Emanuel St, Houston, TX 77003, USA"
89,2010-02-21 19:00:00,10H30,Theft,road/street/sidewalk,1,19,21,Sunday,Feb,2010,29.754006699999998,-95.3529071,"2150 Texas St, Houston, TX 77003, USA"
90,2010-02-21 22:00:00,10H30,Theft,road/street/sidewalk,1,22,21,Sunday,Feb,2010,29.7522163,-95.3535181,"2250 Rusk St, Houston, TX 77003, USA"
91,2010-02-22 20:00:00,10H30,Burglary,residence/house,1,20,22,Monday,Feb,2010,29.7441012,-95.3477688,"3150 Dallas St, Houston, TX 77003, USA"
92,2010-02-23 00:00:00,10H30,Theft,road/street/sidewalk,1,0,23,Tuesday,Feb,2010,29.745674199999996,-95.3489643,"1150 Ennis St, Houston, TX 77003, USA"
93,2010-02-23 17:00:00,10H30,Theft,other parking lot,1,17,23,Tuesday,Feb,2010,29.7413924,-95.3444678,"3550 Polk St, Houston, TX 77003, USA"
94,2010-02-23 17:00:00,10H30,Theft,other parking lot,1,17,23,Tuesday,Feb,2010,29.7413924,-95.3444678,"3550 Polk St, Houston, TX 77003, USA"
95,2010-02-23 17:00:00,10H30,Theft,other parking lot,1,17,23,Tuesday,Feb,2010,29.7413924,-95.3444678,"3550 Polk St, Houston, TX 77003, USA"
96,2010-02-23 17:00:00,10H30,Theft,other parking lot,1,17,23,Tuesday,Feb,2010,29.7413924,-95.3444678,"3550 Polk St, Houston, TX 77003, USA"
97,2010-02-23 18:00:00,10H30,Theft,road/street/sidewalk,1,18,23,Tuesday,Feb,2010,29.7462034,-95.3537372,"1350 Live Oak St, Houston, TX 77003, USA"
98,2010-02-26 11:00:00,10H30,Theft,specialty store (non-specific),1,11,26,Friday,Feb,2010,29.695704600000003,-95.2900175,"2850 Gulf Fwy, Houston, TX 77087, USA"
99,2010-02-28 09:00:00,10H30,Theft,warehouse,1,9,28,Sunday,Feb,2010,29.737794800000003,-95.3458906,"1650 Edmundson St, Houston, TX 77003, USA"
100,2010-03-01 10:00:00,10H30,Theft,road/street/sidewalk,1,10,1,Monday,Mar,2010,29.746961900000002,-95.3555075,"1350 Emancipation Ave, Houston, TX 77003, USA"
101,2010-03-01 18:00:00,10H30,Theft,road/street/sidewalk,1,18,1,Monday,Mar,2010,29.7537558,-95.3541151,"2050 Capitol St, Houston, TX 77003, USA"
102,2010-03-03 00:00:00,10H30,Theft,bar/night club parking lot,1,0,3,Wednesday,Mar,2010,29.751197700000002,-95.35618840000001,"2050 McKinney St, Houston, TX 77003, USA"
103,2010-03-03 00:00:00,10H30,Theft,bar/night club parking lot,1,0,3,Wednesday,Mar,2010,29.7492849,-95.3574047,"1250 St Emanuel St, Houston, TX 77003, USA"
104,2010-03-03 00:00:00,10H30,Theft,bar/night club parking lot,1,0,3,Wednesday,Mar,2010,29.750028999999998,-95.354167,"2250 McKinney St, Houston, TX 77003, USA"
105,2010-03-03 00:00:00,10H30,Theft,road/street/sidewalk,1,0,3,Wednesday,Mar,2010,29.751197700000002,-95.35618840000001,"2050 McKinney St, Houston, TX 77003, USA"
106,2010-03-03 00:00:00,10H30,Theft,road/street/sidewalk,1,0,3,Wednesday,Mar,2010,29.7492849,-95.3574047,"1250 St Emanuel St, Houston, TX 77003, USA"
107,2010-03-03 00:00:00,10H30,Theft,road/street/sidewalk,1,0,3,Wednesday,Mar,2010,29.750028999999998,-95.354167,"2250 McKinney St, Houston, TX 77003, USA"
108,2010-03-03 00:00:00,10H30,Theft,road/street/sidewalk,1,0,3,Wednesday,Mar,2010,29.751197700000002,-95.35618840000001,"2050 McKinney St, Houston, TX 77003, USA"
109,2010-03-03 00:00:00,10H30,Theft,road/street/sidewalk,1,0,3,Wednesday,Mar,2010,29.7492849,-95.3574047,"1250 St Emanuel St, Houston, TX 77003, USA"
110,2010-03-03 00:00:00,10H30,Theft,road/street/sidewalk,1,0,3,Wednesday,Mar,2010,29.750028999999998,-95.354167,"2250 McKinney St, Houston, TX 77003, USA"
111,2010-03-03 16:00:00,10H30,Theft,bar/night club parking lot,1,16,3,Wednesday,Mar,2010,29.751197700000002,-95.35618840000001,"2050 McKinney St, Houston, TX 77003, USA"
112,2010-03-04 15:00:00,10H30,Robbery,commercial parking lot/garage,1,15,4,Thursday,Mar,2010,29.7536373,-95.354855,"750 Chartres St, Houston, TX 77003, USA"
113,2010-03-05 13:00:00,10H30,Theft,road/street/sidewalk,1,13,5,Friday,Mar,2010,29.7511974,-95.3517481,"2350 Rusk St, Houston, TX 77003, USA"
114,2010-03-06 10:00:00,10H30,Theft,apartment parking lot,1,10,6,Saturday,Mar,2010,29.7488265,-95.3554452,"2250 Dallas St, Houston, TX 77003, USA"
115,2010-03-06 20:00:00,10H30,Robbery,bar/night club parking lot,1,20,6,Saturday,Mar,2010,29.748576399999997,-95.3515288,"2550 McKinney St, Houston, TX 77003, USA"
116,2010-03-06 22:00:00,10H30,Aggravated Assault,social services/public charities,1,22,6,Saturday,Mar,2010,29.753877000000003,-95.3496449,"450 Emancipation Ave, Houston, TX 77003, USA"
117,2010-03-06 23:00:00,10H30,Theft,road/street/sidewalk,1,23,6,Saturday,Mar,2010,29.74770119999999,-95.35738570000001,"2150 Clay St, Houston, TX 77003, USA"
118,2010-03-07 00:00:00,10H30,Theft,road/street/sidewalk,1,0,7,Sunday,Mar,2010,29.750686100000003,-95.3561113,"1050 St Emanuel St, Houston, TX 77003, USA"
119,2010-03-08 17:00:00,10H30,Theft,other/unknown,1,17,8,Monday,Mar,2010,29.7463207,-95.34823990000001,"2950 McKinney St, Houston, TX 77003, USA"
120,2010-03-09 09:00:00,10H30,Theft,other/unknown,1,9,9,Tuesday,Mar,2010,29.753877000000003,-95.3496449,"450 Emancipation Ave, Houston, TX 77003, USA"
121,2010-03-10 21:00:00,10H30,Theft,apartment parking lot,1,21,10,Wednesday,Mar,2010,29.7488265,-95.3554452,"2250 Dallas St, Houston, TX 77003, USA"
122,2010-03-11 08:00:00,10H30,Theft,commercial parking lot/garage,1,8,11,Thursday,Mar,2010,29.7550506,-95.3543593,"1950 Texas St, Houston, TX 77003, USA"
123,2010-03-12 22:00:00,10H30,Theft,bar/night club parking lot,1,22,12,Friday,Mar,2010,29.7578815,-95.3504221,"2050 Commerce St, Houston, TX 77002, USA"
124,2010-03-13 01:00:00,10H30,Theft,bar/night club,1,1,13,Saturday,Mar,2010,29.7588305,-95.3514025,"1950 Commerce St, Houston, TX 77002, USA"
125,2010-03-13 22:00:00,10H30,Aggravated Assault,bar/night club,1,22,13,Saturday,Mar,2010,29.7475521,-95.3596541,"1550 Chartres St, Houston, TX 77003, USA"
126,2010-03-13 23:00:00,10H30,Theft,bar/night club parking lot,1,23,13,Saturday,Mar,2010,29.7578815,-95.3504221,"2050 Commerce St, Houston, TX 77002, USA"
127,2010-03-14 01:00:00,10H30,Theft,bar/night club parking lot,1,1,14,Sunday,Mar,2010,29.7578815,-95.3504221,"2050 Commerce St, Houston, TX 77002, USA"
128,2010-03-14 02:00:00,10H30,Theft,bar/night club parking lot,1,2,14,Sunday,Mar,2010,29.751197700000002,-95.35618840000001,"2050 McKinney St, Houston, TX 77003, USA"
129,2010-03-14 15:00:00,10H30,Theft,road/street/sidewalk,1,15,14,Sunday,Mar,2010,29.7462034,-95.3537372,"1350 Live Oak St, Houston, TX 77003, USA"
130,2010-03-14 17:00:00,10H30,Theft,road/street/sidewalk,1,17,14,Sunday,Mar,2010,29.753536800000003,-95.35558890000001,"1950 Rusk St, Houston, TX 77003, USA"
131,2010-03-14 21:00:00,10H30,Theft,road/street/sidewalk,1,21,14,Sunday,Mar,2010,29.7522163,-95.3535181,"2250 Rusk St, Houston, TX 77003, USA"
132,2010-03-14 23:00:00,10H30,Theft,bar/night club parking lot,1,23,14,Sunday,Mar,2010,29.751159299999998,-95.3534716,"2250 Walker St, Houston, TX 77003, USA"
133,2010-03-16 13:00:00,10H30,Aggravated Assault,alley,1,13,16,Tuesday,Mar,2010,29.749856800000003,-95.3549511,"2250 Lamar St, Houston, TX 77003, USA"
134,2010-03-17 02:00:00,10H30,Auto Theft,restaurant/cafeteria parking lot,1,2,17,Wednesday,Mar,2010,29.7524653,-95.3547877,"850 St Emanuel St, Houston, TX 77003, USA"
135,2010-03-17 18:00:00,10H30,Theft,commercial parking lot/garage,1,18,17,Wednesday,Mar,2010,29.749837899999996,-95.3506535,"850 Live Oak St, Houston, TX 77003, USA"
136,2010-03-19 16:00:00,10H30,Theft,apartment parking lot,1,16,19,Friday,Mar,2010,29.753818900000002,-95.3537307,"650 St Emanuel St, Houston, TX 77003, USA"
137,2010-03-20 00:00:00,10H30,Burglary,vacant building (commercial),1,0,20,Saturday,Mar,2010,29.7466075,-95.3593348,"2050 Leeland St, Houston, TX 77003, USA"
138,2010-03-20 00:00:00,10H30,Burglary,vacant building (commercial),1,0,20,Saturday,Mar,2010,29.751197700000002,-95.35618840000001,"2050 McKinney St, Houston, TX 77003, USA"
139,2010-03-20 00:00:00,10H30,Theft,road/street/sidewalk,1,0,20,Saturday,Mar,2010,29.7466075,-95.3593348,"2050 Leeland St, Houston, TX 77003, USA"
140,2010-03-20 00:00:00,10H30,Theft,road/street/sidewalk,1,0,20,Saturday,Mar,2010,29.751197700000002,-95.35618840000001,"2050 McKinney St, Houston, TX 77003, USA"
141,2010-03-20 12:00:00,10H30,Theft,other parking lot,1,12,20,Saturday,Mar,2010,29.7488265,-95.3554452,"2250 Dallas St, Houston, TX 77003, USA"
142,2010-03-20 18:00:00,10H30,Robbery,other/unknown,1,18,20,Saturday,Mar,2010,29.753877000000003,-95.3496449,"450 Emancipation Ave, Houston, TX 77003, USA"
143,2010-03-21 00:00:00,10H30,Theft,bar/night club,1,0,21,Sunday,Mar,2010,29.7578815,-95.3504221,"2050 Commerce St, Houston, TX 77002, USA"
144,2010-03-22 14:00:00,10H30,Theft,social services/public charities,1,14,22,Monday,Mar,2010,29.753877000000003,-95.3496449,"450 Emancipation Ave, Houston, TX 77003, USA"
145,2010-03-22 18:00:00,10H30,Burglary,misc. business (non-specific),1,18,22,Monday,Mar,2010,29.7490537,-95.3511986,"950 Live Oak St, Houston, TX 77003, USA"
146,2010-03-23 09:00:00,10H30,Burglary,"vacant single occupancy residence (houses,townhouses,duplexes, etc.)",1,9,23,Tuesday,Mar,2010,29.745083500000003,-95.3580646,"2250 Pease St, Houston, TX 77003, USA"
147,2010-03-23 15:00:00,10H30,Theft,road/street/sidewalk,1,15,23,Tuesday,Mar,2010,29.7434337,-95.3521994,"2850 Bell St, Houston, TX 77003, USA"
148,2010-03-24 12:00:00,10H30,Theft,other parking lot,1,12,24,Wednesday,Mar,2010,29.741094399999994,-95.3522058,"1750 Ennis St, Houston, TX 77003, USA"
149,2010-03-25 20:00:00,10H30,Theft,government/public building,1,20,25,Thursday,Mar,2010,29.7571353,-95.3615507,"1250 Rusk St, Houston, TX 77002, USA"
150,2010-03-26 18:00:00,10H30,Burglary,residence/house,1,18,26,Friday,Mar,2010,29.7420563,-95.3500252,"3150 Bell St, Houston, TX 77003, USA"
151,2010-03-27 14:00:00,10H30,Theft,other/unknown,1,14,27,Saturday,Mar,2010,29.7496549,-95.3532726,"2350 McKinney St, Houston, TX 77003, USA"
152,2010-03-27 21:00:00,10H30,Theft,road/street/sidewalk,1,21,27,Saturday,Mar,2010,29.741796,-95.3522532,"2950 Pease St, Houston, TX 77003, USA"
153,2010-03-28 01:00:00,10H30,Theft,bar/night club,1,1,28,Sunday,Mar,2010,29.7578815,-95.3504221,"2050 Commerce St, Houston, TX 77002, USA"
154,2010-03-29 01:00:00,10H30,Theft,driveway,1,1,29,Monday,Mar,2010,29.7428734,-95.3522813,"1550 Paige St, Houston, TX 77003, USA"
155,2010-03-29 04:00:00,10H30,Theft,road/street/sidewalk,1,4,29,Monday,Mar,2010,29.7496549,-95.3532726,"2350 McKinney St, Houston, TX 77003, USA"
