date,crime_total,weekday,month,year,dist_stadium_meadian,season,part_day_mode,hour_mode,premise_mode,offense_mode,game
2010-01-01,4,Friday,Jan,2010,0.5191873638856784,Winter,Night,23,apartment,Aggravated Assault,No Game
2010-01-02,2,Saturday,Jan,2010,0.7435677924024429,Winter,Afternoon,0,hotel,Theft,No Game
2010-01-03,4,Sunday,Jan,2010,0.7140164362895616,Winter,Night,0,apartment prk,Auto Theft,Won Game
2010-01-04,1,Monday,Jan,2010,0.5848248317100726,Winter,Morning,9,apartment,Robbery,No Game
2010-01-05,2,Tuesday,Jan,2010,0.7141691322751416,Winter,Afternoon,10,prk,Auto Theft,No Game
2010-01-06,5,Wednesday,Jan,2010,0.8842404940017518,Winter,Evening,9,apartment,Theft,No Game
2010-01-07,2,Thursday,Jan,2010,0.6802144155894833,Winter,Morning,6,apartment,Burglary,No Game
2010-01-08,6,Friday,Jan,2010,0.6786068692093616,Winter,Evening,20,apartment,Theft,No Game
2010-01-09,5,Saturday,Jan,2010,0.4161537803516811,Winter,Evening,8,apartment,Theft,No Game
2010-01-10,15,Sunday,Jan,2010,0.6269594842347209,Winter,Afternoon,14,rest prk,Theft,No Game
2010-01-11,3,Monday,Jan,2010,0.7592217813015613,Winter,Night,17,apartment prk,Auto Theft,No Game
2010-01-12,12,Tuesday,Jan,2010,0.6809873874104293,Winter,Morning,8,apartment,Theft,No Game
2010-01-13,5,Wednesday,Jan,2010,0.647848480236643,Winter,Night,1,store,Theft,No Game
2010-01-14,3,Thursday,Jan,2010,0.6328406843075778,Winter,Night,0,apartment prk,Theft,No Game
2010-01-16,8,Saturday,Jan,2010,0.5666538689011138,Winter,Night,21,rest prk,Theft,No Game
2010-01-17,22,Sunday,Jan,2010,0.7179646596673087,Winter,Night,0,apartment prk,Theft,No Game
2010-01-18,7,Monday,Jan,2010,0.6328406843075778,Winter,Evening,20,store,Theft,No Game
2010-01-19,16,Tuesday,Jan,2010,0.7268921980856968,Winter,Morning,11,apartment,Burglary,No Game
2010-01-20,11,Wednesday,Jan,2010,0.7268921980856968,Winter,Night,22,apartment prk,Theft,No Game
2010-01-21,2,Thursday,Jan,2010,0.4741456333999441,Winter,Evening,20,apartment prk,Theft,No Game
2010-01-22,7,Friday,Jan,2010,0.4161537803516811,Winter,Evening,17,store,Theft,No Game
2010-01-23,13,Saturday,Jan,2010,0.3693839194107961,Winter,Evening,18,prk,Theft,No Game
2010-01-24,7,Sunday,Jan,2010,0.6328406843075778,Winter,Afternoon,15,store prk,Theft,No Game
2010-01-25,5,Monday,Jan,2010,0.6464544021885513,Winter,Night,3,apartment prk,Theft,No Game
2010-01-26,6,Tuesday,Jan,2010,0.6841838335210251,Winter,Morning,7,apartment,Burglary,No Game
2010-01-27,23,Wednesday,Jan,2010,0.6613543125433523,Winter,Morning,8,apartment prk,Theft,No Game
2010-01-28,5,Thursday,Jan,2010,0.5677170391579041,Winter,Night,1,apartment,Auto Theft,No Game
2010-01-29,2,Friday,Jan,2010,0.4734468674980282,Winter,Afternoon,12,comm prk,Theft,No Game
2010-01-30,1,Saturday,Jan,2010,0.3693839194107961,Winter,Evening,18,prk,Theft,No Game
2010-01-31,4,Sunday,Jan,2010,0.57740780477895,Winter,Night,4,apartment prk,Theft,No Game
2010-02-01,5,Monday,Feb,2010,0.6328406843075778,Winter,Night,0,apartment,Theft,No Game
2010-02-02,3,Tuesday,Feb,2010,0.7405196580948493,Winter,Afternoon,0,apartment,Theft,No Game
2010-02-03,3,Wednesday,Feb,2010,0.8946823661119043,Winter,Afternoon,15,apartment,Aggravated Assault,No Game
2010-02-04,2,Thursday,Feb,2010,0.5283615277392051,Winter,Night,0,hotel prk,Theft,No Game
2010-02-05,1,Friday,Feb,2010,0.9960632846231988,Winter,Afternoon,12,comm prk,Auto Theft,No Game
2010-02-06,14,Saturday,Feb,2010,0.4161537803516811,Winter,Night,22,bar_nc prk,Theft,No Game
2010-02-07,5,Sunday,Feb,2010,0.6844997723333276,Winter,Night,1,comm prk,Theft,No Game
2010-02-08,4,Monday,Feb,2010,0.7508562300970932,Winter,Morning,7,apartment,Burglary,No Game
2010-02-09,7,Tuesday,Feb,2010,0.5943285051269078,Winter,Evening,17,store prk,Theft,No Game
2010-02-10,4,Wednesday,Feb,2010,0.5641020717944482,Winter,Afternoon,0,store,Theft,No Game
2010-02-11,5,Thursday,Feb,2010,0.7136018417123194,Winter,Morning,8,apartment,Burglary,No Game
2010-02-12,3,Friday,Feb,2010,0.6411670087628404,Winter,Afternoon,11,hotel prk,Theft,No Game
2010-02-15,6,Monday,Feb,2010,0.6704224853552092,Winter,Afternoon,7,apartment,Theft,No Game
2010-02-16,9,Tuesday,Feb,2010,0.5775098155852604,Winter,Morning,10,hotel prk,Theft,No Game
2010-02-17,3,Wednesday,Feb,2010,0.7650717477006265,Winter,Evening,19,apartment,Auto Theft,No Game
2010-02-18,5,Thursday,Feb,2010,0.6613543125433523,Winter,Afternoon,2,apartment prk,Theft,No Game
2010-02-19,17,Friday,Feb,2010,0.7650717477006265,Winter,Night,0,apartment,Robbery,No Game
2010-02-20,2,Saturday,Feb,2010,0.765054898656812,Winter,Evening,18,prk,Theft,No Game
2010-02-21,5,Sunday,Feb,2010,0.7268921980856968,Winter,Night,1,apartment prk,Theft,No Game
2010-02-22,15,Monday,Feb,2010,0.5677170391579041,Winter,Morning,9,apartment,Theft,No Game
2010-02-23,1,Tuesday,Feb,2010,0.4610236061428944,Winter,Morning,11,stadium,Theft,No Game
2010-02-24,4,Wednesday,Feb,2010,0.521556632293201,Winter,Morning,7,apartment,Burglary,No Game
2010-02-25,12,Thursday,Feb,2010,0.4610236061428944,Winter,Evening,0,apartment prk,Theft,No Game
2010-02-26,13,Friday,Feb,2010,0.8256878291740091,Winter,Morning,9,apartment,Burglary,No Game
2010-02-27,19,Saturday,Feb,2010,0.5604871044309923,Winter,Night,20,prk,Theft,No Game
2010-02-28,3,Sunday,Feb,2010,0.8946823661119043,Winter,Afternoon,0,apartment,Aggravated Assault,No Game
2010-03-01,5,Monday,Mar,2010,0.7268921980856968,Spring,Night,0,apartment,Theft,No Game
2010-03-02,21,Tuesday,Mar,2010,0.6175877309122019,Spring,Night,21,prk,Theft,No Game
2010-03-03,17,Wednesday,Mar,2010,0.6576487455027407,Spring,Evening,19,comm prk,Theft,No Game
2010-03-04,6,Thursday,Mar,2010,0.6367069432116361,Spring,Night,0,prk,Theft,No Game
2010-03-05,13,Friday,Mar,2010,0.5908348421777867,Spring,Night,22,comm prk,Theft,No Game
2010-03-06,9,Saturday,Mar,2010,0.6328406843075778,Spring,Evening,1,prk,Theft,No Game
2010-03-07,7,Sunday,Mar,2010,0.4895409075175052,Spring,Night,0,street,Theft,No Game
2010-03-08,22,Monday,Mar,2010,0.45761715774439654,Spring,Evening,17,comm prk,Theft,No Game
2010-03-09,18,Tuesday,Mar,2010,0.4610236061428944,Spring,Afternoon,7,apartment,Theft,No Game
2010-03-10,32,Wednesday,Mar,2010,0.6004641895020073,Spring,Evening,20,store prk,Theft,No Game
2010-03-11,21,Thursday,Mar,2010,0.3693839194107961,Spring,Evening,10,comm prk,Theft,No Game
2010-03-12,56,Friday,Mar,2010,0.4050503866892665,Spring,Afternoon,13,apartment prk,Theft,No Game
2010-03-13,29,Saturday,Mar,2010,0.3693839194107961,Spring,Afternoon,14,prk,Theft,No Game
2010-03-14,7,Sunday,Mar,2010,0.4161537803516811,Spring,Afternoon,15,hotel prk,Auto Theft,No Game
2010-03-15,17,Monday,Mar,2010,0.6809873874104293,Spring,Afternoon,12,apartment,Theft,No Game
2010-03-16,34,Tuesday,Mar,2010,0.583376805081283,Spring,Evening,18,prk,Theft,No Game
2010-03-17,13,Wednesday,Mar,2010,0.7527360829515438,Spring,Night,21,apartment,Theft,No Game
2010-03-18,6,Thursday,Mar,2010,0.5677302092545287,Spring,Afternoon,0,hotel prk,Theft,No Game
2010-03-19,21,Friday,Mar,2010,0.5677170391579041,Spring,Night,15,comm prk,Theft,No Game
2010-03-20,5,Saturday,Mar,2010,0.5137033378128857,Spring,Night,1,stadium,Theft,No Game
2010-03-21,8,Sunday,Mar,2010,0.5979170917776757,Spring,Evening,17,apartment,Theft,No Game
2010-03-22,1,Monday,Mar,2010,0.5943285051269078,Spring,Evening,18,store,Theft,No Game
2010-03-23,11,Tuesday,Mar,2010,0.6809873874104293,Spring,Afternoon,14,apartment,Auto Theft,No Game
2010-03-24,1,Wednesday,Mar,2010,0.7650717477006265,Spring,Night,5,apartment prk,Auto Theft,No Game
2010-03-25,11,Thursday,Mar,2010,0.8275686830771158,Spring,Morning,7,apartment,Theft,No Game
2010-03-26,23,Friday,Mar,2010,0.5775098155852604,Spring,Evening,17,comm prk,Theft,No Game
2010-03-27,2,Saturday,Mar,2010,0.5723445757209717,Spring,Morning,8,prk,Auto Theft,No Game
2010-03-28,8,Sunday,Mar,2010,0.536167785782679,Spring,Evening,19,apartment prk,Theft,No Game
2010-03-29,4,Monday,Mar,2010,0.5690980610272808,Spring,Afternoon,0,hotel prk,Theft,No Game
2010-03-30,6,Tuesday,Mar,2010,0.5414673824045171,Spring,Afternoon,13,apartment,Theft,No Game
2010-03-31,7,Wednesday,Mar,2010,0.7268921980856968,Spring,Night,22,apartment prk,Theft,No Game
2010-04-01,7,Thursday,Apr,2010,0.8987328953211356,Spring,Morning,11,rest prk,Theft,No Game
2010-04-02,11,Friday,Apr,2010,0.5848248317100726,Spring,Night,0,apartment prk,Theft,No Game
2010-04-03,3,Saturday,Apr,2010,0.8767201801917277,Spring,Night,8,apartment prk,Auto Theft,No Game
2010-04-05,3,Monday,Apr,2010,0.5943285051269078,Spring,Afternoon,12,hotel prk,Theft,No Game
2010-04-06,7,Tuesday,Apr,2010,0.5677170391579041,Spring,Afternoon,12,prk,Theft,No Game
2010-04-07,1,Wednesday,Apr,2010,0.3771216897448407,Spring,Night,21,apartment prk,Theft,No Game
2010-04-08,6,Thursday,Apr,2010,0.6875860342105502,Spring,Night,21,apartment,Aggravated Assault,No Game
2010-04-09,3,Friday,Apr,2010,0.5677170391579041,Spring,Afternoon,8,apartment,Theft,No Game
2010-04-10,7,Saturday,Apr,2010,0.4050503866892665,Spring,Evening,19,prk,Theft,No Game
2010-04-11,4,Sunday,Apr,2010,0.701605654099198,Spring,Evening,0,apartment,Burglary,No Game
2010-04-12,8,Monday,Apr,2010,0.7268921980856968,Spring,Night,21,apartment prk,Theft,No Game
2010-04-13,7,Tuesday,Apr,2010,0.7650841345711756,Spring,Evening,17,apartment prk,Theft,No Game
2010-04-14,4,Wednesday,Apr,2010,0.5520069439152688,Spring,Morning,7,apartment,Burglary,No Game
2010-04-15,4,Thursday,Apr,2010,0.5020405869897808,Spring,Afternoon,8,apartment,Theft,No Game
2010-04-16,5,Friday,Apr,2010,0.7300759365733732,Spring,Morning,8,apartment,Theft,No Game
2010-04-17,4,Saturday,Apr,2010,0.7466278705231966,Spring,Afternoon,13,apartment prk,Theft,No Game
2010-04-18,5,Sunday,Apr,2010,0.5419391294002172,Spring,Night,0,apartment prk,Theft,No Game
2010-04-19,14,Monday,Apr,2010,0.5925816736523473,Spring,Night,21,apartment prk,Theft,No Game
2010-04-20,3,Tuesday,Apr,2010,0.647848480236643,Spring,Afternoon,11,apartment,Theft,No Game
2010-04-21,8,Wednesday,Apr,2010,0.6243522132841667,Spring,Afternoon,11,comm prk,Theft,No Game
2010-04-22,9,Thursday,Apr,2010,0.6613543125433523,Spring,Morning,7,apartment,Burglary,No Game
2010-04-23,1,Friday,Apr,2010,0.9712319716502892,Spring,Morning,9,store prk,Theft,No Game
2010-04-24,4,Saturday,Apr,2010,0.6376579462686686,Spring,Afternoon,10,apartment prk,Theft,No Game
2010-04-25,4,Sunday,Apr,2010,0.6541183486263766,Spring,Night,3,apartment prk,Theft,No Game
2010-04-26,2,Monday,Apr,2010,0.7445602989733194,Spring,Evening,0,apartment,Burglary,No Game
2010-04-27,10,Tuesday,Apr,2010,0.7224284288765028,Spring,Evening,18,apartment,Theft,No Game
2010-04-28,6,Wednesday,Apr,2010,0.652588162634686,Spring,Night,23,apartment,Auto Theft,No Game
2010-04-29,4,Thursday,Apr,2010,0.7806974630768531,Spring,Afternoon,3,apartment prk,Theft,No Game
2010-04-30,5,Friday,Apr,2010,0.4776076421922561,Spring,Morning,9,apartment prk,Theft,No Game
2010-05-01,3,Saturday,May,2010,0.6464544021885513,Spring,Night,16,apartment,Aggravated Assault,No Game
2010-05-03,9,Monday,May,2010,0.5943285051269078,Spring,Morning,9,apartment prk,Theft,No Game
2010-05-04,5,Tuesday,May,2010,0.4776076421922561,Spring,Evening,5,apartment prk,Theft,No Game
2010-05-05,15,Wednesday,May,2010,0.5848248317100726,Spring,Night,3,apartment prk,Theft,No Game
2010-05-06,8,Thursday,May,2010,0.739336794706473,Spring,Morning,9,prk,Auto Theft,No Game
2010-05-07,5,Friday,May,2010,0.4776076421922561,Spring,Afternoon,0,apartment,Theft,No Game
2010-05-08,5,Saturday,May,2010,0.631402331209708,Spring,Morning,1,store prk,Theft,No Game
2010-05-09,10,Sunday,May,2010,0.4776076421922561,Spring,Night,0,apartment prk,Theft,No Game
2010-05-10,12,Monday,May,2010,0.5733273809116234,Spring,Evening,17,prk,Aggravated Assault,No Game
2010-05-11,2,Tuesday,May,2010,0.6473046186218004,Spring,Afternoon,16,apartment,Burglary,No Game
2010-05-12,9,Wednesday,May,2010,0.7268921980856968,Spring,Night,23,apartment prk,Theft,No Game
2010-05-13,13,Thursday,May,2010,0.3693839194107961,Spring,Night,17,apartment prk,Theft,No Game
2010-05-14,9,Friday,May,2010,0.8842404940017518,Spring,Afternoon,15,apartment,Burglary,No Game
2010-05-15,6,Saturday,May,2010,0.7254705241658546,Spring,Night,0,apartment prk,Theft,No Game
2010-05-16,6,Sunday,May,2010,0.5604871044309923,Spring,Night,23,apartment,Theft,No Game
2010-05-17,2,Monday,May,2010,0.7378300409373952,Spring,Afternoon,3,apartment prk,Theft,No Game
2010-05-18,4,Tuesday,May,2010,0.7533789781908837,Spring,Morning,9,apartment prk,Theft,No Game
2010-05-19,2,Wednesday,May,2010,0.9185410652526317,Spring,Evening,2,apartment,Burglary,No Game
2010-05-20,2,Thursday,May,2010,0.7370829001298653,Spring,Afternoon,16,apartment prk,Theft,No Game
2010-05-21,1,Friday,May,2010,0.7963231784530796,Spring,Night,0,unk,Theft,No Game
2010-05-22,7,Saturday,May,2010,0.5943285051269078,Spring,Night,22,apartment prk,Theft,No Game
2010-05-23,6,Sunday,May,2010,0.6701529282131812,Spring,Morning,6,apartment,Theft,No Game
2010-05-24,3,Monday,May,2010,0.8842404940017518,Spring,Night,1,apartment,Theft,No Game
2010-05-25,4,Tuesday,May,2010,0.4415708428280176,Spring,Evening,18,apartment,Burglary,No Game
2010-05-26,7,Wednesday,May,2010,0.7405196580948493,Spring,Afternoon,16,apartment prk,Theft,No Game
2010-05-27,8,Thursday,May,2010,0.5967458994957797,Spring,Evening,19,apartment,Theft,No Game
2010-05-28,3,Friday,May,2010,0.8183029236642225,Spring,Night,1,apartment,Aggravated Assault,No Game
2010-05-29,10,Saturday,May,2010,0.7016833495333372,Spring,Night,0,apartment prk,Theft,No Game
2010-05-30,13,Sunday,May,2010,0.3771216897448407,Spring,Afternoon,13,prk,Auto Theft,No Game
2010-05-31,4,Monday,May,2010,0.5483366494222192,Spring,Night,1,apartment,Theft,No Game
2010-06-01,2,Tuesday,Jun,2010,0.7052906812277506,Summer,Afternoon,0,apartment,Auto Theft,No Game
2010-06-02,7,Wednesday,Jun,2010,0.6017952478688304,Summer,Morning,5,store,Theft,No Game
2010-06-03,5,Thursday,Jun,2010,0.7268921980856968,Summer,Night,0,apartment,Theft,No Game
2010-06-04,9,Friday,Jun,2010,0.6844997723333276,Summer,Night,22,apartment,Theft,No Game
2010-06-05,12,Saturday,Jun,2010,0.7388742140913951,Summer,Evening,18,apartment,Theft,No Game
2010-06-06,7,Sunday,Jun,2010,0.4055340434637791,Summer,Night,3,apartment prk,Auto Theft,No Game
2010-06-07,6,Monday,Jun,2010,0.6809873874104293,Summer,Evening,2,apartment prk,Theft,No Game
2010-06-08,2,Tuesday,Jun,2010,0.4330638530326734,Summer,Night,22,apartment,Burglary,No Game
2010-06-09,4,Wednesday,Jun,2010,0.49193540975479255,Summer,Evening,6,apartment,Burglary,No Game
2010-06-10,1,Thursday,Jun,2010,0.8946823661119043,Summer,Morning,9,apartment,Burglary,No Game
2010-06-11,11,Friday,Jun,2010,0.6269594842347209,Summer,Night,23,apartment,Theft,No Game
2010-06-12,1,Saturday,Jun,2010,0.3771216897448407,Summer,Night,21,apartment prk,Auto Theft,No Game
2010-06-13,2,Sunday,Jun,2010,0.5020405869897808,Summer,Afternoon,14,apartment,Burglary,No Game
2010-06-15,13,Tuesday,Jun,2010,0.4161537803516811,Summer,Night,21,apartment prk,Theft,No Game
2010-06-16,10,Wednesday,Jun,2010,0.8183029236642225,Summer,Evening,20,apartment prk,Theft,No Game
2010-06-17,3,Thursday,Jun,2010,0.7650717477006265,Summer,Evening,11,apartment,Burglary,No Game
2010-06-18,7,Friday,Jun,2010,0.7268921980856968,Summer,Afternoon,5,hotel prk,Theft,No Game
2010-06-19,7,Saturday,Jun,2010,0.7179646596673087,Summer,Night,23,comm prk,Theft,No Game
2010-06-20,5,Sunday,Jun,2010,0.4161537803516811,Summer,Night,23,apartment prk,Theft,No Game
2010-06-21,4,Monday,Jun,2010,0.5933100397894515,Summer,Evening,5,apartment prk,Theft,No Game
2010-06-22,10,Tuesday,Jun,2010,0.7527360829515438,Summer,Morning,7,apartment prk,Theft,No Game
2010-06-23,8,Wednesday,Jun,2010,0.59489380481843,Summer,Morning,1,apartment prk,Theft,No Game
2010-06-24,3,Thursday,Jun,2010,0.7179646596673087,Summer,Evening,8,apartment,Burglary,No Game
2010-06-25,4,Friday,Jun,2010,0.5485705838810552,Summer,Afternoon,13,apartment,Theft,No Game
2010-06-26,4,Saturday,Jun,2010,0.6683885741834692,Summer,Night,2,apartment prk,Robbery,No Game
2010-06-27,1,Sunday,Jun,2010,0.8097062185136115,Summer,Night,22,hotel prk,Theft,No Game
2010-06-28,9,Monday,Jun,2010,0.4776076421922561,Summer,Night,21,apartment prk,Theft,No Game
2010-06-29,6,Tuesday,Jun,2010,0.5649506784772321,Summer,Evening,18,store,Theft,No Game
2010-06-30,9,Wednesday,Jun,2010,0.7042712836999768,Summer,Afternoon,14,apartment prk,Theft,No Game
2010-07-01,11,Thursday,Jul,2010,0.7224874251280053,Summer,Afternoon,14,store prk,Theft,No Game
2010-07-02,2,Friday,Jul,2010,0.780043603932244,Summer,Afternoon,1,apartment prk,Theft,No Game
2010-07-03,5,Saturday,Jul,2010,0.5848248317100726,Summer,Morning,6,apartment prk,Auto Theft,No Game
2010-07-04,6,Sunday,Jul,2010,0.6044420239603723,Summer,Night,0,hotel prk,Theft,No Game
2010-07-05,2,Monday,Jul,2010,0.763761525209741,Summer,Afternoon,15,apartment,Burglary,No Game
2010-07-06,11,Tuesday,Jul,2010,0.4161537803516811,Summer,Evening,19,store prk,Theft,No Game
2010-07-07,8,Wednesday,Jul,2010,0.6497469365205608,Summer,Afternoon,10,apartment,Theft,No Game
2010-07-08,3,Thursday,Jul,2010,0.6112535284678793,Summer,Afternoon,8,prk,Theft,No Game
2010-07-09,3,Friday,Jul,2010,0.4536963497212339,Summer,Afternoon,10,comm prk,Theft,No Game
2010-07-10,9,Saturday,Jul,2010,0.5649506784772321,Summer,Afternoon,15,stadium,Theft,No Game
2010-07-11,10,Sunday,Jul,2010,0.6328406843075778,Summer,Evening,18,store prk,Theft,No Game
2010-07-12,3,Monday,Jul,2010,0.6269594842347209,Summer,Evening,18,apartment prk,Theft,No Game
2010-07-13,3,Tuesday,Jul,2010,0.7527360829515438,Summer,Afternoon,10,apartment,Robbery,No Game
2010-07-14,7,Wednesday,Jul,2010,0.5655330246964644,Summer,Night,21,hotel prk,Theft,No Game
2010-07-15,3,Thursday,Jul,2010,0.5677170391579041,Summer,Afternoon,12,apartment prk,Theft,No Game
2010-07-16,13,Friday,Jul,2010,0.7527360829515438,Summer,Morning,11,store prk,Theft,No Game
2010-07-17,3,Saturday,Jul,2010,0.5419391294002172,Summer,Afternoon,9,prk,Theft,No Game
2010-07-19,12,Monday,Jul,2010,0.6613543125433523,Summer,Morning,7,apartment prk,Theft,No Game
2010-07-20,11,Tuesday,Jul,2010,0.6464544021885513,Summer,Afternoon,12,apartment,Theft,No Game
2010-07-21,12,Wednesday,Jul,2010,0.5755469221195935,Summer,Evening,17,apartment,Theft,No Game
2010-07-22,4,Thursday,Jul,2010,0.7901523830143298,Summer,Afternoon,6,apartment,Burglary,No Game
2010-07-23,3,Friday,Jul,2010,0.4161537803516811,Summer,Afternoon,10,store,Theft,No Game
2010-07-24,9,Saturday,Jul,2010,0.3693839194107961,Summer,Morning,8,comm prk,Theft,No Game
2010-07-25,12,Sunday,Jul,2010,0.4899943790952348,Summer,Morning,0,hotel,Theft,No Game
2010-07-26,2,Monday,Jul,2010,0.6065624369293181,Summer,Morning,11,apartment,Theft,No Game
2010-07-27,2,Tuesday,Jul,2010,0.5415517319978098,Summer,Morning,10,apartment,Burglary,No Game
2010-07-28,5,Wednesday,Jul,2010,0.6139527726247216,Summer,Afternoon,15,store prk,Auto Theft,No Game
2010-07-29,2,Thursday,Jul,2010,0.8753942613170391,Summer,Afternoon,13,store,Theft,No Game
2010-07-31,2,Saturday,Jul,2010,0.5848248317100726,Summer,Evening,20,apartment prk,Aggravated Assault,No Game
2010-08-01,3,Sunday,Aug,2010,0.7268921980856968,Summer,Night,3,apartment prk,Theft,No Game
2010-08-02,3,Monday,Aug,2010,0.5677170391579041,Summer,Evening,19,store,Theft,No Game
2010-08-03,3,Tuesday,Aug,2010,0.8183029236642225,Summer,Afternoon,9,bus_rail,Theft,No Game
2010-08-04,4,Wednesday,Aug,2010,0.6221764401048234,Summer,Morning,4,apartment,Burglary,No Game
2010-08-05,9,Thursday,Aug,2010,0.4195016537594773,Summer,Night,19,apartment prk,Theft,No Game
2010-08-06,5,Friday,Aug,2010,0.4536963497212339,Summer,Evening,17,hotel prk,Theft,No Game
2010-08-07,1,Saturday,Aug,2010,0.4161537803516811,Summer,Morning,7,hotel,Aggravated Assault,No Game
2010-08-08,3,Sunday,Aug,2010,0.5604871044309923,Summer,Night,0,apartment,Burglary,No Game
2010-08-09,5,Monday,Aug,2010,0.5677170391579041,Summer,Afternoon,15,apartment,Theft,No Game
2010-08-10,3,Tuesday,Aug,2010,0.5419391294002172,Summer,Afternoon,13,apartment prk,Theft,No Game
2010-08-11,10,Wednesday,Aug,2010,0.5775098155852604,Summer,Afternoon,12,comm prk,Theft,No Game
2010-08-12,2,Thursday,Aug,2010,0.4525798983360936,Summer,Afternoon,16,hotel prk,Aggravated Assault,No Game
2010-08-13,14,Friday,Aug,2010,0.7002922815940934,Summer,Night,5,apartment prk,Theft,No Game
2010-08-14,3,Saturday,Aug,2010,0.8183029236642225,Summer,Night,0,apartment prk,Theft,No Game
2010-08-15,3,Sunday,Aug,2010,0.7650717477006265,Summer,Night,1,apartment prk,Theft,No Game
2010-08-16,12,Monday,Aug,2010,0.5677170391579041,Summer,Night,16,store,Theft,No Game
2010-08-17,4,Tuesday,Aug,2010,0.5097733857962367,Summer,Morning,0,apartment prk,Theft,No Game
2010-08-18,4,Wednesday,Aug,2010,0.6248218640527368,Summer,Morning,10,apartment prk,Theft,No Game
2010-08-19,4,Thursday,Aug,2010,0.637403982235682,Summer,Evening,18,apartment,Theft,No Game
2010-08-20,12,Friday,Aug,2010,0.7268921980856968,Summer,Afternoon,13,apartment prk,Theft,No Game
2010-08-21,3,Saturday,Aug,2010,0.4195016537594773,Summer,Night,1,apartment prk,Theft,No Game
2010-08-22,1,Sunday,Aug,2010,0.6613543125433523,Summer,Night,5,apartment prk,Theft,No Game
2010-08-23,4,Monday,Aug,2010,0.6960156159676737,Summer,Night,7,apartment,Auto Theft,No Game
2010-08-24,12,Tuesday,Aug,2010,0.7650717477006265,Summer,Evening,20,store,Theft,No Game
2010-08-25,2,Wednesday,Aug,2010,0.8246561208511891,Summer,Night,0,apartment prk,Robbery,No Game
2010-08-26,2,Thursday,Aug,2010,0.6486046170744167,Summer,Morning,0,apartment prk,Burglary,No Game
2010-08-27,1,Friday,Aug,2010,0.7179646596673087,Summer,Night,0,prk,Theft,No Game
2010-08-28,11,Saturday,Aug,2010,0.6464544021885513,Summer,Evening,19,stadium,Theft,No Game
2010-08-29,2,Sunday,Aug,2010,0.5369012629272109,Summer,Afternoon,15,store prk,Auto Theft,No Game
2010-09-01,1,Wednesday,Sep,2010,0.8987328953211356,Autumn,Afternoon,15,rest,Theft,No Game
2010-09-02,7,Thursday,Sep,2010,0.3693839194107961,Autumn,Evening,20,prk,Theft,No Game
2010-09-03,1,Friday,Sep,2010,0.8275686830771158,Autumn,Night,23,apartment prk,Theft,No Game
2010-09-04,22,Saturday,Sep,2010,0.7473508771398538,Autumn,Night,0,apartment prk,Theft,No Game
2010-09-05,7,Sunday,Sep,2010,0.6613543125433523,Autumn,Afternoon,22,apartment,Theft,No Game
2010-09-06,4,Monday,Sep,2010,0.6606103516063023,Autumn,Afternoon,8,apartment,Theft,No Game
2010-09-07,6,Tuesday,Sep,2010,0.6163046547023031,Autumn,Afternoon,0,apartment prk,Theft,No Game
2010-09-08,14,Wednesday,Sep,2010,0.49472805466331093,Autumn,Afternoon,15,store,Theft,No Game
2010-09-09,1,Thursday,Sep,2010,0.6916229436794502,Autumn,Morning,11,rest prk,Theft,No Game
2010-09-10,2,Friday,Sep,2010,0.7435282440689117,Autumn,Evening,4,apartment,Burglary,No Game
2010-09-11,12,Saturday,Sep,2010,0.7628852332918156,Autumn,Night,1,apartment prk,Theft,No Game
2010-09-12,7,Sunday,Sep,2010,0.4195016537594773,Autumn,Morning,6,hotel prk,Theft,Won Game
2010-09-13,2,Monday,Sep,2010,0.8227715813147609,Autumn,Evening,6,apartment,Burglary,No Game
2010-09-14,4,Tuesday,Sep,2010,0.6742242763909547,Autumn,Morning,9,apartment,Burglary,No Game
2010-09-15,2,Wednesday,Sep,2010,0.7124641606857616,Autumn,Evening,3,store,Theft,No Game
2010-09-16,4,Thursday,Sep,2010,0.6920686653854335,Autumn,Afternoon,12,apartment,Burglary,No Game
2010-09-17,5,Friday,Sep,2010,0.7554810247162898,Autumn,Morning,7,apartment,Burglary,No Game
2010-09-18,5,Saturday,Sep,2010,0.647848480236643,Autumn,Night,2,hotel prk,Theft,No Game
2010-09-19,5,Sunday,Sep,2010,0.3693839194107961,Autumn,Afternoon,15,apartment,Theft,No Game
2010-09-20,7,Monday,Sep,2010,0.4161537803516811,Autumn,Afternoon,16,apartment,Theft,No Game
2010-09-22,4,Wednesday,Sep,2010,0.6798664411966373,Autumn,Night,1,apartment,Aggravated Assault,No Game
2010-09-23,7,Thursday,Sep,2010,0.7300759365733732,Autumn,Night,21,store,Theft,No Game
2010-09-24,4,Friday,Sep,2010,0.8144047585110283,Autumn,Evening,18,apartment,Burglary,No Game
2010-09-25,15,Saturday,Sep,2010,0.5848248317100726,Autumn,Night,2,apartment prk,Theft,No Game
2010-09-26,18,Sunday,Sep,2010,0.4055340434637791,Autumn,Afternoon,0,prk,Theft,Lost Game
2010-09-27,4,Monday,Sep,2010,0.5304922236367695,Autumn,Afternoon,6,apartment,Theft,No Game
2010-09-28,3,Tuesday,Sep,2010,0.5848248317100726,Autumn,Night,0,apartment prk,Aggravated Assault,No Game
2010-09-29,4,Wednesday,Sep,2010,0.6636781937938521,Autumn,Afternoon,3,apartment prk,Theft,No Game
