date,crime_total,weekday,month,year,dist_stadium_meadian,season,part_day_mode,hour_mode,premise_mode,offense_mode,game
2010-01-01,16,Friday,Jan,2010,0.4992164500194955,Winter,Night,0,bar_nc,Theft,No Game
2010-01-02,12,Saturday,Jan,2010,0.5750382863826394,Winter,Night,14,street,Theft,No Game
2010-01-03,10,Sunday,Jan,2010,0.4939686723646728,Winter,Night,0,street,Theft,No Game
2010-01-04,5,Monday,Jan,2010,0.6488178933710741,Winter,Afternoon,14,store,Theft,No Game
2010-01-05,7,Tuesday,Jan,2010,0.7065545032747482,Winter,Morning,6,comm bld,Theft,No Game
2010-01-06,8,Wednesday,Jan,2010,0.6984242762516504,Winter,Night,0,apartment prk,Theft,No Game
2010-01-07,6,Thursday,Jan,2010,0.623669523883472,Winter,Afternoon,21,comm prk,Theft,No Game
2010-01-08,8,Friday,Jan,2010,0.4786463036503065,Winter,Night,23,bar_nc prk,Theft,No Game
2010-01-09,10,Saturday,Jan,2010,0.6954124092527374,Winter,Night,0,bar_nc,Theft,No Game
2010-01-10,8,Sunday,Jan,2010,0.5947457765379055,Winter,Afternoon,22,street,Theft,No Game
2010-01-11,8,Monday,Jan,2010,0.7343574791362248,Winter,Night,17,comm prk,Theft,No Game
2010-01-12,5,Tuesday,Jan,2010,0.4807701709404645,Winter,Afternoon,12,street,Theft,No Game
2010-01-13,8,Wednesday,Jan,2010,0.6984143673862002,Winter,Night,22,bus_rail,Theft,No Game
2010-01-14,4,Thursday,Jan,2010,0.5444596582601817,Winter,Afternoon,9,comm prk,Theft,No Game
2010-01-15,12,Friday,Jan,2010,0.6775837565632425,Winter,Night,0,comm prk,Theft,No Game
2010-01-16,7,Saturday,Jan,2010,0.7343574791362248,Winter,Night,22,bar_nc,Theft,No Game
2010-01-17,8,Sunday,Jan,2010,0.5350529209277692,Winter,Afternoon,12,apartment,Theft,No Game
2010-01-18,8,Monday,Jan,2010,0.6458910631182146,Winter,Afternoon,0,comm prk,Theft,No Game
2010-01-19,4,Tuesday,Jan,2010,0.7874649760814346,Winter,Night,0,street,Theft,No Game
2010-01-20,6,Wednesday,Jan,2010,0.5084693703041694,Winter,Evening,1,bar_nc,Theft,No Game
2010-01-21,9,Thursday,Jan,2010,0.7427823531114949,Winter,Afternoon,0,comm prk,Theft,No Game
2010-01-22,10,Friday,Jan,2010,0.5270870221029955,Winter,Afternoon,23,comm prk,Theft,No Game
2010-01-23,9,Saturday,Jan,2010,0.6156032026425118,Winter,Night,23,apartment,Theft,No Game
2010-01-24,8,Sunday,Jan,2010,0.7370625952016956,Winter,Night,3,street,Theft,No Game
2010-01-25,6,Monday,Jan,2010,0.511373389362263,Winter,Night,0,apartment prk,Theft,No Game
2010-01-26,8,Tuesday,Jan,2010,0.5846473390247303,Winter,Evening,9,prk,Theft,No Game
2010-01-27,8,Wednesday,Jan,2010,0.6229885765099931,Winter,Night,22,apartment prk,Theft,No Game
2010-01-28,5,Thursday,Jan,2010,0.5559875076917393,Winter,Night,0,driveway,Theft,No Game
2010-01-29,7,Friday,Jan,2010,0.7343574791362248,Winter,Night,0,comm prk,Theft,No Game
2010-01-30,6,Saturday,Jan,2010,0.5377581881560244,Winter,Night,1,bar_nc,Theft,No Game
2010-01-31,9,Sunday,Jan,2010,0.32454513068299395,Winter,Night,1,comm prk,Theft,No Game
2010-02-01,3,Monday,Feb,2010,0.8596304411729565,Winter,Morning,8,driveway,Theft,No Game
2010-02-02,5,Tuesday,Feb,2010,0.7343574791362248,Winter,Afternoon,13,street,Theft,No Game
2010-02-03,10,Wednesday,Feb,2010,0.45041492380844483,Winter,Evening,16,comm prk,Theft,No Game
2010-02-04,8,Thursday,Feb,2010,0.6686314825283813,Winter,Evening,18,street,Theft,No Game
2010-02-05,9,Friday,Feb,2010,0.6217281078314923,Winter,Night,0,comm prk,Theft,No Game
2010-02-06,10,Saturday,Feb,2010,0.49941223939208057,Winter,Night,0,street,Theft,No Game
2010-02-07,10,Sunday,Feb,2010,0.5635129152418679,Winter,Afternoon,12,comm prk,Theft,No Game
2010-02-08,3,Monday,Feb,2010,0.91075962379233,Winter,Evening,11,comm prk,Theft,No Game
2010-02-09,7,Tuesday,Feb,2010,0.5583514045946913,Winter,Morning,0,street,Theft,No Game
2010-02-10,3,Wednesday,Feb,2010,0.3092454382766778,Winter,Morning,8,prk,Theft,No Game
2010-02-11,3,Thursday,Feb,2010,0.7343574791362248,Winter,Evening,19,hotel prk,Theft,No Game
2010-02-12,11,Friday,Feb,2010,0.4401014231492893,Winter,Night,5,street,Theft,No Game
2010-02-13,9,Saturday,Feb,2010,0.5851856999455692,Winter,Night,0,comm prk,Theft,No Game
2010-02-14,10,Sunday,Feb,2010,0.5855141840140592,Winter,Night,1,bar_nc,Theft,No Game
2010-02-15,11,Monday,Feb,2010,0.6488178933710741,Winter,Afternoon,7,comm prk,Theft,No Game
2010-02-16,10,Tuesday,Feb,2010,0.7399073540102561,Winter,Evening,11,comm prk,Theft,No Game
2010-02-17,3,Wednesday,Feb,2010,0.6212941009995434,Winter,Afternoon,1,airport terminal,Theft,No Game
2010-02-18,5,Thursday,Feb,2010,0.6251045092008624,Winter,Night,0,bar_nc,Theft,No Game
2010-02-19,3,Friday,Feb,2010,0.6921983819615969,Winter,Night,12,bar_nc,Theft,No Game
2010-02-20,6,Saturday,Feb,2010,0.46937986465594317,Winter,Afternoon,0,bar_nc,Theft,No Game
2010-02-21,10,Sunday,Feb,2010,0.30267377694459163,Winter,Night,10,street,Theft,No Game
2010-02-22,13,Monday,Feb,2010,0.6605599195928471,Winter,Evening,19,comm prk,Theft,No Game
2010-02-23,11,Tuesday,Feb,2010,0.6488178933710741,Winter,Night,0,street,Theft,No Game
2010-02-24,8,Wednesday,Feb,2010,0.6044530611434742,Winter,Morning,9,comm prk,Theft,No Game
2010-02-25,5,Thursday,Feb,2010,0.6113781856369002,Winter,Night,0,street,Theft,No Game
2010-02-26,12,Friday,Feb,2010,0.6441809127853684,Winter,Night,0,street,Theft,No Game
2010-02-27,8,Saturday,Feb,2010,0.7154277781180434,Winter,Night,22,bar_nc,Theft,No Game
2010-02-28,9,Sunday,Feb,2010,0.5583514045946913,Winter,Night,2,street,Theft,No Game
2010-03-01,12,Monday,Mar,2010,0.5381326146060826,Spring,Evening,18,street,Theft,No Game
2010-03-02,7,Tuesday,Mar,2010,0.4807701709404645,Spring,Evening,18,street,Theft,No Game
2010-03-03,12,Wednesday,Mar,2010,0.4835515746070735,Spring,Night,0,street,Theft,No Game
2010-03-04,6,Thursday,Mar,2010,0.3292700478289172,Spring,Afternoon,11,comm prk,Aggravated Assault,No Game
2010-03-05,10,Friday,Mar,2010,0.5684862612009106,Spring,Afternoon,0,street,Theft,No Game
2010-03-06,7,Saturday,Mar,2010,0.5591562777431377,Spring,Night,0,street,Theft,No Game
2010-03-07,8,Sunday,Mar,2010,0.4660591030755941,Spring,Night,0,street,Theft,No Game
2010-03-08,6,Monday,Mar,2010,0.7596565329667477,Spring,Afternoon,14,comm prk,Theft,No Game
2010-03-09,7,Tuesday,Mar,2010,0.6850280998152939,Spring,Evening,3,unk,Theft,No Game
2010-03-10,9,Wednesday,Mar,2010,0.4676395124888539,Spring,Night,15,apartment prk,Theft,No Game
2010-03-11,4,Thursday,Mar,2010,0.587054394675451,Spring,Evening,8,comm prk,Theft,No Game
2010-03-12,8,Friday,Mar,2010,0.5870642705656601,Spring,Night,22,comm prk,Theft,No Game
2010-03-13,9,Saturday,Mar,2010,0.3860031046030301,Spring,Night,18,street,Theft,No Game
2010-03-14,14,Sunday,Mar,2010,0.6419598264148363,Spring,Night,0,street,Theft,No Game
2010-03-15,4,Monday,Mar,2010,0.49173118664619564,Spring,Morning,5,apartment,Theft,No Game
2010-03-16,9,Tuesday,Mar,2010,0.6488178933710741,Spring,Afternoon,18,street,Theft,No Game
2010-03-17,13,Wednesday,Mar,2010,0.6624910733670758,Spring,Evening,0,street,Theft,No Game
2010-03-18,6,Thursday,Mar,2010,0.6132729068136422,Spring,Evening,19,street,Theft,No Game
2010-03-19,6,Friday,Mar,2010,0.5486760914529862,Spring,Night,0,comm prk,Theft,No Game
2010-03-20,9,Saturday,Mar,2010,0.4512363463991964,Spring,Night,0,street,Theft,No Game
2010-03-21,4,Sunday,Mar,2010,0.6731147847106028,Spring,Morning,0,bar_nc,Theft,No Game
2010-03-22,6,Monday,Mar,2010,0.5880310838578262,Spring,Morning,11,comm prk,Theft,No Game
2010-03-23,15,Tuesday,Mar,2010,0.7343574791362248,Spring,Evening,10,comm prk,Theft,No Game
2010-03-24,3,Wednesday,Mar,2010,0.4848642785005177,Spring,Evening,14,apartment,Theft,No Game
2010-03-25,9,Thursday,Mar,2010,0.5324413333953429,Spring,Evening,0,street,Theft,No Game
2010-03-26,7,Friday,Mar,2010,0.4861420750463105,Spring,Night,7,street,Theft,No Game
2010-03-27,9,Saturday,Mar,2010,0.5204767846783865,Spring,Afternoon,13,street,Theft,No Game
2010-03-28,12,Sunday,Mar,2010,0.5333200250960369,Spring,Night,0,street,Theft,No Game
2010-03-29,11,Monday,Mar,2010,0.6038876072230123,Spring,Night,0,comm prk,Theft,No Game
2010-03-30,13,Tuesday,Mar,2010,0.5324413333953429,Spring,Evening,19,street,Theft,No Game
2010-03-31,8,Wednesday,Mar,2010,0.6367517655134132,Spring,Night,0,street,Theft,No Game
2010-04-01,5,Thursday,Apr,2010,0.7343574791362248,Spring,Night,0,unk,Theft,No Game
2010-04-02,8,Friday,Apr,2010,0.6560941084849465,Spring,Night,0,street,Theft,No Game
2010-04-03,7,Saturday,Apr,2010,0.5135686215384733,Spring,Morning,11,street,Theft,No Game
2010-04-04,10,Sunday,Apr,2010,0.6317633515320794,Spring,Night,19,street,Theft,No Game
2010-04-05,14,Monday,Apr,2010,0.33118226745928064,Spring,Evening,19,comm prk,Theft,Lost Game
2010-04-06,7,Tuesday,Apr,2010,0.5117075506054269,Spring,Afternoon,0,comm prk,Auto Theft,Lost Game
2010-04-07,7,Wednesday,Apr,2010,0.4989189741408687,Spring,Afternoon,12,comm prk,Theft,Lost Game
2010-04-08,6,Thursday,Apr,2010,0.587229451142757,Spring,Morning,7,prk,Theft,No Game
2010-04-09,9,Friday,Apr,2010,0.5944806119452678,Spring,Evening,12,store,Theft,Lost Game
2010-04-10,9,Saturday,Apr,2010,0.6212941009995434,Spring,Afternoon,0,prk,Theft,Lost Game
2010-04-11,5,Sunday,Apr,2010,0.5474086181904272,Spring,Night,0,unk,Theft,Lost Game
2010-04-12,10,Monday,Apr,2010,0.5204767846783865,Spring,Night,21,unk,Theft,No Game
2010-04-13,5,Tuesday,Apr,2010,0.7065545032747482,Spring,Afternoon,2,apartment,Theft,No Game
2010-04-14,3,Wednesday,Apr,2010,0.4989189741408687,Spring,Afternoon,13,comm prk,Theft,No Game
2010-04-15,8,Thursday,Apr,2010,0.6644190455407464,Spring,Morning,0,apartment,Theft,No Game
2010-04-16,13,Friday,Apr,2010,0.7339018537776878,Spring,Morning,19,comm bld,Theft,No Game
2010-04-17,4,Saturday,Apr,2010,0.6865093670213386,Spring,Night,1,street,Aggravated Assault,No Game
2010-04-18,4,Sunday,Apr,2010,0.7741381385303668,Spring,Night,0,comm prk,Theft,No Game
2010-04-19,7,Monday,Apr,2010,0.7682837620515376,Spring,Afternoon,13,prk,Theft,No Game
2010-04-20,5,Tuesday,Apr,2010,0.7308637552372083,Spring,Night,0,apartment,Theft,Won Game
2010-04-21,4,Wednesday,Apr,2010,0.4308570865462204,Spring,Afternoon,12,apartment prk,Theft,Won Game
2010-04-22,11,Thursday,Apr,2010,0.5113341771172397,Spring,Morning,8,street,Theft,Lost Game
2010-04-23,5,Friday,Apr,2010,0.5588591549629104,Spring,Morning,22,comm prk,Theft,Won Game
2010-04-24,8,Saturday,Apr,2010,0.41260764890065904,Spring,Afternoon,15,street,Theft,Won Game
2010-04-25,13,Sunday,Apr,2010,0.6605599195928471,Spring,Night,0,street,Theft,Won Game
2010-04-26,1,Monday,Apr,2010,0.535825337021711,Spring,Morning,9,office bld,Theft,No Game
2010-04-27,12,Tuesday,Apr,2010,0.5486854605561304,Spring,Evening,18,prk,Theft,Lost Game
2010-04-28,5,Wednesday,Apr,2010,0.4435738432184521,Spring,Evening,19,comm prk,Theft,Lost Game
2010-04-29,10,Thursday,Apr,2010,0.6050419072938897,Spring,Afternoon,12,street,Theft,Lost Game
2010-04-30,5,Friday,Apr,2010,0.6032759668026169,Spring,Afternoon,0,bar_nc,Theft,No Game
2010-05-01,7,Saturday,May,2010,0.7343574791362248,Spring,Night,23,comm prk,Theft,No Game
2010-05-02,9,Sunday,May,2010,0.4848642785005177,Spring,Morning,0,street,Theft,No Game
2010-05-03,9,Monday,May,2010,0.7295927897103562,Spring,Night,0,street,Theft,Lost Game
2010-05-04,9,Tuesday,May,2010,0.3994521399685624,Spring,Evening,14,street,Theft,Lost Game
2010-05-05,4,Wednesday,May,2010,0.6658993944325571,Spring,Afternoon,12,constr,Theft,Won Game
2010-05-06,1,Thursday,May,2010,0.4515995237169891,Spring,Evening,19,hotel,Theft,Lost Game
2010-05-07,11,Friday,May,2010,0.7343574791362248,Spring,Night,0,comm prk,Theft,Lost Game
2010-05-08,9,Saturday,May,2010,0.4800083701713604,Spring,Morning,10,bar_nc,Theft,Lost Game
2010-05-09,6,Sunday,May,2010,0.4711642293670876,Spring,Night,0,comm prk,Theft,Won Game
2010-05-10,5,Monday,May,2010,0.6488178933710741,Spring,Night,0,comm prk,Theft,No Game
2010-05-11,5,Tuesday,May,2010,0.7688698860956761,Spring,Morning,0,comm bld,Theft,No Game
2010-05-12,5,Wednesday,May,2010,0.7555552102552516,Spring,Night,22,apartment prk,Theft,No Game
2010-05-13,4,Thursday,May,2010,0.6915876862536494,Spring,Evening,17,unk,Aggravated Assault,No Game
2010-05-14,12,Friday,May,2010,0.6921983819615969,Spring,Night,23,street,Theft,No Game
2010-05-15,24,Saturday,May,2010,0.6921983819615969,Spring,Night,23,street,Theft,No Game
2010-05-16,10,Sunday,May,2010,0.5189409887293532,Spring,Night,0,bar_nc,Theft,No Game
2010-05-17,6,Monday,May,2010,0.648203142726097,Spring,Afternoon,12,comm prk,Theft,No Game
2010-05-18,8,Tuesday,May,2010,0.7457522626206016,Spring,Afternoon,19,street,Theft,No Game
2010-05-19,13,Wednesday,May,2010,0.6359557889261325,Spring,Morning,0,comm prk,Theft,Won Game
2010-05-20,11,Thursday,May,2010,0.7343574791362248,Spring,Evening,19,prk,Theft,Lost Game
2010-05-21,9,Friday,May,2010,0.7930437801940662,Spring,Afternoon,15,unk,Theft,Won Game
2010-05-22,11,Saturday,May,2010,0.3976140944219833,Spring,Night,2,bar_nc,Theft,Lost Game
2010-05-23,4,Sunday,May,2010,0.34820504711401734,Spring,Night,0,street,Theft,Lost Game
2010-05-24,9,Monday,May,2010,0.7291748038243063,Spring,Night,0,unk,Theft,No Game
2010-05-25,7,Tuesday,May,2010,0.7343574791362248,Spring,Evening,19,comm prk,Theft,No Game
2010-05-26,9,Wednesday,May,2010,0.7275182201939754,Spring,Evening,18,comm prk,Theft,No Game
2010-05-27,8,Thursday,May,2010,0.7317661414802656,Spring,Night,22,street,Theft,No Game
2010-05-28,27,Friday,May,2010,0.5960243044885345,Spring,Night,21,comm prk,Theft,No Game
2010-05-29,6,Saturday,May,2010,0.6998436491166277,Spring,Afternoon,19,comm prk,Theft,No Game
2010-05-30,11,Sunday,May,2010,0.7343574791362248,Spring,Night,0,street,Theft,No Game
2010-05-31,1,Monday,May,2010,0.4005035078166691,Spring,Evening,19,street,Theft,Lost Game
2010-06-01,12,Tuesday,Jun,2010,0.6795215583959885,Summer,Night,0,unk,Theft,Won Game
2010-06-02,9,Wednesday,Jun,2010,0.7343574791362248,Summer,Night,17,unk,Theft,Won Game
2010-06-03,12,Thursday,Jun,2010,0.7871018240505097,Summer,Evening,17,comm prk,Theft,Won Game
2010-06-04,16,Friday,Jun,2010,0.48691426578097047,Summer,Night,23,street,Theft,Won Game
2010-06-05,11,Saturday,Jun,2010,0.5201781751338546,Summer,Night,0,bar_nc,Theft,Lost Game
2010-06-06,8,Sunday,Jun,2010,0.5533454394924202,Summer,Night,0,street,Theft,Won Game
2010-06-07,9,Monday,Jun,2010,0.7473041666762941,Summer,Night,17,comm prk,Theft,No Game
2010-06-08,8,Tuesday,Jun,2010,0.5775902911158362,Summer,Morning,6,comm prk,Theft,No Game
2010-06-09,7,Wednesday,Jun,2010,0.5943352990506546,Summer,Evening,19,street,Theft,No Game
2010-06-10,4,Thursday,Jun,2010,0.616542587375602,Summer,Evening,19,comm prk,Theft,No Game
2010-06-11,19,Friday,Jun,2010,0.5960243044885345,Summer,Evening,17,comm prk,Theft,No Game
2010-06-12,5,Saturday,Jun,2010,0.4033805540792614,Summer,Morning,8,prk,Theft,No Game
2010-06-13,8,Sunday,Jun,2010,0.4714499610633664,Summer,Night,2,bar_nc prk,Theft,No Game
2010-06-14,5,Monday,Jun,2010,0.8155519091519996,Summer,Morning,9,comm bld,Theft,No Game
2010-06-15,9,Tuesday,Jun,2010,0.5588591549629104,Summer,Afternoon,0,comm prk,Theft,No Game
2010-06-16,9,Wednesday,Jun,2010,0.5960243044885345,Summer,Evening,0,comm prk,Theft,No Game
2010-06-17,7,Thursday,Jun,2010,0.7343574791362248,Summer,Morning,8,prk,Theft,No Game
2010-06-18,6,Friday,Jun,2010,0.3612471534670577,Summer,Night,0,bar_nc,Theft,Lost Game
2010-06-19,7,Saturday,Jun,2010,0.7343574791362248,Summer,Night,1,street,Auto Theft,Lost Game
2010-06-20,5,Sunday,Jun,2010,0.17032094358315106,Summer,Afternoon,0,comm prk,Theft,Lost Game
2010-06-21,8,Monday,Jun,2010,0.6377612431259048,Summer,Morning,18,comm prk,Theft,No Game
2010-06-22,11,Tuesday,Jun,2010,0.7343574791362248,Summer,Morning,7,comm prk,Theft,Lost Game
2010-06-23,8,Wednesday,Jun,2010,0.7168563856436365,Summer,Night,0,comm prk,Theft,Won Game
2010-06-24,4,Thursday,Jun,2010,0.6344034328414132,Summer,Morning,0,unk,Theft,Won Game
2010-06-25,13,Friday,Jun,2010,0.4800083701713604,Summer,Night,23,comm prk,Theft,No Game
2010-06-26,10,Saturday,Jun,2010,0.7343574791362248,Summer,Night,0,street,Theft,No Game
2010-06-27,9,Sunday,Jun,2010,0.6993552921510481,Summer,Night,0,comm prk,Theft,No Game
2010-06-28,7,Monday,Jun,2010,0.6134572089452623,Summer,Afternoon,12,comm prk,Theft,No Game
2010-06-29,11,Tuesday,Jun,2010,0.7343574791362248,Summer,Morning,0,comm prk,Theft,No Game
2010-06-30,4,Wednesday,Jun,2010,0.39886520153818183,Summer,Morning,0,comm prk,Theft,No Game
2010-07-01,8,Thursday,Jul,2010,0.7211440821188471,Summer,Evening,19,comm prk,Theft,No Game
2010-07-02,8,Friday,Jul,2010,0.6413872482507075,Summer,Afternoon,11,store,Theft,No Game
2010-07-03,13,Saturday,Jul,2010,0.6921983819615969,Summer,Night,23,street,Theft,No Game
2010-07-04,9,Sunday,Jul,2010,0.7343574791362248,Summer,Night,0,street,Theft,No Game
2010-07-05,3,Monday,Jul,2010,0.7555552102552516,Summer,Night,7,street,Theft,No Game
2010-07-06,6,Tuesday,Jul,2010,0.378722645081083,Summer,Morning,18,comm prk,Theft,Won Game
2010-07-07,7,Wednesday,Jul,2010,0.4810812792236746,Summer,Evening,19,comm prk,Theft,Won Game
2010-07-08,5,Thursday,Jul,2010,0.6313522795024926,Summer,Morning,8,house,Theft,Won Game
2010-07-09,4,Friday,Jul,2010,0.5946151673757462,Summer,Night,0,street,Theft,Lost Game
2010-07-10,8,Saturday,Jul,2010,0.7363242763656614,Summer,Night,23,street,Theft,Won Game
2010-07-11,3,Sunday,Jul,2010,0.5899883438494047,Summer,Night,1,bar_nc,Theft,Lost Game
2010-07-12,6,Monday,Jul,2010,0.7343574791362248,Summer,Night,3,comm prk,Theft,No Game
2010-07-13,3,Tuesday,Jul,2010,0.3481242047824269,Summer,Afternoon,15,house,Theft,No Game
2010-07-14,10,Wednesday,Jul,2010,0.4782366246924469,Summer,Night,0,bar_nc prk,Theft,No Game
2010-07-15,16,Thursday,Jul,2010,0.46805031244985706,Summer,Evening,19,street,Theft,No Game
2010-07-16,13,Friday,Jul,2010,0.7186030623166324,Summer,Evening,20,house,Theft,No Game
2010-07-17,6,Saturday,Jul,2010,0.7343574791362248,Summer,Afternoon,0,street,Theft,No Game
2010-07-18,3,Sunday,Jul,2010,0.4860396710024769,Summer,Afternoon,3,comm bld,Theft,No Game
2010-07-19,7,Monday,Jul,2010,0.7056623793565813,Summer,Morning,9,street,Theft,No Game
2010-07-20,8,Tuesday,Jul,2010,0.6223341874918495,Summer,Night,0,prk,Theft,No Game
2010-07-21,3,Wednesday,Jul,2010,0.7343574791362248,Summer,Afternoon,9,unk,Theft,No Game
2010-07-22,7,Thursday,Jul,2010,0.5457920274663248,Summer,Night,0,unk,Theft,No Game
2010-07-23,8,Friday,Jul,2010,0.4153912202784691,Summer,Night,0,bar_nc,Theft,Lost Game
2010-07-24,7,Saturday,Jul,2010,0.6488178933710741,Summer,Afternoon,12,comm prk,Theft,Lost Game
2010-07-25,6,Sunday,Jul,2010,0.4235639692503429,Summer,Night,0,apartment prk,Theft,Won Game
2010-07-26,6,Monday,Jul,2010,0.68995882340815,Summer,Afternoon,0,comm bld,Theft,Lost Game
2010-07-27,5,Tuesday,Jul,2010,0.2305145274476088,Summer,Afternoon,0,street,Theft,Won Game
2010-07-28,7,Wednesday,Jul,2010,0.4800083701713604,Summer,Afternoon,14,comm bld,Theft,Won Game
2010-07-29,13,Thursday,Jul,2010,0.5582825938096311,Summer,Morning,8,unk,Theft,No Game
2010-07-30,15,Friday,Jul,2010,0.5927709164611827,Summer,Evening,17,comm prk,Theft,Won Game
2010-07-31,8,Saturday,Jul,2010,0.76340268306561,Summer,Evening,0,bar_nc,Theft,Won Game
2010-08-01,7,Sunday,Aug,2010,0.7343574791362248,Summer,Night,1,house,Theft,Won Game
2010-08-02,8,Monday,Aug,2010,0.7343574791362248,Summer,Morning,8,unk,Theft,No Game
2010-08-03,3,Tuesday,Aug,2010,0.6447496832538739,Summer,Evening,0,bus_rail,Theft,No Game
2010-08-04,4,Wednesday,Aug,2010,0.3994521399685624,Summer,Evening,16,comm prk,Theft,No Game
2010-08-05,4,Thursday,Aug,2010,0.826896504441603,Summer,Afternoon,11,comm prk,Theft,No Game
2010-08-06,8,Friday,Aug,2010,0.6100581563153877,Summer,Morning,8,street,Theft,No Game
2010-08-07,5,Saturday,Aug,2010,0.7343574791362248,Summer,Night,1,street,Aggravated Assault,No Game
2010-08-08,9,Sunday,Aug,2010,0.5300900100181167,Summer,Evening,20,street,Theft,No Game
2010-08-09,10,Monday,Aug,2010,0.7453026567418854,Summer,Evening,19,apartment prk,Theft,Won Game
2010-08-10,4,Tuesday,Aug,2010,0.44598396218926145,Summer,Night,2,street,Theft,Lost Game
2010-08-11,6,Wednesday,Aug,2010,0.4786463036503065,Summer,Night,0,street,Theft,Lost Game
2010-08-12,3,Thursday,Aug,2010,0.7005270258303989,Summer,Afternoon,5,constr,Auto Theft,No Game
2010-08-13,9,Friday,Aug,2010,0.3322616690319995,Summer,Night,0,street,Theft,Won Game
2010-08-14,9,Saturday,Aug,2010,0.40088473778937145,Summer,Night,1,street,Theft,Won Game
2010-08-15,8,Sunday,Aug,2010,0.5434362107112808,Summer,Evening,18,street,Theft,Won Game
2010-08-16,5,Monday,Aug,2010,0.7343574791362248,Summer,Night,0,street,Theft,Lost Game
2010-08-17,5,Tuesday,Aug,2010,0.5033271483854826,Summer,Evening,18,comm prk,Theft,Won Game
2010-08-18,13,Wednesday,Aug,2010,0.5204767846783865,Summer,Evening,20,apartment prk,Theft,Lost Game
2010-08-19,8,Thursday,Aug,2010,0.6197549610035933,Summer,Evening,20,street,Theft,Won Game
2010-08-20,12,Friday,Aug,2010,0.6273788178065154,Summer,Night,22,driveway,Theft,No Game
2010-08-21,11,Saturday,Aug,2010,0.6075313902499951,Summer,Night,19,street,Theft,No Game
2010-08-22,4,Sunday,Aug,2010,0.47625189549468583,Summer,Night,5,hotel,Theft,No Game
2010-08-23,3,Monday,Aug,2010,0.3572382900770748,Summer,Afternoon,5,store,Theft,No Game
2010-08-24,4,Tuesday,Aug,2010,0.5087112137106613,Summer,Morning,8,apartment,Theft,No Game
2010-08-25,3,Wednesday,Aug,2010,0.6134572089452623,Summer,Evening,18,comm prk,Theft,No Game
2010-08-26,2,Thursday,Aug,2010,0.7385699161238599,Summer,Afternoon,11,comm prk,Theft,No Game
2010-08-27,6,Friday,Aug,2010,0.8074850180821539,Summer,Evening,18,constr,Burglary,No Game
2010-08-28,8,Saturday,Aug,2010,0.6962252016002621,Summer,Night,3,street,Theft,No Game
2010-08-29,2,Sunday,Aug,2010,0.7240182635697767,Summer,Afternoon,14,rental storage facility,Theft,No Game
2010-08-30,8,Monday,Aug,2010,0.5971535967604119,Summer,Afternoon,9,comm prk,Theft,Won Game
2010-08-31,1,Tuesday,Aug,2010,0.9319561886030462,Summer,Evening,20,street,Theft,Won Game
2010-09-01,6,Wednesday,Sep,2010,0.795202044494631,Autumn,Afternoon,12,apartment prk,Theft,Won Game
2010-09-02,2,Thursday,Sep,2010,0.7377865490161317,Autumn,Evening,11,libraries,Burglary,No Game
2010-09-03,12,Friday,Sep,2010,0.5589298082227372,Autumn,Night,0,street,Theft,No Game
2010-09-04,3,Saturday,Sep,2010,0.4033805540792614,Autumn,Afternoon,9,bar_nc prk,Theft,No Game
2010-09-05,6,Sunday,Sep,2010,0.6190573931428076,Autumn,Evening,18,street,Theft,No Game
2010-09-06,12,Monday,Sep,2010,0.4848642785005177,Autumn,Night,0,street,Theft,No Game
2010-09-07,9,Tuesday,Sep,2010,0.7897202762231393,Autumn,Morning,8,comm prk,Theft,No Game
2010-09-08,9,Wednesday,Sep,2010,0.7343574791362248,Autumn,Evening,12,unk,Theft,No Game
2010-09-09,3,Thursday,Sep,2010,0.6649216667660918,Autumn,Afternoon,10,libraries,Theft,Won Game
2010-09-10,14,Friday,Sep,2010,0.4786463036503065,Autumn,Night,22,street,Theft,Lost Game
2010-09-11,6,Saturday,Sep,2010,0.351332682903279,Autumn,Afternoon,0,bar_nc,Theft,Lost Game
2010-09-12,4,Sunday,Sep,2010,0.6039870855571059,Autumn,Night,1,apartment,Burglary,Won Game
2010-09-13,11,Monday,Sep,2010,0.4231959226904257,Autumn,Night,18,comm prk,Theft,Won Game
2010-09-14,5,Tuesday,Sep,2010,0.4133216207282164,Autumn,Night,0,comm prk,Theft,Won Game
2010-09-15,5,Wednesday,Sep,2010,0.35583462072050115,Autumn,Afternoon,12,prk,Theft,Lost Game
2010-09-16,7,Thursday,Sep,2010,0.8331958938575289,Autumn,Afternoon,13,comm prk,Theft,No Game
2010-09-17,20,Friday,Sep,2010,0.5041895642111303,Autumn,Evening,18,comm prk,Theft,Won Game
2010-09-18,7,Saturday,Sep,2010,0.4848642785005177,Autumn,Afternoon,13,prk,Theft,Lost Game
2010-09-19,7,Sunday,Sep,2010,0.6830421928410394,Autumn,Afternoon,4,street,Theft,Won Game
2010-09-20,6,Monday,Sep,2010,0.6617753307320448,Autumn,Morning,8,apartment prk,Theft,No Game
2010-09-21,6,Tuesday,Sep,2010,0.3696838769422862,Autumn,Afternoon,11,comm prk,Theft,No Game
2010-09-22,9,Wednesday,Sep,2010,0.4889642530614232,Autumn,Evening,20,street,Auto Theft,No Game
2010-09-23,9,Thursday,Sep,2010,0.6488178933710741,Autumn,Afternoon,15,street,Theft,No Game
