date,OffenseType,Premise,hour,weekday,month,year,dist_stadium,game
2010-01-06,Theft,apartment prk,17,Wednesday,Jan,2010,0.9577680988046986,No Game
2010-01-06,Theft,comm prk,22,Wednesday,Jan,2010,0.4606132977222973,No Game
2010-01-06,Theft,driveway,0,Wednesday,Jan,2010,0.8472176223021747,No Game
2010-01-07,Theft,comm prk,8,Thursday,Jan,2010,0.7258631659647072,No Game
2010-01-07,Theft,office bld,9,Thursday,Jan,2010,1.0395580891016332,No Game
2010-01-07,Theft,gym,12,Thursday,Jan,2010,1.1719162524335631,No Game
2010-01-07,Theft,comm prk,14,Thursday,Jan,2010,1.2034754338469833,No Game
2010-01-07,Theft,comm prk,15,Thursday,Jan,2010,0.9208341055161964,No Game
2010-01-07,Theft,store,16,Thursday,Jan,2010,0.8763871001139557,No Game
2010-01-07,Theft,gym,17,Thursday,Jan,2010,1.1719162524335631,No Game
2010-01-07,Auto Theft,street,21,Thursday,Jan,2010,0.6991918048581849,No Game
2010-01-07,Robbery,street,17,Thursday,Jan,2010,2.052944684996327,No Game
2010-01-07,Theft,street,21,Thursday,Jan,2010,0.1764647477586525,No Game
2010-01-08,Auto Theft,comm prk,10,Friday,Jan,2010,0.9051009346473048,No Game
2010-01-08,Theft,street,11,Friday,Jan,2010,0.8211095698849666,No Game
2010-01-08,Theft,office bld,18,Friday,Jan,2010,1.21071973204882,No Game
2010-01-08,Theft,street,23,Friday,Jan,2010,0.9252271045108432,No Game
2010-01-08,Theft,store,18,Friday,Jan,2010,0.8476127660505035,No Game
2010-01-08,Theft,prk,8,Friday,Jan,2010,0.6737905947004781,No Game
2010-01-08,Theft,street,16,Friday,Jan,2010,0.08604561953918878,No Game
2010-01-08,Theft,bar_nc prk,23,Friday,Jan,2010,0.2566334133568573,No Game
2010-01-08,Theft,bar_nc prk,23,Friday,Jan,2010,0.23792809366585296,No Game
2010-01-08,Theft,bar_nc prk,23,Friday,Jan,2010,0.2566334133568573,No Game
2010-01-08,Theft,bar_nc prk,23,Friday,Jan,2010,0.23792809366585296,No Game
2010-01-09,Theft,bar_nc,0,Saturday,Jan,2010,0.9474493760851808,No Game
2010-01-09,Theft,bar_nc,0,Saturday,Jan,2010,0.8978007737262763,No Game
2010-01-09,Theft,bar_nc,1,Saturday,Jan,2010,0.9960395109461896,No Game
2010-01-09,Auto Theft,street,9,Saturday,Jan,2010,0.7000773971911779,No Game
2010-01-09,Theft,comm prk,15,Saturday,Jan,2010,0.9334443673413866,No Game
2010-01-09,Theft,bar_nc,17,Saturday,Jan,2010,2.3357229177973924,No Game
2010-01-09,Theft,street,18,Saturday,Jan,2010,1.0313415411689957,No Game
2010-01-09,Auto Theft,comm prk,19,Saturday,Jan,2010,0.6561375192518404,No Game
2010-01-09,Theft,unk,22,Saturday,Jan,2010,0.9474493760851808,No Game
2010-01-09,Aggravated Assault,street,22,Saturday,Jan,2010,1.2659232259014028,No Game
2010-01-09,Theft,street,5,Saturday,Jan,2010,1.2449052732828612,No Game
2010-01-09,Burglary,house,13,Saturday,Jan,2010,1.9703378228133397,No Game
2010-01-09,Burglary,house,13,Saturday,Jan,2010,1.9703378228133397,No Game
2010-01-09,Burglary,store,0,Saturday,Jan,2010,0.42482523049738896,No Game
2010-01-09,Theft,comm prk,1,Saturday,Jan,2010,0.567545451039297,No Game
2010-01-10,Theft,unk,0,Sunday,Jan,2010,0.9474493760851808,No Game
2010-01-10,Theft,parks,12,Sunday,Jan,2010,0.4931826309569829,No Game
2010-01-10,Theft,street,13,Sunday,Jan,2010,0.8295851886953134,No Game
2010-01-10,Aggravated Assault,hospital,15,Sunday,Jan,2010,0.8507166082154508,No Game
2010-01-10,Theft,street,16,Sunday,Jan,2010,0.9538355499454244,No Game
2010-01-10,Theft,bar_nc prk,22,Sunday,Jan,2010,0.983414832712135,No Game
2010-01-10,Theft,comm prk,22,Sunday,Jan,2010,0.8021791730171748,No Game
2010-01-10,Theft,unk,23,Sunday,Jan,2010,1.0855367158701859,No Game
2010-01-10,Auto Theft,unk,2,Sunday,Jan,2010,1.6176237476039996,No Game
2010-01-10,Theft,street,22,Sunday,Jan,2010,1.9873256529944057,No Game
2010-01-10,Theft,driveway,22,Sunday,Jan,2010,1.9114619253702367,No Game
2010-01-11,Theft,store,0,Monday,Jan,2010,0.9474493760851808,No Game
2010-01-11,Auto Theft,street,10,Monday,Jan,2010,0.607117100291923,No Game
2010-01-11,Theft,comm prk,16,Monday,Jan,2010,0.9094698218263616,No Game
2010-01-11,Theft,comm prk,17,Monday,Jan,2010,1.1039037553626772,No Game
2010-01-11,Theft,street,17,Monday,Jan,2010,0.9474493760851808,No Game
2010-01-11,Theft,comm prk,21,Monday,Jan,2010,1.2376818804274654,No Game
2010-01-11,Aggravated Assault,bus_rail,22,Monday,Jan,2010,0.976538982146216,No Game
2010-01-11,Auto Theft,unk,18,Monday,Jan,2010,1.157214403816316,No Game
2010-01-11,Theft,house,20,Monday,Jan,2010,1.0361742210430689,No Game
2010-01-11,Theft,rest prk,23,Monday,Jan,2010,0.23792809366585296,No Game
2010-01-12,Theft,comm bld,12,Tuesday,Jan,2010,0.9406686305023352,No Game
2010-01-12,Theft,street,18,Tuesday,Jan,2010,0.8021791730171748,No Game
2010-01-12,Theft,street,22,Tuesday,Jan,2010,0.8454681543434716,No Game
2010-01-12,Theft,comm prk,22,Tuesday,Jan,2010,0.8460398036530359,No Game
2010-01-12,Robbery,store,23,Tuesday,Jan,2010,1.2432463261627882,No Game
2010-01-12,Burglary,house,12,Tuesday,Jan,2010,0.5365971767413964,No Game
2010-01-13,Theft,bus_rail,0,Wednesday,Jan,2010,0.5401315120272664,No Game
2010-01-13,Auto Theft,store prk,15,Wednesday,Jan,2010,0.9474493760851808,No Game
2010-01-13,Theft,theatres dinner theaters auditor.,18,Wednesday,Jan,2010,1.0188118306241505,No Game
2010-01-13,Theft,prk,19,Wednesday,Jan,2010,1.2376818804274654,No Game
2010-01-13,Theft,bus_rail,22,Wednesday,Jan,2010,0.7170290403845823,No Game
2010-01-13,Robbery,check cashing places,10,Wednesday,Jan,2010,2.49720071309889,No Game
2010-01-13,Theft,apartment,11,Wednesday,Jan,2010,0.6584811605682221,No Game
2010-01-13,Theft,comm prk,22,Wednesday,Jan,2010,0.6711636797406799,No Game
2010-01-13,Theft,comm bld,14,Wednesday,Jan,2010,0.2442804968557498,No Game
2010-01-13,Robbery,street,22,Wednesday,Jan,2010,3.1310835312300425,No Game
2010-01-14,Theft,comm prk,9,Thursday,Jan,2010,0.7015292820615866,No Game
2010-01-14,Theft,comm prk,12,Thursday,Jan,2010,0.9208341055161964,No Game
2010-01-14,Theft,store,13,Thursday,Jan,2010,0.8763871001139557,No Game
2010-01-14,Theft,hotel prk,18,Thursday,Jan,2010,0.4858495059860893,No Game
2010-01-15,Theft,unk,0,Friday,Jan,2010,0.9474493760851808,No Game
2010-01-15,Theft,unk,0,Friday,Jan,2010,0.9474493760851808,No Game
2010-01-15,Theft,prk,8,Friday,Jan,2010,0.9334443673413866,No Game
2010-01-15,Theft,comm prk,9,Friday,Jan,2010,0.7015292820615866,No Game
2010-01-15,Theft,comm prk,10,Friday,Jan,2010,0.4817279451916935,No Game
2010-01-15,Theft,store,15,Friday,Jan,2010,0.8763871001139557,No Game
2010-01-15,Burglary,hospital,16,Friday,Jan,2010,0.8914489283378114,No Game
2010-01-15,Theft,comm prk,17,Friday,Jan,2010,0.9334443673413866,No Game
2010-01-15,Theft,office bld,18,Friday,Jan,2010,1.0254920949346518,No Game
2010-01-15,Theft,apartment prk,18,Friday,Jan,2010,0.9252271045108432,No Game
2010-01-15,Theft,street,22,Friday,Jan,2010,0.9722314680164056,No Game
2010-01-15,Theft,apartment,1,Friday,Jan,2010,2.2280297848981943,No Game
2010-01-15,Auto Theft,driveway,17,Friday,Jan,2010,1.656919699027238,No Game
2010-01-15,Theft,apartment prk,22,Friday,Jan,2010,0.7387059537368563,No Game
2010-01-15,Theft,unk,14,Friday,Jan,2010,0.7650191054121794,No Game
2010-01-16,Theft,street,3,Saturday,Jan,2010,0.8530013526503847,No Game
2010-01-16,Theft,prk,11,Saturday,Jan,2010,0.3172072601873884,No Game
2010-01-16,Theft,comm prk,15,Saturday,Jan,2010,1.2376818804274654,No Game
2010-01-16,Theft,bar_nc,22,Saturday,Jan,2010,0.6917281749926582,No Game
2010-01-16,Theft,bar_nc prk,23,Saturday,Jan,2010,0.9474493760851808,No Game
2010-01-16,Aggravated Assault,house,20,Saturday,Jan,2010,1.4694122416262918,No Game
2010-01-16,Theft,highway freeway,22,Saturday,Jan,2010,0.7484543841354909,No Game
2010-01-16,Theft,apartment prk,20,Saturday,Jan,2010,2.9122327652538558,No Game
2010-01-16,Burglary,store,21,Saturday,Jan,2010,0.6827999295767578,No Game
2010-01-17,Theft,bar_nc,0,Sunday,Jan,2010,0.8530013526503847,No Game
2010-01-17,Burglary,store,5,Sunday,Jan,2010,0.7801821284000205,No Game
2010-01-17,Auto Theft,comm prk,6,Sunday,Jan,2010,0.7867102748909731,No Game
2010-01-17,Theft,prk,12,Sunday,Jan,2010,0.7117194966766897,No Game
2010-01-17,Theft,street,13,Sunday,Jan,2010,0.7117194966766897,No Game
2010-01-17,Theft,comm prk,18,Sunday,Jan,2010,0.7015292820615866,No Game
2010-01-17,Aggravated Assault,street,1,Sunday,Jan,2010,1.4463322417879845,No Game
2010-01-17,Burglary,apartment,23,Sunday,Jan,2010,0.7387059537368563,No Game
2010-01-17,Theft,apartment,12,Sunday,Jan,2010,0.2957864078169314,No Game
2010-01-18,Theft,unk,0,Monday,Jan,2010,1.0188118306241505,No Game
2010-01-18,Theft,comm prk,7,Monday,Jan,2010,0.9208341055161964,No Game
2010-01-18,Theft,comm prk,13,Monday,Jan,2010,0.7979574673463915,No Game
2010-01-18,Theft,street,15,Monday,Jan,2010,0.8382028382700564,No Game
2010-01-18,Theft,street,16,Monday,Jan,2010,0.8116083744896129,No Game
2010-01-18,Theft,comm prk,18,Monday,Jan,2010,0.7573534893104548,No Game
2010-01-18,Robbery,street,21,Monday,Jan,2010,1.3649118347357556,No Game
2010-01-18,Theft,hotel prk,22,Monday,Jan,2010,0.6991918048581849,No Game
2010-01-18,Robbery,street,1,Monday,Jan,2010,1.5094158145341043,No Game
2010-01-18,Aggravated Assault,street,10,Monday,Jan,2010,0.8936772103128887,No Game
2010-01-18,Theft,prk,10,Monday,Jan,2010,0.4522369300607576,No Game
2010-01-19,Auto Theft,prk,16,Tuesday,Jan,2010,0.9474493760851808,No Game
2010-01-19,Theft,comm prk,17,Tuesday,Jan,2010,1.1604654928474765,No Game
2010-01-19,Theft,street,23,Tuesday,Jan,2010,0.8239234584475028,No Game
2010-01-19,Theft,street,0,Tuesday,Jan,2010,0.6274122664858788,No Game
2010-01-19,Aggravated Assault,house,17,Tuesday,Jan,2010,3.570309343723721,No Game
2010-01-20,Robbery,parks,2,Wednesday,Jan,2010,0.7433328496685419,No Game
2010-01-20,Theft,bar_nc,10,Wednesday,Jan,2010,0.8968336976179015,No Game
2010-01-20,Theft,prk,17,Wednesday,Jan,2010,0.7000773971911779,No Game
2010-01-20,Theft,office bld,18,Wednesday,Jan,2010,0.7867102748909731,No Game
2010-01-20,Theft,store,19,Wednesday,Jan,2010,0.6475917972570437,No Game
2010-01-20,Auto Theft,street,1,Wednesday,Jan,2010,0.1281196075223915,No Game
2010-01-21,Auto Theft,unk,0,Thursday,Jan,2010,0.9474493760851808,No Game
2010-01-21,Theft,high rise,8,Thursday,Jan,2010,0.9577680988046986,No Game
2010-01-21,Aggravated Assault,bus_rail,9,Thursday,Jan,2010,1.0641969738455437,No Game
2010-01-21,Theft,comm prk,10,Thursday,Jan,2010,0.9208341055161964,No Game
2010-01-21,Theft,public bld,13,Thursday,Jan,2010,0.7638111360249702,No Game
2010-01-21,Theft,street,14,Thursday,Jan,2010,1.4165473692368007,No Game
2010-01-21,Theft,store,14,Thursday,Jan,2010,0.8763871001139557,No Game
2010-01-21,Theft,prk,16,Thursday,Jan,2010,1.1551568659467917,No Game
2010-01-21,Theft,comm prk,21,Thursday,Jan,2010,1.2684775060915991,No Game
2010-01-21,Burglary,house,5,Thursday,Jan,2010,1.313866602560091,No Game
2010-01-21,Burglary,apartment,22,Thursday,Jan,2010,0.7387059537368563,No Game
2010-01-22,Theft,street,2,Friday,Jan,2010,0.9399559207340707,No Game
2010-01-22,Theft,office bld,9,Friday,Jan,2010,0.8864895083142149,No Game
2010-01-22,Theft,unk,13,Friday,Jan,2010,0.8166874335688056,No Game
2010-01-22,Theft,comm prk,15,Friday,Jan,2010,0.9208341055161964,No Game
2010-01-22,Burglary,office bld,16,Friday,Jan,2010,0.9454093960585196,No Game
2010-01-22,Theft,street,17,Friday,Jan,2010,0.8638053721505078,No Game
2010-01-22,Theft,rest,19,Friday,Jan,2010,0.8239234584475028,No Game
2010-01-22,Theft,hotel,23,Friday,Jan,2010,0.6215367080350866,No Game
2010-01-22,Theft,unk,12,Friday,Jan,2010,1.189534953654462,No Game
2010-01-22,Auto Theft,apartment prk,19,Friday,Jan,2010,3.2298412217755965,No Game
2010-01-22,Theft,comm prk,23,Friday,Jan,2010,0.4606132977222973,No Game
2010-01-23,Theft,hospital,0,Saturday,Jan,2010,0.8562448896160098,No Game
2010-01-23,Theft,unk,9,Saturday,Jan,2010,0.9474493760851808,No Game
2010-01-23,Theft,comm prk,9,Saturday,Jan,2010,1.2352664638412432,No Game
2010-01-23,Theft,train terminal,14,Saturday,Jan,2010,0.8624537733764092,No Game
2010-01-23,Robbery,bus_rail,23,Saturday,Jan,2010,1.0152848249470916,No Game
2010-01-23,Theft,rest prk,23,Saturday,Jan,2010,0.9070537903754464,No Game
2010-01-23,Theft,apartment prk,0,Saturday,Jan,2010,2.016671900480234,No Game
2010-01-23,Burglary,apartment,17,Saturday,Jan,2010,0.7387059537368563,No Game
2010-01-23,Theft,house,21,Saturday,Jan,2010,1.8499171848189744,No Game
2010-01-23,Theft,house,22,Saturday,Jan,2010,0.8703687426331791,No Game
2010-01-23,Theft,bar_nc prk,0,Saturday,Jan,2010,0.4089865326178473,No Game
2010-01-23,Theft,house,23,Saturday,Jan,2010,0.18586519785490854,No Game
2010-01-24,Robbery,bar_nc prk,2,Sunday,Jan,2010,1.1228721961343069,No Game
2010-01-24,Auto Theft,street,3,Sunday,Jan,2010,0.5932592465477696,No Game
2010-01-24,Auto Theft,street,7,Sunday,Jan,2010,0.9782518863430156,No Game
2010-01-24,Theft,store,15,Sunday,Jan,2010,0.9474493760851808,No Game
2010-01-24,Theft,stadium,17,Sunday,Jan,2010,0.4456743657615297,No Game
2010-01-24,Theft,theatres dinner theaters auditor.,22,Sunday,Jan,2010,1.2376818804274654,No Game
2010-01-24,Aggravated Assault,house,12,Sunday,Jan,2010,1.6102243600749455,No Game
2010-01-24,Theft,bar_nc prk,3,Sunday,Jan,2010,0.4089865326178473,No Game
2010-01-24,Aggravated Assault,house,21,Sunday,Jan,2010,1.0263812206958691,No Game
2010-01-24,Aggravated Assault,house,21,Sunday,Jan,2010,1.0263812206958691,No Game
2010-01-24,Aggravated Assault,house,21,Sunday,Jan,2010,1.0263812206958691,No Game
2010-01-24,Aggravated Assault,house,21,Sunday,Jan,2010,1.0263812206958691,No Game
2010-01-24,Theft,street,23,Sunday,Jan,2010,0.3787085428483693,No Game
2010-01-25,Theft,hotel,0,Monday,Jan,2010,0.9474493760851808,No Game
2010-01-25,Theft,street,0,Monday,Jan,2010,2.7378116059301325,No Game
2010-01-25,Theft,bus_rail,6,Monday,Jan,2010,0.8530013526503847,No Game
2010-01-25,Theft,gym,11,Monday,Jan,2010,1.1719162524335631,No Game
2010-01-25,Theft,unk,12,Monday,Jan,2010,0.8807606935434052,No Game
2010-01-25,Theft,street,19,Monday,Jan,2010,0.7000773971911779,No Game
2010-01-25,Aggravated Assault,store,19,Monday,Jan,2010,1.21071973204882,No Game
2010-01-25,Theft,stadium,22,Monday,Jan,2010,0.574682953508235,No Game
2010-01-25,Theft,apartment prk,1,Monday,Jan,2010,0.7387059537368563,No Game
2010-01-26,Theft,prk,9,Tuesday,Jan,2010,0.5539386020000395,No Game
2010-01-26,Theft,prk,9,Tuesday,Jan,2010,0.607117100291923,No Game
2010-01-26,Theft,store,10,Tuesday,Jan,2010,1.1052054833464284,No Game
2010-01-26,Theft,store,13,Tuesday,Jan,2010,0.8763871001139557,No Game
2010-01-26,Theft,street,15,Tuesday,Jan,2010,1.0320472582529234,No Game
2010-01-26,Theft,prk,17,Tuesday,Jan,2010,0.9577680988046986,No Game
2010-01-26,Theft,prk,17,Tuesday,Jan,2010,0.9577680988046986,No Game
2010-01-26,Theft,apartment prk,22,Tuesday,Jan,2010,2.7273985767978197,No Game
2010-01-26,Aggravated Assault,apartment,0,Tuesday,Jan,2010,0.7387059537368563,No Game
2010-01-26,Theft,high school,3,Tuesday,Jan,2010,0.9597928895568576,No Game
2010-01-26,Burglary,house,11,Tuesday,Jan,2010,1.6665413471214905,No Game
2010-01-26,Theft,constr,17,Tuesday,Jan,2010,3.2298412217755965,No Game
2010-01-26,Theft,unk,19,Tuesday,Jan,2010,0.18297832439643646,No Game
