date,OffenseType,Premise,hour,weekday,month,year,dist_stadium,game
2010-01-15,Theft,hospital,16,Friday,Jan,2010,0.6484103824059998,No Game
2010-01-15,Theft,office bld,17,Friday,Jan,2010,0.694156752433725,No Game
2010-01-15,Auto Theft,prk,19,Friday,Jan,2010,1.94490418980852,No Game
2010-01-16,Theft,hotel prk,0,Saturday,Jan,2010,1.2045832152566018,No Game
2010-01-16,Theft,store,13,Saturday,Jan,2010,1.5047738063494531,No Game
2010-01-16,Theft,street,0,Saturday,Jan,2010,2.453661162558844,No Game
2010-01-16,Robbery,bar_nc prk,0,Saturday,Jan,2010,1.6444792541003004,No Game
2010-01-16,Aggravated Assault,highway freeway,2,Saturday,Jan,2010,9.276321911215963,No Game
2010-01-16,Robbery,rest prk,22,Saturday,Jan,2010,2.201793589822119,No Game
2010-01-17,Theft,store,9,Sunday,Jan,2010,0.5125165477018648,No Game
2010-01-17,Theft,store,12,Sunday,Jan,2010,0.5125165477018648,No Game
2010-01-17,Theft,store,12,Sunday,Jan,2010,0.5125165477018648,No Game
2010-01-17,Theft,gym,12,Sunday,Jan,2010,0.5125165477018648,No Game
2010-01-17,Theft,gym,12,Sunday,Jan,2010,0.5125165477018648,No Game
2010-01-17,Theft,street,12,Sunday,Jan,2010,1.638355013121212,No Game
2010-01-17,Theft,hospital,15,Sunday,Jan,2010,0.8272946880863729,No Game
2010-01-18,Burglary,comm bld,8,Monday,Jan,2010,3.3385713662140915,No Game
2010-01-18,Theft,street,20,Monday,Jan,2010,0.6175554779005381,No Game
2010-01-18,Theft,apartment,22,Monday,Jan,2010,0.8444164469000569,No Game
2010-01-18,Theft,driveway,23,Monday,Jan,2010,1.0792643033231792,No Game
2010-01-18,Theft,store,19,Monday,Jan,2010,1.5862249017438643,No Game
2010-01-18,Theft,street,23,Monday,Jan,2010,1.7492908293295528,No Game
2010-01-19,Theft,comm prk,17,Tuesday,Jan,2010,0.6538783174290022,No Game
2010-01-19,Burglary,apartment,8,Tuesday,Jan,2010,1.9023684114468675,No Game
2010-01-19,Theft,street,10,Tuesday,Jan,2010,2.453661162558844,No Game
2010-01-19,Theft,store,17,Tuesday,Jan,2010,1.8810712903582376,No Game
2010-01-19,Robbery,street,20,Tuesday,Jan,2010,0.7906544427641832,No Game
2010-01-19,Robbery,parks,21,Tuesday,Jan,2010,1.6699785513598469,No Game
2010-01-20,Theft,prk,12,Wednesday,Jan,2010,0.8444164469000569,No Game
2010-01-20,Theft,prk,12,Wednesday,Jan,2010,0.3730624647614593,No Game
2010-01-20,Burglary,house,12,Wednesday,Jan,2010,0.8444164469000569,No Game
2010-01-20,Burglary,house,12,Wednesday,Jan,2010,0.3730624647614593,No Game
2010-01-20,Burglary,unk,17,Wednesday,Jan,2010,0.6858457634493503,No Game
2010-01-20,Burglary,house,7,Wednesday,Jan,2010,1.926418242057304,No Game
2010-01-20,Robbery,prk,12,Wednesday,Jan,2010,1.390139328201333,No Game
2010-01-20,Theft,driveway,21,Wednesday,Jan,2010,2.0127638551694758,No Game
2010-01-20,Theft,store,22,Wednesday,Jan,2010,1.8810712903582376,No Game
2010-01-21,Burglary,house,11,Thursday,Jan,2010,0.7078872353136613,No Game
2010-01-21,Theft,hotel,16,Thursday,Jan,2010,1.2045832152566018,No Game
2010-01-21,Theft,college,0,Thursday,Jan,2010,0.6764461010770623,No Game
2010-01-21,Theft,hospital,6,Thursday,Jan,2010,0.8272946880863729,No Game
2010-01-21,Theft,hospital,6,Thursday,Jan,2010,0.6484103824059998,No Game
2010-01-21,Theft,street,7,Thursday,Jan,2010,1.8734687211174847,No Game
2010-01-21,Rape,house,18,Thursday,Jan,2010,0.9435017033573864,No Game
2010-01-21,Theft,house,20,Thursday,Jan,2010,1.7880682649239366,No Game
2010-01-21,Auto Theft,apartment prk,22,Thursday,Jan,2010,1.5051918722351665,No Game
2010-01-22,Robbery,rest,6,Friday,Jan,2010,1.8024932672104024,No Game
2010-01-22,Theft,hospital,0,Friday,Jan,2010,0.6484103824059998,No Game
2010-01-22,Aggravated Assault,unk,0,Friday,Jan,2010,8.493248361406106,No Game
2010-01-22,Theft,hospital,5,Friday,Jan,2010,0.6764461010770623,No Game
2010-01-22,Burglary,apartment,7,Friday,Jan,2010,1.6932577007024925,No Game
2010-01-22,Theft,physician's office,7,Friday,Jan,2010,1.624703549671067,No Game
2010-01-22,Theft,prk,7,Friday,Jan,2010,1.40329116126033,No Game
2010-01-22,Theft,prk,8,Friday,Jan,2010,1.2856884944840876,No Game
2010-01-22,Theft,gym,11,Friday,Jan,2010,1.6468931778625926,No Game
2010-01-22,Theft,hospital,14,Friday,Jan,2010,0.6764461010770623,No Game
2010-01-22,Theft,unk,21,Friday,Jan,2010,0.8708819225908483,No Game
2010-01-23,Burglary,hospital,14,Saturday,Jan,2010,0.6484103824059998,No Game
2010-01-23,Theft,street,19,Saturday,Jan,2010,1.4650991975007484,No Game
2010-01-23,Theft,driveway,20,Saturday,Jan,2010,2.0127638551694758,No Game
2010-01-23,Theft,street,21,Saturday,Jan,2010,2.453661162558844,No Game
2010-01-24,Burglary,house,7,Sunday,Jan,2010,0.9521252869059129,No Game
2010-01-24,Theft,rest prk,17,Sunday,Jan,2010,2.9976849851509364,No Game
2010-01-24,Theft,store prk,21,Sunday,Jan,2010,0.7940129075892636,No Game
2010-01-24,Theft,store prk,21,Sunday,Jan,2010,13.259310783323354,No Game
2010-01-24,Theft,street,21,Sunday,Jan,2010,0.7940129075892636,No Game
2010-01-24,Theft,street,21,Sunday,Jan,2010,13.259310783323354,No Game
2010-01-24,Theft,store,2,Sunday,Jan,2010,1.5862249017438643,No Game
