Date,Beat,BlockRange,StreetName,OffenseType,Premise,NumOffenses,Hour,day,weekday,month,year
2010-02-08,10H70,0-99,hermann park,Theft,apartment parking lot,1.0,19.0,8,Monday,Feb,2010
2010-02-09,10H70,6600-6699,fannin,Theft,hospital,1.0,16.0,9,Tuesday,Feb,2010
2010-02-09,10H70,1800-1899,ewing,Burglary,apartment,1.0,16.0,9,Tuesday,Feb,2010
2010-02-09,10H70,1400-1499,ruth,Theft,road/street/sidewalk,1.0,8.0,9,Tuesday,Feb,2010
2010-02-10,10H70,1200-1299,hermann,Theft,commercial parking lot/garage,1.0,9.0,10,Wednesday,Feb,2010
2010-02-10,10H70,5600-5699,almeda,Theft,physician's office,1.0,5.0,10,Wednesday,Feb,2010
2010-02-10,10H70,1400-1499,hermann,Theft,condominium,1.0,22.0,10,Wednesday,Feb,2010
2010-02-10,10H70,4500-4599,san jacinto,Theft,government/public building,1.0,9.0,10,Wednesday,Feb,2010
2010-02-10,10H70,2300-2399,macgregor,Theft,garage/carport,1.0,0.0,10,Wednesday,Feb,2010
2010-02-11,10H70,6400-6499,fannin,Theft,hospital,1.0,19.0,11,Thursday,Feb,2010
2010-02-11,10H70,5800-5899,caroline,Theft,other parking lot,1.0,9.0,11,Thursday,Feb,2010
2010-02-11,10H70,6600-6699,fannin,Rape,other/unknown,1.0,17.0,11,Thursday,Feb,2010
2010-02-12,10H70,2400-2499,holcombe,Theft,nursing home,1.0,14.0,12,Friday,Feb,2010
2010-02-12,10H70,5100-5199,jackson,Burglary,residence/house,1.0,18.0,12,Friday,Feb,2010
2010-02-12,10H70,6400-6499,fannin,Theft,hospital,1.0,15.0,12,Friday,Feb,2010
2010-02-12,10H70,4800-4899,chenevert,Burglary,"multi-plex hme(duplex,triplex etc)",1.0,12.0,12,Friday,Feb,2010
2010-02-12,10H70,4100-4199,almeda,Theft,other parking lot,1.0,13.0,12,Friday,Feb,2010
2010-02-12,10H70,1200-1299,hermann,Theft,physician's office,1.0,8.0,12,Friday,Feb,2010
2010-02-13,10H70,1800-1899,binz,Theft,apartment,1.0,17.0,13,Saturday,Feb,2010
2010-02-13,10H70,6600-6699,fannin,Theft,office building,1.0,12.0,13,Saturday,Feb,2010
2010-02-13,10H70,5000-5099,la branch,Burglary,condominium,1.0,21.0,13,Saturday,Feb,2010
2010-02-14,10H70,7000-7099,almeda,Theft,apartment parking lot,1.0,1.0,14,Sunday,Feb,2010
2010-02-14,10H70,1500-1599,ben taub loop,Aggravated Assault,hospital,1.0,1.0,14,Sunday,Feb,2010
2010-02-14,10H70,2300-2399,holcombe,Auto Theft,hospital parking lot,1.0,20.0,14,Sunday,Feb,2010
2010-02-15,10H70,1400-1499,wichita,Burglary,"multi-plex hme(duplex,triplex etc)",1.0,16.0,15,Monday,Feb,2010
2010-02-15,10H70,1400-1499,palm,Burglary,"multi-plex hme(duplex,triplex etc)",1.0,20.0,15,Monday,Feb,2010
2010-02-15,10H70,6100-6199,golf course,Theft,other/unknown,1.0,14.0,15,Monday,Feb,2010
2010-02-15,10H70,0-99,hermann museum,Theft,apartment,1.0,0.0,15,Monday,Feb,2010
2010-02-15,10H70,6600-6699,fannin,Theft,road/street/sidewalk,1.0,19.0,15,Monday,Feb,2010
2010-02-16,10H70,1900-1999,canterbury,Theft,driveway,1.0,20.0,16,Tuesday,Feb,2010
2010-02-16,10H70,6600-6699,fannin,Theft,hospital,1.0,14.0,16,Tuesday,Feb,2010
2010-02-16,10H70,4800-4899,la branch,Burglary,residence/house,1.0,17.0,16,Tuesday,Feb,2010
2010-02-16,10H70,6600-6699,fannin,Theft,bus stop,1.0,15.0,16,Tuesday,Feb,2010
2010-02-17,10H70,4600-4699,caroline,Burglary,misc. business (non-specific),1.0,21.0,17,Wednesday,Feb,2010
2010-02-17,10H70,6100-6199,gehring,Theft,condominium,1.0,0.0,17,Wednesday,Feb,2010
2010-02-17,10H70,6400-6499,fannin,Theft,hospital,1.0,5.0,17,Wednesday,Feb,2010
2010-02-18,10H70,1400-1499,palm,Burglary,other/unknown,1.0,18.0,18,Thursday,Feb,2010
2010-02-18,10H70,1700-1799,rosedale,Burglary,residence/house,1.0,22.0,18,Thursday,Feb,2010
2010-02-18,10H70,2400-2499,holcombe,Theft,nursing home,1.0,0.0,18,Thursday,Feb,2010
2010-02-18,10H70,6100-6199,grand,Theft,residence/house,1.0,18.0,18,Thursday,Feb,2010
2010-02-19,10H70,0-99,hermann circle,Theft,"libraries, museums",1.0,20.0,19,Friday,Feb,2010
2010-02-19,10H70,4600-4699,austin,Burglary,apartment,1.0,2.0,19,Friday,Feb,2010
2010-02-19,10H70,1600-1699,wichita,Burglary,garage/carport,1.0,16.0,19,Friday,Feb,2010
2010-02-19,10H70,0-99,hermann museum,Theft,apartment parking lot,1.0,14.0,19,Friday,Feb,2010
2010-02-19,10H70,4900-4999,la branch,Burglary,"multi-plex hme(duplex,triplex etc)",1.0,15.0,19,Friday,Feb,2010
2010-02-19,10H70,6600-6699,fannin,Theft,other parking lot,1.0,14.0,19,Friday,Feb,2010
2010-02-19,10H70,6600-6699,fannin,Theft,hospital,1.0,17.0,19,Friday,Feb,2010
2010-02-19,10H70,6600-6699,fannin,Theft,hospital,1.0,16.0,19,Friday,Feb,2010
2010-02-19,10H70,6400-6499,fannin,Theft,hospital,1.0,15.0,19,Friday,Feb,2010
2010-02-20,10H70,2700-2799,dixie,Theft,road/street/sidewalk,1.0,2.0,20,Saturday,Feb,2010
2010-02-20,10H70,6100-6199,south,Aggravated Assault,highway/freeway,1.0,23.0,20,Saturday,Feb,2010
2010-02-20,10H70,5000-5099,la branch,Burglary,apartment,1.0,22.0,20,Saturday,Feb,2010
2010-02-20,10H70,4700-4799,crawford,Theft,road/street/sidewalk,1.0,12.0,20,Saturday,Feb,2010
2010-02-20,10H70,1800-1899,ewing,Theft,apartment,1.0,0.0,20,Saturday,Feb,2010
2010-02-20,10H70,7000-7099,almeda,Theft,other/unknown,1.0,0.0,20,Saturday,Feb,2010
2010-02-21,10H70,1800-1899,ewing,Theft,apartment,1.0,11.0,21,Sunday,Feb,2010
2010-02-21,10H70,2300-2399,camden,Theft,driveway,1.0,13.0,21,Sunday,Feb,2010
2010-02-21,10H70,1900-1999,arbor,Burglary,residence/house,1.0,22.0,21,Sunday,Feb,2010
2010-02-22,10H70,1900-1999,cleburne,Theft,high school,1.0,9.0,22,Monday,Feb,2010
2010-02-22,10H70,0-99,hermann park,Theft,apartment parking lot,1.0,0.0,22,Monday,Feb,2010
2010-02-22,10H70,1900-1999,wentworth,Burglary,"multi-plex hme(duplex,triplex etc)",1.0,15.0,22,Monday,Feb,2010
2010-02-23,10H70,0-99,hermann park,Theft,apartment parking lot,1.0,17.0,23,Tuesday,Feb,2010
2010-02-23,10H70,1800-1899,palm,Theft,residence/house,1.0,6.0,23,Tuesday,Feb,2010
2010-02-23,10H70,1900-1999,cleburne,Theft,high school,1.0,14.0,23,Tuesday,Feb,2010
2010-02-23,10H70,4200-4299,crawford,Theft,driveway,1.0,6.0,23,Tuesday,Feb,2010
2010-02-23,10H70,0-99,hermann park,Theft,apartment parking lot,1.0,21.0,23,Tuesday,Feb,2010
2010-02-23,10H70,1800-1899,calumet,Theft,apartment,1.0,0.0,23,Tuesday,Feb,2010
2010-02-24,10H70,6400-6499,fannin,Theft,hospital,1.0,20.0,24,Wednesday,Feb,2010
2010-02-24,10H70,6400-6499,fannin,Theft,hospital,1.0,18.0,24,Wednesday,Feb,2010
2010-02-24,10H70,4900-4999,caroline,Theft,other/unknown,1.0,17.0,24,Wednesday,Feb,2010
2010-02-24,10H70,5100-5199,south,Robbery,road/street/sidewalk,1.0,0.0,24,Wednesday,Feb,2010
2010-02-24,10H70,0-99,hermann park,Theft,apartment parking lot,1.0,2.0,24,Wednesday,Feb,2010
2010-02-24,10H70,1600-1699,southmore,Burglary,apartment,1.0,7.0,24,Wednesday,Feb,2010
2010-02-26,10H70,6700-6799,bertner,Theft,hospital,1.0,10.0,26,Friday,Feb,2010
2010-02-26,10H70,6600-6699,fannin,Theft,hospital,1.0,19.0,26,Friday,Feb,2010
2010-02-27,10H70,7300-7399,ardmore,Theft,apartment parking lot,1.0,0.0,27,Saturday,Feb,2010
2010-02-27,10H70,6200-6299,golf course,Theft,"parks & recreation, zoo, swim pool",1.0,16.0,27,Saturday,Feb,2010
2010-02-28,10H70,7300-7399,ardmore,Auto Theft,apartment parking lot,1.0,23.0,28,Sunday,Feb,2010
2010-02-28,10H70,6900-6999,ardmore,Theft,road/street/sidewalk,1.0,22.0,28,Sunday,Feb,2010
2010-02-28,10H70,1900-1999,old spanish,Theft,grocery/supermarket,1.0,20.0,28,Sunday,Feb,2010
2010-02-28,10H70,7000-7099,almeda,Theft,apartment parking lot,1.0,1.0,28,Sunday,Feb,2010
2010-02-28,10H70,7000-7099,almeda,Auto Theft,apartment parking lot,1.0,23.0,28,Sunday,Feb,2010
2010-03-01,10H70,4500-4599,caroline,Theft,road/street/sidewalk,1.0,1.0,1,Monday,Mar,2010
2010-03-01,10H70,2300-2399,macgregor,Auto Theft,apartment parking lot,1.0,23.0,1,Monday,Mar,2010
2010-03-01,10H70,6500-6599,fannin,Theft,hospital,1.0,11.0,1,Monday,Mar,2010
2010-03-01,10H70,7000-7099,almeda,Theft,apartment parking lot,1.0,11.0,1,Monday,Mar,2010
2010-03-01,10H70,6500-6599,fannin,Theft,hospital,1.0,0.0,1,Monday,Mar,2010
2010-03-01,10H70,6600-6699,fannin,Aggravated Assault,hospital,1.0,0.0,1,Monday,Mar,2010
2010-03-02,10H70,6700-6799,bertner,Theft,hospital,1.0,0.0,2,Tuesday,Mar,2010
2010-03-02,10H70,6600-6699,fannin,Theft,hospital,1.0,7.0,2,Tuesday,Mar,2010
2010-03-02,10H70,6900-6999,burgess,Burglary,garage/carport,1.0,10.0,2,Tuesday,Mar,2010
2010-03-02,10H70,1900-1999,cleburne,Aggravated Assault,high school,1.0,13.0,2,Tuesday,Mar,2010
2010-03-02,10H70,6700-6799,bertner,Theft,hospital,1.0,17.0,2,Tuesday,Mar,2010
2010-03-03,10H70,1900-1999,cleburne,Aggravated Assault,high school,1.0,8.0,3,Wednesday,Mar,2010
2010-03-03,10H70,6400-6499,fannin,Aggravated Assault,sexually oriented club,1.0,22.0,3,Wednesday,Mar,2010
2010-03-03,10H70,4700-4799,la branch,Burglary,residence/house,1.0,20.0,3,Wednesday,Mar,2010
2010-03-03,10H70,5500-5599,chenevert,Theft,"multi-plex hme(duplex,triplex etc)",1.0,0.0,3,Wednesday,Mar,2010
2010-03-03,10H70,6900-6999,fannin,Aggravated Assault,road/street/sidewalk,1.0,19.0,3,Wednesday,Mar,2010
2010-03-03,10H70,6700-6799,fannin,Theft,hospital,1.0,11.0,3,Wednesday,Mar,2010
2010-03-04,10H70,1600-1699,calumet,Theft,driveway,1.0,3.0,4,Thursday,Mar,2010
2010-03-04,10H70,6700-6799,bertner,Theft,hospital,1.0,22.0,4,Thursday,Mar,2010
2010-03-05,10H70,6500-6599,fannin,Theft,hospital,1.0,0.0,5,Friday,Mar,2010
2010-03-05,10H70,2000-2099,wentworth,Auto Theft,driveway,1.0,20.0,5,Friday,Mar,2010
2010-03-05,10H70,6400-6499,fannin,Theft,other/unknown,1.0,10.0,5,Friday,Mar,2010
2010-03-05,10H70,4400-4499,austin,Burglary,"multi-plex hme(duplex,triplex etc)",1.0,17.0,5,Friday,Mar,2010
2010-03-05,10H70,1900-1999,old spanish,Theft,grocery/supermarket parking lot,1.0,0.0,5,Friday,Mar,2010
2010-03-05,10H70,1500-1599,binz,Theft,other/unknown,1.0,13.0,5,Friday,Mar,2010
2010-03-06,10H70,5100-5199,almeda,Theft,department/discount store,1.0,12.0,6,Saturday,Mar,2010
2010-03-06,10H70,6900-6999,yellowstone way,Burglary,garage/carport,1.0,17.0,6,Saturday,Mar,2010
2010-03-06,10H70,1200-1299,rosedale,Burglary,garage/carport,1.0,0.0,6,Saturday,Mar,2010
