Date,Beat,BlockRange,StreetName,OffenseType,Premise,NumOffenses,Hour,day,weekday,month,year
2010-01-18,10H10,4500-4599,canal,Robbery,street,1.0,1,18,Monday,Jan,2010
2010-01-18,10H10,2600-2699,commerce,Theft,prk,1.0,10,18,Monday,Jan,2010
2010-01-18,10H10,2600-2699,commerce,Theft,prk,1.0,10,18,Monday,Jan,2010
2010-01-18,10H10,4500-4599,canal,Robbery,street,1.0,1,18,Monday,Jan,2010
2010-01-18,10H10,3400-3499,canal,Aggravated Assault,street,1.0,10,18,Monday,Jan,2010
2010-01-19,10H10,200-299,velasco,Theft,street,1.0,0,19,Tuesday,Jan,2010
2010-01-19,10H10,500-599,forest,Aggravated Assault,house,1.0,17,19,Tuesday,Jan,2010
2010-01-19,10H10,200-299,velasco,Theft,street,1.0,0,19,Tuesday,Jan,2010
2010-01-19,10H10,500-599,forest,Aggravated Assault,house,1.0,17,19,Tuesday,Jan,2010
2010-01-20,10H10,2000-2099,runnels,Theft,store,1.0,19,20,Wednesday,Jan,2010
2010-01-20,10H10,2000-2099,runnels,Theft,store,1.0,19,20,Wednesday,Jan,2010
2010-01-21,10H10,300-399,eastwood,Burglary,house,1.0,5,21,Thursday,Jan,2010
2010-01-21,10H10,1900-1999,runnels,Burglary,apartment,1.0,22,21,Thursday,Jan,2010
2010-01-21,10H10,300-399,eastwood,Burglary,house,1.0,5,21,Thursday,Jan,2010
2010-01-21,10H10,1900-1999,runnels,Burglary,apartment,1.0,22,21,Thursday,Jan,2010
2010-01-22,10H10,6100-6199,industrial,Theft,unk,1.0,12,22,Friday,Jan,2010
2010-01-22,10H10,6100-6199,industrial,Theft,unk,1.0,12,22,Friday,Jan,2010
2010-01-23,10H10,200-299,lenox,Theft,apartment prk,1.0,0,23,Saturday,Jan,2010
2010-01-23,10H10,1900-1999,runnels,Burglary,apartment,1.0,17,23,Saturday,Jan,2010
2010-01-23,10H10,3500-3599,sherman,Theft,house,1.0,22,23,Saturday,Jan,2010
2010-01-23,10H10,100-199,edgewood,Theft,house,1.0,21,23,Saturday,Jan,2010
2010-01-23,10H10,200-299,lenox,Theft,apartment prk,1.0,0,23,Saturday,Jan,2010
2010-01-23,10H10,3500-3599,sherman,Theft,house,1.0,22,23,Saturday,Jan,2010
2010-01-23,10H10,1900-1999,runnels,Burglary,apartment,1.0,17,23,Saturday,Jan,2010
2010-01-23,10H10,100-199,edgewood,Theft,house,1.0,21,23,Saturday,Jan,2010
2010-01-24,10H10,200-299,burr,Aggravated Assault,house,1.0,12,24,Sunday,Jan,2010
2010-01-24,10H10,200-299,burr,Aggravated Assault,house,1.0,12,24,Sunday,Jan,2010
2010-01-25,10H10,1900-1999,runnels,Theft,apartment prk,1.0,1,25,Monday,Jan,2010
2010-01-25,10H10,1900-1999,runnels,Theft,apartment prk,1.0,1,25,Monday,Jan,2010
2010-01-26,10H10,4800-4899,brady,Burglary,house,1.0,11,26,Tuesday,Jan,2010
2010-01-26,10H10,1900-1999,runnels,Aggravated Assault,apartment,1.0,0,26,Tuesday,Jan,2010
2010-01-26,10H10,200-299,milby,Theft,school,1.0,3,26,Tuesday,Jan,2010
2010-01-26,10H10,1900-1999,runnels,Aggravated Assault,apartment,1.0,0,26,Tuesday,Jan,2010
2010-01-26,10H10,4800-4899,brady,Burglary,house,1.0,11,26,Tuesday,Jan,2010
2010-01-26,10H10,200-299,milby,Theft,school,1.0,3,26,Tuesday,Jan,2010
2010-01-27,10H10,2100-2199,canal,Theft,apartment prk,1.0,22,27,Wednesday,Jan,2010
2010-01-27,10H10,3400-3499,harrisburg,Theft,store,1.0,9,27,Wednesday,Jan,2010
2010-01-27,10H10,3400-3499,harrisburg,Theft,store,1.0,9,27,Wednesday,Jan,2010
2010-01-27,10H10,2100-2199,canal,Theft,apartment prk,1.0,22,27,Wednesday,Jan,2010
2010-01-28,10H10,3400-3499,harrisburg,Theft,store,1.0,12,28,Thursday,Jan,2010
2010-01-28,10H10,3400-3499,harrisburg,Theft,store,1.0,12,28,Thursday,Jan,2010
2010-01-29,10H10,1900-1999,runnels,Theft,apartment,1.0,18,29,Friday,Jan,2010
2010-01-29,10H10,1900-1999,runnels,Theft,apartment,1.0,18,29,Friday,Jan,2010
2010-01-30,10H10,3900-3999,canal,Robbery,bar_nc,1.0,6,30,Saturday,Jan,2010
2010-01-30,10H10,3900-3999,canal,Robbery,bar_nc,1.0,6,30,Saturday,Jan,2010
2010-01-31,10H10,1900-1999,runnels,Burglary,apartment,1.0,8,31,Sunday,Jan,2010
2010-01-31,10H10,1900-1999,runnels,Burglary,apartment,1.0,8,31,Sunday,Jan,2010
2010-02-01,10H10,3000-3099,garrow,Aggravated Assault,parks,1.0,18,1,Monday,Feb,2010
2010-02-01,10H10,3000-3099,garrow,Aggravated Assault,parks,1.0,18,1,Monday,Feb,2010
2010-02-03,10H10,0-99,bryan,Theft,house,1.0,17,3,Wednesday,Feb,2010
2010-02-03,10H10,3400-3499,navigation,Theft,store,1.0,9,3,Wednesday,Feb,2010
2010-02-03,10H10,0-99,bryan,Theft,house,1.0,17,3,Wednesday,Feb,2010
2010-02-03,10H10,3400-3499,navigation,Theft,store,1.0,9,3,Wednesday,Feb,2010
2010-02-04,10H10,4400-4499,harrisburg,Aggravated Assault,street,2.0,22,4,Thursday,Feb,2010
2010-02-04,10H10,5200-5299,sherman,Theft,driveway,1.0,21,4,Thursday,Feb,2010
2010-02-04,10H10,4900-4999,harrisburg,Robbery,unk,1.0,12,4,Thursday,Feb,2010
2010-02-04,10H10,5200-5299,sherman,Theft,driveway,1.0,21,4,Thursday,Feb,2010
2010-02-04,10H10,4900-4999,harrisburg,Robbery,unk,1.0,12,4,Thursday,Feb,2010
2010-02-04,10H10,4400-4499,harrisburg,Aggravated Assault,street,2.0,22,4,Thursday,Feb,2010
2010-02-05,10H10,5300-5399,brady,Theft,house,1.0,3,5,Friday,Feb,2010
2010-02-05,10H10,5300-5399,brady,Theft,house,1.0,3,5,Friday,Feb,2010
2010-02-06,10H10,300-399,bryan,Aggravated Assault,house,1.0,18,6,Saturday,Feb,2010
2010-02-06,10H10,300-399,bryan,Aggravated Assault,house,1.0,18,6,Saturday,Feb,2010
2010-02-07,10H10,200-299,everton,Burglary,house,1.0,16,7,Sunday,Feb,2010
2010-02-07,10H10,200-299,everton,Burglary,house,1.0,16,7,Sunday,Feb,2010
2010-02-07,10H10,0-99,bryan,Burglary,house,1.0,23,7,Sunday,Feb,2010
2010-02-07,10H10,200-299,lenox,Theft,house,1.0,19,7,Sunday,Feb,2010
2010-02-07,10H10,0-99,bryan,Burglary,house,1.0,23,7,Sunday,Feb,2010
2010-02-07,10H10,200-299,lenox,Theft,house,1.0,19,7,Sunday,Feb,2010
2010-02-08,10H10,3500-3599,harrisburg,Robbery,street,1.0,4,8,Monday,Feb,2010
2010-02-08,10H10,3500-3599,harrisburg,Robbery,street,1.0,4,8,Monday,Feb,2010
2010-02-11,10H10,5700-5799,sherman,Theft,street,1.0,18,11,Thursday,Feb,2010
2010-02-11,10H10,5700-5799,sherman,Theft,street,1.0,18,11,Thursday,Feb,2010
2010-02-12,10H10,4400-4499,crites,Burglary,warehouse,1.0,18,12,Friday,Feb,2010
2010-02-12,10H10,4400-4499,crites,Burglary,warehouse,1.0,18,12,Friday,Feb,2010
2010-02-13,10H10,6300-6399,brady,Auto Theft,street,1.0,22,13,Saturday,Feb,2010
2010-02-13,10H10,3000-3099,commerce,Theft,bar_nc prk,1.0,23,13,Saturday,Feb,2010
2010-02-13,10H10,1900-1999,runnels,Burglary,apartment,1.0,17,13,Saturday,Feb,2010
2010-02-13,10H10,1900-1999,runnels,Burglary,apartment,1.0,17,13,Saturday,Feb,2010
2010-02-13,10H10,6300-6399,brady,Auto Theft,street,1.0,22,13,Saturday,Feb,2010
2010-02-13,10H10,3000-3099,commerce,Theft,bar_nc prk,1.0,23,13,Saturday,Feb,2010
2010-02-14,10H10,5600-5699,canal,Theft,comm prk,1.0,23,14,Sunday,Feb,2010
2010-02-14,10H10,5500-5599,sherman,Burglary,house,1.0,12,14,Sunday,Feb,2010
2010-02-14,10H10,5600-5699,canal,Theft,comm prk,1.0,23,14,Sunday,Feb,2010
2010-02-14,10H10,5500-5599,sherman,Burglary,house,1.0,12,14,Sunday,Feb,2010
2010-02-15,10H10,3400-3499,garrow,Theft,street,1.0,0,15,Monday,Feb,2010
2010-02-15,10H10,3400-3499,garrow,Theft,street,1.0,0,15,Monday,Feb,2010
2010-02-16,10H10,3300-3399,canal,Auto Theft,prk,1.0,15,16,Tuesday,Feb,2010
2010-02-16,10H10,3000-3099,engelke,Theft,prk,1.0,11,16,Tuesday,Feb,2010
2010-02-16,10H10,3000-3099,engelke,Theft,prk,1.0,11,16,Tuesday,Feb,2010
2010-02-16,10H10,3300-3399,canal,Auto Theft,prk,1.0,15,16,Tuesday,Feb,2010
2010-02-17,10H10,5400-5499,capitol,Theft,driveway,1.0,2,17,Wednesday,Feb,2010
2010-02-17,10H10,400-499,york,Theft,unk,1.0,11,17,Wednesday,Feb,2010
2010-02-17,10H10,400-499,york,Theft,unk,1.0,11,17,Wednesday,Feb,2010
2010-02-17,10H10,5400-5499,capitol,Theft,driveway,1.0,2,17,Wednesday,Feb,2010
2010-02-18,10H10,6300-6399,brady,Theft,driveway,1.0,18,18,Thursday,Feb,2010
2010-02-18,10H10,4300-4399,wilmer,Burglary,apartment,1.0,16,18,Thursday,Feb,2010
2010-02-18,10H10,4300-4399,wilmer,Burglary,apartment,1.0,16,18,Thursday,Feb,2010
2010-02-18,10H10,6300-6399,brady,Theft,driveway,1.0,18,18,Thursday,Feb,2010
2010-02-19,10H10,5400-5499,canal,Theft,school,1.0,7,19,Friday,Feb,2010
2010-02-19,10H10,5400-5499,canal,Theft,school,1.0,7,19,Friday,Feb,2010
2010-02-20,10H10,4500-4599,navigation,Theft,street,1.0,23,20,Saturday,Feb,2010
2010-02-20,10H10,2100-2199,runnels,Aggravated Assault,apartment,1.0,16,20,Saturday,Feb,2010
2010-02-20,10H10,2100-2199,runnels,Aggravated Assault,apartment,1.0,16,20,Saturday,Feb,2010
2010-02-20,10H10,4500-4599,navigation,Theft,street,1.0,23,20,Saturday,Feb,2010
2010-02-21,10H10,400-499,clifton,Theft,driveway,1.0,2,21,Sunday,Feb,2010
2010-02-21,10H10,100-199,clifton,Theft,driveway,1.0,21,21,Sunday,Feb,2010
2010-02-21,10H10,400-499,clifton,Theft,driveway,1.0,2,21,Sunday,Feb,2010
2010-02-21,10H10,100-199,clifton,Theft,driveway,1.0,21,21,Sunday,Feb,2010
2010-02-22,10H10,0-99,hunt,Theft,driveway,1.0,6,22,Monday,Feb,2010
2010-02-22,10H10,0-99,hunt,Theft,driveway,1.0,6,22,Monday,Feb,2010
2010-02-25,10H10,1900-1999,runnels,Theft,daycare child care kindergarten,1.0,7,25,Thursday,Feb,2010
2010-02-25,10H10,1900-1999,runnels,Theft,daycare child care kindergarten,1.0,7,25,Thursday,Feb,2010
2010-02-26,10H10,300-399,stiles,Burglary,house,1.0,3,26,Friday,Feb,2010
2010-02-26,10H10,300-399,stiles,Burglary,house,1.0,3,26,Friday,Feb,2010
2010-02-27,10H10,1100-1199,jensen,Theft,house,1.0,10,27,Saturday,Feb,2010
2010-02-27,10H10,1100-1199,jensen,Theft,house,1.0,10,27,Saturday,Feb,2010
2010-03-01,10H10,3900-3999,fox,Burglary,house,1.0,6,1,Monday,Mar,2010
2010-03-01,10H10,3900-3999,fox,Burglary,house,1.0,6,1,Monday,Mar,2010
2010-03-04,10H10,1900-1999,runnels,Aggravated Assault,street,1.0,11,4,Thursday,Mar,2010
2010-03-04,10H10,2800-2899,canal,Burglary,apartment,1.0,12,4,Thursday,Mar,2010
2010-03-04,10H10,1900-1999,runnels,Aggravated Assault,street,1.0,11,4,Thursday,Mar,2010
2010-03-04,10H10,2800-2899,canal,Burglary,apartment,1.0,12,4,Thursday,Mar,2010
2010-03-05,10H10,2900-2999,engelke,Burglary,house,1.0,5,5,Friday,Mar,2010
2010-03-05,10H10,2900-2999,engelke,Burglary,house,1.0,5,5,Friday,Mar,2010
2010-03-06,10H10,200-299,lenox,Theft,driveway,1.0,19,6,Saturday,Mar,2010
2010-03-06,10H10,5400-5499,harrisburg,Robbery,store prk,1.0,11,6,Saturday,Mar,2010
2010-03-06,10H10,100-199,milby,Theft,libraries,1.0,12,6,Saturday,Mar,2010
2010-03-06,10H10,300-399,hunt,Theft,house,1.0,11,6,Saturday,Mar,2010
2010-03-06,10H10,300-399,hunt,Theft,house,1.0,11,6,Saturday,Mar,2010
2010-03-06,10H10,100-199,milby,Theft,libraries,1.0,12,6,Saturday,Mar,2010
2010-03-06,10H10,5400-5499,harrisburg,Robbery,store prk,1.0,11,6,Saturday,Mar,2010
2010-03-06,10H10,200-299,lenox,Theft,driveway,1.0,19,6,Saturday,Mar,2010
2010-03-07,10H10,500-599,jenkins,Rape,house,1.0,5,7,Sunday,Mar,2010
2010-03-07,10H10,400-499,sidney,Theft,driveway,1.0,1,7,Sunday,Mar,2010
2010-03-07,10H10,1900-1999,runnels,Burglary,apartment,1.0,17,7,Sunday,Mar,2010
2010-03-07,10H10,500-599,jenkins,Rape,house,1.0,5,7,Sunday,Mar,2010
2010-03-07,10H10,1900-1999,runnels,Burglary,apartment,1.0,17,7,Sunday,Mar,2010
2010-03-07,10H10,400-499,sidney,Theft,driveway,1.0,1,7,Sunday,Mar,2010
2010-03-08,10H10,300-399,estelle,Burglary,house,1.0,10,8,Monday,Mar,2010
2010-03-08,10H10,2300-2399,commerce,Theft,house,1.0,15,8,Monday,Mar,2010
2010-03-08,10H10,400-499,hunt,Theft,driveway,1.0,10,8,Monday,Mar,2010
2010-03-08,10H10,200-299,caylor,Theft,apartment prk,1.0,1,8,Monday,Mar,2010
2010-03-08,10H10,5500-5599,harrisburg,Auto Theft,store,1.0,16,8,Monday,Mar,2010
2010-03-08,10H10,300-399,estelle,Burglary,house,1.0,10,8,Monday,Mar,2010
2010-03-08,10H10,2300-2399,commerce,Theft,house,1.0,15,8,Monday,Mar,2010
2010-03-08,10H10,5500-5599,harrisburg,Auto Theft,store,1.0,16,8,Monday,Mar,2010
2010-03-08,10H10,200-299,caylor,Theft,apartment prk,1.0,1,8,Monday,Mar,2010
2010-03-08,10H10,400-499,hunt,Theft,driveway,1.0,10,8,Monday,Mar,2010
2010-03-09,10H10,4500-4599,harrisburg,Theft,store,1.0,13,9,Tuesday,Mar,2010
2010-03-09,10H10,0-99,norwood,Burglary,house,1.0,17,9,Tuesday,Mar,2010
2010-03-09,10H10,1900-1999,runnels,Aggravated Assault,unk,2.0,19,9,Tuesday,Mar,2010
2010-03-09,10H10,5400-5499,canal,Theft,school,1.0,8,9,Tuesday,Mar,2010
2010-03-09,10H10,0-99,norwood,Burglary,house,1.0,17,9,Tuesday,Mar,2010
2010-03-09,10H10,4500-4599,harrisburg,Theft,store,1.0,13,9,Tuesday,Mar,2010
2010-03-09,10H10,5400-5499,canal,Theft,school,1.0,8,9,Tuesday,Mar,2010
2010-03-09,10H10,1900-1999,runnels,Aggravated Assault,unk,2.0,19,9,Tuesday,Mar,2010
2010-03-11,10H10,5600-5699,harrisburg,Robbery,prk,1.0,3,11,Thursday,Mar,2010
2010-03-11,10H10,5500-5599,harrisburg,Theft,prk,1.0,4,11,Thursday,Mar,2010
2010-03-11,10H10,5500-5599,harrisburg,Theft,prk,1.0,4,11,Thursday,Mar,2010
2010-03-11,10H10,5600-5699,harrisburg,Robbery,prk,1.0,3,11,Thursday,Mar,2010
2010-03-12,10H10,0-99,greenwood,Rape,apartment,1.0,7,12,Friday,Mar,2010
2010-03-12,10H10,0-99,greenwood,Rape,apartment,1.0,7,12,Friday,Mar,2010
2010-03-13,10H10,400-499,hutcheson,Theft,apartment,1.0,9,13,Saturday,Mar,2010
2010-03-13,10H10,100-199,estelle,Auto Theft,street,1.0,22,13,Saturday,Mar,2010
2010-03-13,10H10,100-199,estelle,Auto Theft,street,1.0,22,13,Saturday,Mar,2010
2010-03-13,10H10,400-499,hutcheson,Theft,apartment,1.0,9,13,Saturday,Mar,2010
2010-03-16,10H10,3400-3499,navigation,Theft,warehouse,1.0,7,16,Tuesday,Mar,2010
2010-03-16,10H10,3400-3499,navigation,Theft,warehouse,1.0,7,16,Tuesday,Mar,2010
2010-03-17,10H10,2100-2199,canal,Auto Theft,apartment prk,1.0,19,17,Wednesday,Mar,2010
2010-03-17,10H10,2100-2199,canal,Auto Theft,apartment prk,1.0,19,17,Wednesday,Mar,2010
2010-03-20,10H10,5000-5099,harrisburg,Robbery,comm prk,1.0,7,20,Saturday,Mar,2010
2010-03-20,10H10,5000-5099,harrisburg,Robbery,comm prk,1.0,7,20,Saturday,Mar,2010
2010-03-21,10H10,200-299,lenox,Burglary,church,1.0,17,21,Sunday,Mar,2010
2010-03-21,10H10,4800-4899,brady,Aggravated Assault,house,1.0,6,21,Sunday,Mar,2010
2010-03-21,10H10,200-299,lenox,Burglary,church,1.0,17,21,Sunday,Mar,2010
2010-03-21,10H10,4800-4899,brady,Aggravated Assault,house,1.0,6,21,Sunday,Mar,2010
2010-03-24,10H10,1900-1999,runnels,Theft,apartment,1.0,17,24,Wednesday,Mar,2010
2010-03-24,10H10,200-299,linwood,Theft,apartment,1.0,21,24,Wednesday,Mar,2010
2010-03-24,10H10,200-299,linwood,Theft,apartment,1.0,21,24,Wednesday,Mar,2010
2010-03-24,10H10,1900-1999,runnels,Theft,apartment,1.0,17,24,Wednesday,Mar,2010
2010-03-25,10H10,200-299,marsden,Theft,house,1.0,0,25,Thursday,Mar,2010
2010-03-25,10H10,200-299,york,Theft,store,1.0,18,25,Thursday,Mar,2010
2010-03-25,10H10,300-399,palmer,Theft,unk,1.0,0,25,Thursday,Mar,2010
2010-03-25,10H10,200-299,marsden,Theft,house,1.0,0,25,Thursday,Mar,2010
2010-03-25,10H10,200-299,york,Theft,store,1.0,18,25,Thursday,Mar,2010
2010-03-25,10H10,300-399,palmer,Theft,unk,1.0,0,25,Thursday,Mar,2010
2010-03-26,10H10,500-599,lockwood,Theft,store,1.0,17,26,Friday,Mar,2010
2010-03-26,10H10,5200-5299,canal,Robbery,store prk,1.0,7,26,Friday,Mar,2010
2010-03-26,10H10,3900-3999,sherman,Aggravated Assault,driveway,1.0,13,26,Friday,Mar,2010
2010-03-26,10H10,500-599,lockwood,Theft,store,1.0,17,26,Friday,Mar,2010
2010-03-26,10H10,5200-5299,canal,Robbery,store prk,1.0,7,26,Friday,Mar,2010
2010-03-26,10H10,3900-3999,sherman,Aggravated Assault,driveway,1.0,13,26,Friday,Mar,2010
2010-03-27,10H10,2200-2299,commerce,Theft,house,1.0,13,27,Saturday,Mar,2010
2010-03-27,10H10,0-99,lenox,Burglary,apartment,1.0,21,27,Saturday,Mar,2010
2010-03-27,10H10,200-299,edgewood,Aggravated Assault,driveway,1.0,23,27,Saturday,Mar,2010
2010-03-27,10H10,100-199,sampson,Aggravated Assault,field woods,1.0,10,27,Saturday,Mar,2010
2010-03-27,10H10,200-299,edgewood,Aggravated Assault,driveway,1.0,23,27,Saturday,Mar,2010
2010-03-27,10H10,0-99,lenox,Burglary,apartment,1.0,21,27,Saturday,Mar,2010
2010-03-27,10H10,2200-2299,commerce,Theft,house,1.0,13,27,Saturday,Mar,2010
2010-03-27,10H10,100-199,sampson,Aggravated Assault,field woods,1.0,10,27,Saturday,Mar,2010
2010-03-28,10H10,200-299,st charles,Auto Theft,street,1.0,7,28,Sunday,Mar,2010
2010-03-28,10H10,5900-5999,canal,Theft,driveway,1.0,23,28,Sunday,Mar,2010
2010-03-28,10H10,200-299,st charles,Auto Theft,street,1.0,7,28,Sunday,Mar,2010
2010-03-28,10H10,5900-5999,canal,Theft,driveway,1.0,23,28,Sunday,Mar,2010
2010-03-29,10H10,2900-2999,preston,Burglary,warehouse,1.0,14,29,Monday,Mar,2010
2010-03-29,10H10,2900-2999,preston,Burglary,warehouse,1.0,14,29,Monday,Mar,2010
2010-04-01,10H10,300-399,york,Burglary,house,1.0,0,1,Thursday,Apr,2010
2010-04-01,10H10,500-599,lockwood,Theft,store,1.0,20,1,Thursday,Apr,2010
2010-04-01,10H10,100-199,lenox,Theft,street,1.0,11,1,Thursday,Apr,2010
2010-04-01,10H10,300-399,york,Burglary,house,1.0,0,1,Thursday,Apr,2010
2010-04-01,10H10,500-599,lockwood,Theft,store,1.0,20,1,Thursday,Apr,2010
2010-04-01,10H10,100-199,lenox,Theft,street,1.0,11,1,Thursday,Apr,2010
2010-04-03,10H10,3500-3599,navigation,Burglary,store,1.0,13,3,Saturday,Apr,2010
2010-04-03,10H10,3500-3599,navigation,Burglary,store,1.0,13,3,Saturday,Apr,2010
2010-04-04,10H10,5900-5999,brady,Theft,apartment,1.0,10,4,Sunday,Apr,2010
2010-04-04,10H10,2200-2299,ann,Theft,prk,1.0,19,4,Sunday,Apr,2010
2010-04-04,10H10,2400-2499,ann,Burglary,house,1.0,19,4,Sunday,Apr,2010
2010-04-04,10H10,200-299,jensen,Aggravated Assault,street,1.0,21,4,Sunday,Apr,2010
2010-04-04,10H10,2200-2299,ann,Theft,driveway,1.0,19,4,Sunday,Apr,2010
2010-04-04,10H10,200-299,jensen,Aggravated Assault,street,1.0,21,4,Sunday,Apr,2010
2010-04-04,10H10,2400-2499,ann,Burglary,house,1.0,19,4,Sunday,Apr,2010
2010-04-04,10H10,2200-2299,ann,Theft,driveway,1.0,19,4,Sunday,Apr,2010
2010-04-04,10H10,2200-2299,ann,Theft,prk,1.0,19,4,Sunday,Apr,2010
2010-04-04,10H10,5900-5999,brady,Theft,apartment,1.0,10,4,Sunday,Apr,2010
2010-04-05,10H10,100-199,bryan,Theft,driveway,1.0,3,5,Monday,Apr,2010
2010-04-05,10H10,400-499,hunt,Burglary,prk,1.0,20,5,Monday,Apr,2010
